state,district,stage,sex,date,teachers
Pulau Pinang,Seberang Perai Selatan,primary,male,2023-06-30,332
Pulau Pinang,Seberang Perai Selatan,primary,male,2024-06-30,329
Pulau Pinang,Seberang Perai Selatan,primary,male,2025-06-30,321
Pulau Pinang,Seberang Perai Selatan,secondary,both,2017-01-01,1232
Pulau Pinang,Seberang Perai Selatan,secondary,both,2018-01-01,1273
Pulau Pinang,Seberang Perai Selatan,secondary,both,2019-01-01,1313
Pulau Pinang,Seberang Perai Selatan,secondary,both,2020-01-01,1309
Pulau Pinang,Seberang Perai Selatan,secondary,both,2021-01-01,1276
Pulau Pinang,Seberang Perai Selatan,secondary,both,2022-01-01,1277
Pulau Pinang,Seberang Perai Selatan,secondary,both,2023-06-30,1248
Pulau Pinang,Seberang Perai Selatan,secondary,both,2024-06-30,1245
Pulau Pinang,Seberang Perai Selatan,secondary,both,2025-06-30,1273
Pulau Pinang,Seberang Perai Selatan,secondary,female,2017-01-01,868
Pulau Pinang,Seberang Perai Selatan,secondary,female,2018-01-01,889
Pulau Pinang,Seberang Perai Selatan,secondary,female,2019-01-01,917
Pulau Pinang,Seberang Perai Selatan,secondary,female,2020-01-01,933
Pulau Pinang,Seberang Perai Selatan,secondary,female,2021-01-01,912
Pulau Pinang,Seberang Perai Selatan,secondary,female,2022-01-01,913
Pulau Pinang,Seberang Perai Selatan,secondary,female,2023-06-30,900
Pulau Pinang,Seberang Perai Selatan,secondary,female,2024-06-30,905
Pulau Pinang,Seberang Perai Selatan,secondary,female,2025-06-30,932
Pulau Pinang,Seberang Perai Selatan,secondary,male,2017-01-01,364
Pulau Pinang,Seberang Perai Selatan,secondary,male,2018-01-01,384
Pulau Pinang,Seberang Perai Selatan,secondary,male,2019-01-01,396
Pulau Pinang,Seberang Perai Selatan,secondary,male,2020-01-01,376
Pulau Pinang,Seberang Perai Selatan,secondary,male,2021-01-01,364
Pulau Pinang,Seberang Perai Selatan,secondary,male,2022-01-01,364
Pulau Pinang,Seberang Perai Selatan,secondary,male,2023-06-30,348
Pulau Pinang,Seberang Perai Selatan,secondary,male,2024-06-30,340
Pulau Pinang,Seberang Perai Selatan,secondary,male,2025-06-30,341
Pulau Pinang,Seberang Perai Tengah,primary,both,2017-01-01,2645
Pulau Pinang,Seberang Perai Tengah,primary,both,2018-01-01,2701
Pulau Pinang,Seberang Perai Tengah,primary,both,2019-01-01,2650
Pulau Pinang,Seberang Perai Tengah,primary,both,2020-01-01,2622
Pulau Pinang,Seberang Perai Tengah,primary,both,2021-01-01,2567
Pulau Pinang,Seberang Perai Tengah,primary,both,2022-01-01,2596
Pulau Pinang,Seberang Perai Tengah,primary,both,2023-06-30,2549
Pulau Pinang,Seberang Perai Tengah,primary,both,2024-06-30,2562
Pulau Pinang,Seberang Perai Tengah,primary,both,2025-06-30,2548
Pulau Pinang,Seberang Perai Tengah,primary,female,2017-01-01,2074
Pulau Pinang,Seberang Perai Tengah,primary,female,2018-01-01,2121
Pulau Pinang,Seberang Perai Tengah,primary,female,2019-01-01,2081
Pulau Pinang,Seberang Perai Tengah,primary,female,2020-01-01,2052
Pulau Pinang,Seberang Perai Tengah,primary,female,2021-01-01,2005
Pulau Pinang,Seberang Perai Tengah,primary,female,2022-01-01,2026
Pulau Pinang,Seberang Perai Tengah,primary,female,2023-06-30,1991
Pulau Pinang,Seberang Perai Tengah,primary,female,2024-06-30,2014
Pulau Pinang,Seberang Perai Tengah,primary,female,2025-06-30,2006
Pulau Pinang,Seberang Perai Tengah,primary,male,2017-01-01,571
Pulau Pinang,Seberang Perai Tengah,primary,male,2018-01-01,580
Pulau Pinang,Seberang Perai Tengah,primary,male,2019-01-01,569
Pulau Pinang,Seberang Perai Tengah,primary,male,2020-01-01,570
Pulau Pinang,Seberang Perai Tengah,primary,male,2021-01-01,562
Pulau Pinang,Seberang Perai Tengah,primary,male,2022-01-01,570
Pulau Pinang,Seberang Perai Tengah,primary,male,2023-06-30,558
Pulau Pinang,Seberang Perai Tengah,primary,male,2024-06-30,548
Pulau Pinang,Seberang Perai Tengah,primary,male,2025-06-30,542
Pulau Pinang,Seberang Perai Tengah,secondary,both,2017-01-01,2321
Pulau Pinang,Seberang Perai Tengah,secondary,both,2018-01-01,2294
Pulau Pinang,Seberang Perai Tengah,secondary,both,2019-01-01,2297
Pulau Pinang,Seberang Perai Tengah,secondary,both,2020-01-01,2250
Pulau Pinang,Seberang Perai Tengah,secondary,both,2021-01-01,2192
Pulau Pinang,Seberang Perai Tengah,secondary,both,2022-01-01,2264
Pulau Pinang,Seberang Perai Tengah,secondary,both,2023-06-30,2164
Pulau Pinang,Seberang Perai Tengah,secondary,both,2024-06-30,2138
Pulau Pinang,Seberang Perai Tengah,secondary,both,2025-06-30,2172
Pulau Pinang,Seberang Perai Tengah,secondary,female,2017-01-01,1741
Pulau Pinang,Seberang Perai Tengah,secondary,female,2018-01-01,1745
Pulau Pinang,Seberang Perai Tengah,secondary,female,2019-01-01,1750
Pulau Pinang,Seberang Perai Tengah,secondary,female,2020-01-01,1732
Pulau Pinang,Seberang Perai Tengah,secondary,female,2021-01-01,1695
Pulau Pinang,Seberang Perai Tengah,secondary,female,2022-01-01,1744
Pulau Pinang,Seberang Perai Tengah,secondary,female,2023-06-30,1685
Pulau Pinang,Seberang Perai Tengah,secondary,female,2024-06-30,1669
Pulau Pinang,Seberang Perai Tengah,secondary,female,2025-06-30,1700
Pulau Pinang,Seberang Perai Tengah,secondary,male,2017-01-01,580
Pulau Pinang,Seberang Perai Tengah,secondary,male,2018-01-01,549
Pulau Pinang,Seberang Perai Tengah,secondary,male,2019-01-01,547
Pulau Pinang,Seberang Perai Tengah,secondary,male,2020-01-01,518
Pulau Pinang,Seberang Perai Tengah,secondary,male,2021-01-01,497
Pulau Pinang,Seberang Perai Tengah,secondary,male,2022-01-01,520
Pulau Pinang,Seberang Perai Tengah,secondary,male,2023-06-30,479
Pulau Pinang,Seberang Perai Tengah,secondary,male,2024-06-30,469
Pulau Pinang,Seberang Perai Tengah,secondary,male,2025-06-30,472
Pulau Pinang,Seberang Perai Utara,primary,both,2017-01-01,2552
Pulau Pinang,Seberang Perai Utara,primary,both,2018-01-01,2669
Pulau Pinang,Seberang Perai Utara,primary,both,2019-01-01,2599
Pulau Pinang,Seberang Perai Utara,primary,both,2020-01-01,2597
Pulau Pinang,Seberang Perai Utara,primary,both,2021-01-01,2583
Pulau Pinang,Seberang Perai Utara,primary,both,2022-01-01,2635
Pulau Pinang,Seberang Perai Utara,primary,both,2023-06-30,2557
Pulau Pinang,Seberang Perai Utara,primary,both,2024-06-30,2523
Pulau Pinang,Seberang Perai Utara,primary,both,2025-06-30,2535
Pulau Pinang,Seberang Perai Utara,primary,female,2017-01-01,1943
Pulau Pinang,Seberang Perai Utara,primary,female,2018-01-01,2067
Pulau Pinang,Seberang Perai Utara,primary,female,2019-01-01,2007
Pulau Pinang,Seberang Perai Utara,primary,female,2020-01-01,1994
Pulau Pinang,Seberang Perai Utara,primary,female,2021-01-01,1984
Pulau Pinang,Seberang Perai Utara,primary,female,2022-01-01,2014
Pulau Pinang,Seberang Perai Utara,primary,female,2023-06-30,1965
Pulau Pinang,Seberang Perai Utara,primary,female,2024-06-30,1926
Pulau Pinang,Seberang Perai Utara,primary,female,2025-06-30,1947
Pulau Pinang,Seberang Perai Utara,primary,male,2017-01-01,609
Pulau Pinang,Seberang Perai Utara,primary,male,2018-01-01,602
Pulau Pinang,Seberang Perai Utara,primary,male,2019-01-01,592
Pulau Pinang,Seberang Perai Utara,primary,male,2020-01-01,603
Pulau Pinang,Seberang Perai Utara,primary,male,2021-01-01,599
Pulau Pinang,Seberang Perai Utara,primary,male,2022-01-01,621
Pulau Pinang,Seberang Perai Utara,primary,male,2023-06-30,592
Pulau Pinang,Seberang Perai Utara,primary,male,2024-06-30,597
Pulau Pinang,Seberang Perai Utara,primary,male,2025-06-30,588
Pulau Pinang,Seberang Perai Utara,secondary,both,2017-01-01,2245
Pulau Pinang,Seberang Perai Utara,secondary,both,2018-01-01,2223
Pulau Pinang,Seberang Perai Utara,secondary,both,2019-01-01,2202
Pulau Pinang,Seberang Perai Utara,secondary,both,2020-01-01,2148
Pulau Pinang,Seberang Perai Utara,secondary,both,2021-01-01,2112
Pulau Pinang,Seberang Perai Utara,secondary,both,2022-01-01,2175
Pulau Pinang,Seberang Perai Utara,secondary,both,2023-06-30,2114
Pulau Pinang,Seberang Perai Utara,secondary,both,2024-06-30,2124
Pulau Pinang,Seberang Perai Utara,secondary,both,2025-06-30,2164
Pulau Pinang,Seberang Perai Utara,secondary,female,2017-01-01,1628
Pulau Pinang,Seberang Perai Utara,secondary,female,2018-01-01,1645
Pulau Pinang,Seberang Perai Utara,secondary,female,2019-01-01,1632
Pulau Pinang,Seberang Perai Utara,secondary,female,2020-01-01,1605
Pulau Pinang,Seberang Perai Utara,secondary,female,2021-01-01,1573
Pulau Pinang,Seberang Perai Utara,secondary,female,2022-01-01,1643
Pulau Pinang,Seberang Perai Utara,secondary,female,2023-06-30,1596
Pulau Pinang,Seberang Perai Utara,secondary,female,2024-06-30,1608
Pulau Pinang,Seberang Perai Utara,secondary,female,2025-06-30,1627
Pulau Pinang,Seberang Perai Utara,secondary,male,2017-01-01,617
Pulau Pinang,Seberang Perai Utara,secondary,male,2018-01-01,578
Pulau Pinang,Seberang Perai Utara,secondary,male,2019-01-01,570
Pulau Pinang,Seberang Perai Utara,secondary,male,2020-01-01,543
Pulau Pinang,Seberang Perai Utara,secondary,male,2021-01-01,539
Pulau Pinang,Seberang Perai Utara,secondary,male,2022-01-01,532
Pulau Pinang,Seberang Perai Utara,secondary,male,2023-06-30,518
Pulau Pinang,Seberang Perai Utara,secondary,male,2024-06-30,516
Pulau Pinang,Seberang Perai Utara,secondary,male,2025-06-30,537
Pulau Pinang,Timur Laut,primary,both,2017-01-01,2486
Pulau Pinang,Timur Laut,primary,both,2018-01-01,2514
Pulau Pinang,Timur Laut,primary,both,2019-01-01,2434
Pulau Pinang,Timur Laut,primary,both,2020-01-01,2439
Pulau Pinang,Timur Laut,primary,both,2021-01-01,2401
Pulau Pinang,Timur Laut,primary,both,2022-01-01,2433
Pulau Pinang,Timur Laut,primary,both,2023-06-30,2359
Pulau Pinang,Timur Laut,primary,both,2024-06-30,2334
Pulau Pinang,Timur Laut,primary,both,2025-06-30,2324
Pulau Pinang,Timur Laut,primary,female,2017-01-01,1987
Pulau Pinang,Timur Laut,primary,female,2018-01-01,2026
Pulau Pinang,Timur Laut,primary,female,2019-01-01,1951
Pulau Pinang,Timur Laut,primary,female,2020-01-01,1947
Pulau Pinang,Timur Laut,primary,female,2021-01-01,1912
Pulau Pinang,Timur Laut,primary,female,2022-01-01,1928
Pulau Pinang,Timur Laut,primary,female,2023-06-30,1870
Pulau Pinang,Timur Laut,primary,female,2024-06-30,1854
Pulau Pinang,Timur Laut,primary,female,2025-06-30,1848
Pulau Pinang,Timur Laut,primary,male,2017-01-01,499
Pulau Pinang,Timur Laut,primary,male,2018-01-01,488
Pulau Pinang,Timur Laut,primary,male,2019-01-01,483
Pulau Pinang,Timur Laut,primary,male,2020-01-01,492
Pulau Pinang,Timur Laut,primary,male,2021-01-01,489
Pulau Pinang,Timur Laut,primary,male,2022-01-01,505
Pulau Pinang,Timur Laut,primary,male,2023-06-30,489
Pulau Pinang,Timur Laut,primary,male,2024-06-30,480
Pulau Pinang,Timur Laut,primary,male,2025-06-30,476
Pulau Pinang,Timur Laut,secondary,both,2017-01-01,2848
Pulau Pinang,Timur Laut,secondary,both,2018-01-01,2759
Pulau Pinang,Timur Laut,secondary,both,2019-01-01,2674
Pulau Pinang,Timur Laut,secondary,both,2020-01-01,2581
Pulau Pinang,Timur Laut,secondary,both,2021-01-01,2492
Pulau Pinang,Timur Laut,secondary,both,2022-01-01,2441
Pulau Pinang,Timur Laut,secondary,both,2023-06-30,2393
Pulau Pinang,Timur Laut,secondary,both,2024-06-30,2356
Pulau Pinang,Timur Laut,secondary,both,2025-06-30,2351
Pulau Pinang,Timur Laut,secondary,female,2017-01-01,2175
Pulau Pinang,Timur Laut,secondary,female,2018-01-01,2125
Pulau Pinang,Timur Laut,secondary,female,2019-01-01,2066
Pulau Pinang,Timur Laut,secondary,female,2020-01-01,1993
Pulau Pinang,Timur Laut,secondary,female,2021-01-01,1930
Pulau Pinang,Timur Laut,secondary,female,2022-01-01,1901
Pulau Pinang,Timur Laut,secondary,female,2023-06-30,1880
Pulau Pinang,Timur Laut,secondary,female,2024-06-30,1847
Pulau Pinang,Timur Laut,secondary,female,2025-06-30,1845
Pulau Pinang,Timur Laut,secondary,male,2017-01-01,673
Pulau Pinang,Timur Laut,secondary,male,2018-01-01,634
Pulau Pinang,Timur Laut,secondary,male,2019-01-01,608
Pulau Pinang,Timur Laut,secondary,male,2020-01-01,588
Pulau Pinang,Timur Laut,secondary,male,2021-01-01,562
Pulau Pinang,Timur Laut,secondary,male,2022-01-01,540
Pulau Pinang,Timur Laut,secondary,male,2023-06-30,513
Pulau Pinang,Timur Laut,secondary,male,2024-06-30,509
Pulau Pinang,Timur Laut,secondary,male,2025-06-30,506
Sabah,All Districts,primary,both,2017-01-01,24823
Sabah,All Districts,primary,both,2018-01-01,26123
Sabah,All Districts,primary,both,2019-01-01,25847
Sabah,All Districts,primary,both,2020-01-01,26612
Sabah,All Districts,primary,both,2021-01-01,26547
Sabah,All Districts,primary,both,2022-01-01,26478
Sabah,All Districts,primary,both,2023-06-30,26288
Sabah,All Districts,primary,both,2024-06-30,26648
Sabah,All Districts,primary,both,2025-06-30,26655
Sabah,All Districts,primary,female,2017-01-01,14869
Sabah,All Districts,primary,female,2018-01-01,16037
Sabah,All Districts,primary,female,2019-01-01,15892
Sabah,All Districts,primary,female,2020-01-01,16499
Sabah,All Districts,primary,female,2021-01-01,16573
Sabah,All Districts,primary,female,2022-01-01,16635
Sabah,All Districts,primary,female,2023-06-30,16617
Sabah,All Districts,primary,female,2024-06-30,17038
Sabah,All Districts,primary,female,2025-06-30,17169
Sabah,All Districts,primary,male,2017-01-01,9954
Sabah,All Districts,primary,male,2018-01-01,10086
Sabah,All Districts,primary,male,2019-01-01,9955
Sabah,All Districts,primary,male,2020-01-01,10113
Sabah,All Districts,primary,male,2021-01-01,9974
Sabah,All Districts,primary,male,2022-01-01,9843
Sabah,All Districts,primary,male,2023-06-30,9671
Sabah,All Districts,primary,male,2024-06-30,9610
Sabah,All Districts,primary,male,2025-06-30,9486
Sabah,All Districts,secondary,both,2017-01-01,15662
Sabah,All Districts,secondary,both,2018-01-01,16269
Sabah,All Districts,secondary,both,2019-01-01,16314
Sabah,All Districts,secondary,both,2020-01-01,16424
Sabah,All Districts,secondary,both,2021-01-01,16078
Sabah,All Districts,secondary,both,2022-01-01,16699
Sabah,All Districts,secondary,both,2023-06-30,16919
Sabah,All Districts,secondary,both,2024-06-30,17172
Sabah,All Districts,secondary,both,2025-06-30,17273
Sabah,All Districts,secondary,female,2017-01-01,9487
Sabah,All Districts,secondary,female,2018-01-01,9946
Sabah,All Districts,secondary,female,2019-01-01,10004
Sabah,All Districts,secondary,female,2020-01-01,10204
Sabah,All Districts,secondary,female,2021-01-01,10036
Sabah,All Districts,secondary,female,2022-01-01,10616
Sabah,All Districts,secondary,female,2023-06-30,10835
Sabah,All Districts,secondary,female,2024-06-30,11120
Sabah,All Districts,secondary,female,2025-06-30,11315
Sabah,All Districts,secondary,male,2017-01-01,6175
Sabah,All Districts,secondary,male,2018-01-01,6323
Sabah,All Districts,secondary,male,2019-01-01,6310
Sabah,All Districts,secondary,male,2020-01-01,6220
Sabah,All Districts,secondary,male,2021-01-01,6042
Sabah,All Districts,secondary,male,2022-01-01,6083
Sabah,All Districts,secondary,male,2023-06-30,6084
Sabah,All Districts,secondary,male,2024-06-30,6052
Sabah,All Districts,secondary,male,2025-06-30,5958
Sabah,Beaufort,primary,both,2017-01-01,1013
Sabah,Beaufort,primary,both,2018-01-01,1074
Sabah,Beaufort,primary,both,2019-01-01,1046
Sabah,Beaufort,primary,both,2020-01-01,1046
Sabah,Beaufort,primary,both,2021-01-01,1039
Sabah,Beaufort,primary,both,2022-01-01,1039
Sabah,Beaufort,primary,both,2023-06-30,986
Sabah,Beaufort,primary,both,2024-06-30,992
Sabah,Beaufort,primary,both,2025-06-30,1013
Sabah,Beaufort,primary,female,2017-01-01,617
Sabah,Beaufort,primary,female,2018-01-01,671
Sabah,Beaufort,primary,female,2019-01-01,655
Sabah,Beaufort,primary,female,2020-01-01,654
Sabah,Beaufort,primary,female,2021-01-01,650
Sabah,Beaufort,primary,female,2022-01-01,651
Sabah,Beaufort,primary,female,2023-06-30,623
Sabah,Beaufort,primary,female,2024-06-30,631
Sabah,Beaufort,primary,female,2025-06-30,654
Sabah,Beaufort,primary,male,2017-01-01,396
Sabah,Beaufort,primary,male,2018-01-01,403
Sabah,Beaufort,primary,male,2019-01-01,391
Sabah,Beaufort,primary,male,2020-01-01,392
Sabah,Beaufort,primary,male,2021-01-01,389
Sabah,Beaufort,primary,male,2022-01-01,388
Sabah,Beaufort,primary,male,2023-06-30,363
Sabah,Beaufort,primary,male,2024-06-30,361
Sabah,Beaufort,primary,male,2025-06-30,359
Sabah,Beaufort,secondary,both,2017-01-01,655
Sabah,Beaufort,secondary,both,2018-01-01,667
Sabah,Beaufort,secondary,both,2019-01-01,682
Sabah,Beaufort,secondary,both,2020-01-01,683
Sabah,Beaufort,secondary,both,2021-01-01,674
Sabah,Beaufort,secondary,both,2022-01-01,661
Sabah,Beaufort,secondary,both,2023-06-30,659
Sabah,Beaufort,secondary,both,2024-06-30,667
Sabah,Beaufort,secondary,both,2025-06-30,675
Sabah,Beaufort,secondary,female,2017-01-01,346
Sabah,Beaufort,secondary,female,2018-01-01,363
Sabah,Beaufort,secondary,female,2019-01-01,375
Sabah,Beaufort,secondary,female,2020-01-01,391
Sabah,Beaufort,secondary,female,2021-01-01,388
Sabah,Beaufort,secondary,female,2022-01-01,384
Sabah,Beaufort,secondary,female,2023-06-30,385
Sabah,Beaufort,secondary,female,2024-06-30,394
Sabah,Beaufort,secondary,female,2025-06-30,403
Sabah,Beaufort,secondary,male,2017-01-01,309
Sabah,Beaufort,secondary,male,2018-01-01,304
Sabah,Beaufort,secondary,male,2019-01-01,307
Sabah,Beaufort,secondary,male,2020-01-01,292
Sabah,Beaufort,secondary,male,2021-01-01,286
Sabah,Beaufort,secondary,male,2022-01-01,277
Sabah,Beaufort,secondary,male,2023-06-30,274
Sabah,Beaufort,secondary,male,2024-06-30,273
Sabah,Beaufort,secondary,male,2025-06-30,272
Sabah,Beluran,primary,both,2017-01-01,627
Sabah,Beluran,primary,both,2018-01-01,733
Sabah,Beluran,primary,both,2019-01-01,709
Sabah,Beluran,primary,both,2020-01-01,756
Sabah,Beluran,primary,both,2021-01-01,774
Sabah,Beluran,primary,both,2022-01-01,747
Sabah,Beluran,primary,both,2023-06-30,737
Sabah,Beluran,primary,both,2024-06-30,776
Sabah,Beluran,primary,both,2025-06-30,764
Sabah,Beluran,primary,female,2017-01-01,244
Sabah,Beluran,primary,female,2018-01-01,320
Sabah,Beluran,primary,female,2019-01-01,309
Sabah,Beluran,primary,female,2020-01-01,345
Sabah,Beluran,primary,female,2021-01-01,362
Sabah,Beluran,primary,female,2022-01-01,360
Sabah,Beluran,primary,female,2023-06-30,369
Sabah,Beluran,primary,female,2024-06-30,406
Sabah,Beluran,primary,female,2025-06-30,417
Sabah,Beluran,primary,male,2017-01-01,383
Sabah,Beluran,primary,male,2018-01-01,413
Sabah,Beluran,primary,male,2019-01-01,400
Sabah,Beluran,primary,male,2020-01-01,411
Sabah,Beluran,primary,male,2021-01-01,412
Sabah,Beluran,primary,male,2022-01-01,387
Sabah,Beluran,primary,male,2023-06-30,368
Sabah,Beluran,primary,male,2024-06-30,370
Sabah,Beluran,primary,male,2025-06-30,347
Sabah,Beluran,secondary,both,2017-01-01,269
Sabah,Beluran,secondary,both,2018-01-01,283
Sabah,Beluran,secondary,both,2019-01-01,273
Sabah,Beluran,secondary,both,2020-01-01,269
Sabah,Beluran,secondary,both,2021-01-01,255
Sabah,Beluran,secondary,both,2022-01-01,294
Sabah,Beluran,secondary,both,2023-06-30,311
Sabah,Beluran,secondary,both,2024-06-30,318
Sabah,Beluran,secondary,both,2025-06-30,312
Sabah,Beluran,secondary,female,2017-01-01,127
Sabah,Beluran,secondary,female,2018-01-01,132
Sabah,Beluran,secondary,female,2019-01-01,133
Sabah,Beluran,secondary,female,2020-01-01,134
Sabah,Beluran,secondary,female,2021-01-01,128
Sabah,Beluran,secondary,female,2022-01-01,161
Sabah,Beluran,secondary,female,2023-06-30,172
Sabah,Beluran,secondary,female,2024-06-30,181
Sabah,Beluran,secondary,female,2025-06-30,185
Sabah,Beluran,secondary,male,2017-01-01,142
