date,state,branch,category,cases
2022-09-01,Terengganu,Terengganu,Jenayah,25
2022-09-01,Terengganu,Terengganu,Sivil,16
2022-09-01,Terengganu,Terengganu,Syariah,100
2022-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,24
2022-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,97
2022-09-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,101
2022-09-01,W.P. Labuan,Labuan,Jenayah,4
2022-09-01,W.P. Labuan,Labuan,Sivil,99
2022-09-01,W.P. Labuan,Labuan,Syariah,118
2022-09-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,5
2022-09-01,W.P. Putrajaya,Ibu Pejabat,Sivil,31
2022-09-01,W.P. Putrajaya,Ibu Pejabat,Syariah,8
2022-10-01,Johor,Johor,Jenayah,4
2022-10-01,Johor,Johor,Sivil,97
2022-10-01,Johor,Johor,Syariah,192
2022-10-01,Johor,Muar,Jenayah,1
2022-10-01,Johor,Muar,Sivil,21
2022-10-01,Johor,Muar,Syariah,44
2022-10-01,Kedah,Kedah,Jenayah,27
2022-10-01,Kedah,Kedah,Sivil,50
2022-10-01,Kedah,Kedah,Syariah,135
2022-10-01,Kedah,Langkawi,Sivil,3
2022-10-01,Kedah,Langkawi,Syariah,14
2022-10-01,Kelantan,Gua Musang,Jenayah,43
2022-10-01,Kelantan,Gua Musang,Sivil,3
2022-10-01,Kelantan,Gua Musang,Syariah,13
2022-10-01,Kelantan,Kelantan,Jenayah,54
2022-10-01,Kelantan,Kelantan,Sivil,18
2022-10-01,Kelantan,Kelantan,Syariah,143
2022-10-01,Melaka,Melaka,Jenayah,14
2022-10-01,Melaka,Melaka,Sivil,16
2022-10-01,Melaka,Melaka,Syariah,39
2022-10-01,Negeri Sembilan,Negeri Sembilan,Jenayah,22
2022-10-01,Negeri Sembilan,Negeri Sembilan,Sivil,42
2022-10-01,Negeri Sembilan,Negeri Sembilan,Syariah,38
2022-10-01,Pahang,Pahang,Jenayah,113
2022-10-01,Pahang,Pahang,Sivil,26
2022-10-01,Pahang,Pahang,Syariah,70
2022-10-01,Pahang,Raub,Sivil,6
2022-10-01,Pahang,Raub,Syariah,20
2022-10-01,Perak,Perak,Jenayah,7
2022-10-01,Perak,Perak,Sivil,102
2022-10-01,Perak,Perak,Syariah,110
2022-10-01,Perak,Taiping,Sivil,19
2022-10-01,Perak,Taiping,Syariah,11
2022-10-01,Perlis,Perlis,Jenayah,8
2022-10-01,Perlis,Perlis,Sivil,32
2022-10-01,Perlis,Perlis,Syariah,22
2022-10-01,Pulau Pinang,Pulau Pinang,Jenayah,22
2022-10-01,Pulau Pinang,Pulau Pinang,Sivil,61
2022-10-01,Pulau Pinang,Pulau Pinang,Syariah,65
2022-10-01,Sarawak,Miri,Sivil,51
2022-10-01,Sarawak,Miri,Syariah,12
2022-10-01,Sarawak,Sarawak,Jenayah,5
2022-10-01,Sarawak,Sarawak,Sivil,111
2022-10-01,Sarawak,Sarawak,Syariah,50
2022-10-01,Sarawak,Sibu,Sivil,18
2022-10-01,Sarawak,Sibu,Syariah,4
2022-10-01,Selangor,Selangor,Jenayah,2
2022-10-01,Selangor,Selangor,Sivil,166
2022-10-01,Selangor,Selangor,Syariah,95
2022-10-01,Terengganu,Terengganu,Jenayah,8
2022-10-01,Terengganu,Terengganu,Sivil,16
2022-10-01,Terengganu,Terengganu,Syariah,143
2022-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,30
2022-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,85
2022-10-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,86
2022-10-01,W.P. Labuan,Labuan,Jenayah,5
2022-10-01,W.P. Labuan,Labuan,Sivil,102
2022-10-01,W.P. Labuan,Labuan,Syariah,77
2022-10-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2022-10-01,W.P. Putrajaya,Ibu Pejabat,Sivil,22
2022-10-01,W.P. Putrajaya,Ibu Pejabat,Syariah,10
2022-11-01,Johor,Johor,Jenayah,82
2022-11-01,Johor,Johor,Sivil,137
2022-11-01,Johor,Johor,Syariah,218
2022-11-01,Johor,Muar,Jenayah,20
2022-11-01,Johor,Muar,Sivil,29
2022-11-01,Johor,Muar,Syariah,32
2022-11-01,Kedah,Kedah,Jenayah,71
2022-11-01,Kedah,Kedah,Sivil,49
2022-11-01,Kedah,Kedah,Syariah,103
2022-11-01,Kedah,Langkawi,Sivil,3
2022-11-01,Kedah,Langkawi,Syariah,24
2022-11-01,Kelantan,Gua Musang,Sivil,3
2022-11-01,Kelantan,Gua Musang,Syariah,25
2022-11-01,Kelantan,Kelantan,Jenayah,11
2022-11-01,Kelantan,Kelantan,Sivil,25
2022-11-01,Kelantan,Kelantan,Syariah,157
2022-11-01,Melaka,Melaka,Jenayah,18
2022-11-01,Melaka,Melaka,Sivil,37
2022-11-01,Melaka,Melaka,Syariah,56
2022-11-01,Negeri Sembilan,Negeri Sembilan,Jenayah,47
2022-11-01,Negeri Sembilan,Negeri Sembilan,Sivil,60
2022-11-01,Negeri Sembilan,Negeri Sembilan,Syariah,53
2022-11-01,Pahang,Pahang,Jenayah,168
2022-11-01,Pahang,Pahang,Sivil,14
2022-11-01,Pahang,Pahang,Syariah,73
2022-11-01,Pahang,Raub,Jenayah,48
2022-11-01,Pahang,Raub,Sivil,3
2022-11-01,Pahang,Raub,Syariah,15
2022-11-01,Perak,Perak,Jenayah,2
2022-11-01,Perak,Perak,Sivil,87
2022-11-01,Perak,Perak,Syariah,123
2022-11-01,Perak,Taiping,Jenayah,35
2022-11-01,Perak,Taiping,Sivil,27
2022-11-01,Perak,Taiping,Syariah,11
2022-11-01,Perlis,Perlis,Jenayah,3
2022-11-01,Perlis,Perlis,Sivil,18
2022-11-01,Perlis,Perlis,Syariah,51
2022-11-01,Pulau Pinang,Pulau Pinang,Jenayah,19
2022-11-01,Pulau Pinang,Pulau Pinang,Sivil,62
2022-11-01,Pulau Pinang,Pulau Pinang,Syariah,53
2022-11-01,Sarawak,Miri,Sivil,61
2022-11-01,Sarawak,Miri,Syariah,30
2022-11-01,Sarawak,Sarawak,Jenayah,15
2022-11-01,Sarawak,Sarawak,Sivil,69
2022-11-01,Sarawak,Sarawak,Syariah,45
2022-11-01,Sarawak,Sibu,Sivil,33
2022-11-01,Sarawak,Sibu,Syariah,35
2022-11-01,Selangor,Selangor,Jenayah,27
2022-11-01,Selangor,Selangor,Sivil,191
2022-11-01,Selangor,Selangor,Syariah,111
2022-11-01,Terengganu,Terengganu,Jenayah,14
2022-11-01,Terengganu,Terengganu,Sivil,18
2022-11-01,Terengganu,Terengganu,Syariah,93
2022-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,2
2022-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,75
2022-11-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,105
2022-11-01,W.P. Labuan,Labuan,Jenayah,4
2022-11-01,W.P. Labuan,Labuan,Sivil,89
2022-11-01,W.P. Labuan,Labuan,Syariah,72
2022-11-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,6
2022-11-01,W.P. Putrajaya,Ibu Pejabat,Sivil,24
2022-11-01,W.P. Putrajaya,Ibu Pejabat,Syariah,9
2022-12-01,Johor,Johor,Jenayah,6
2022-12-01,Johor,Johor,Sivil,126
2022-12-01,Johor,Johor,Syariah,179
2022-12-01,Johor,Muar,Sivil,16
2022-12-01,Johor,Muar,Syariah,34
2022-12-01,Kedah,Kedah,Jenayah,21
2022-12-01,Kedah,Kedah,Sivil,25
2022-12-01,Kedah,Kedah,Syariah,81
2022-12-01,Kedah,Langkawi,Jenayah,3
2022-12-01,Kedah,Langkawi,Sivil,7
2022-12-01,Kedah,Langkawi,Syariah,24
2022-12-01,Kelantan,Gua Musang,Jenayah,1
2022-12-01,Kelantan,Gua Musang,Sivil,5
2022-12-01,Kelantan,Gua Musang,Syariah,20
2022-12-01,Kelantan,Kelantan,Jenayah,57
2022-12-01,Kelantan,Kelantan,Sivil,26
2022-12-01,Kelantan,Kelantan,Syariah,131
2022-12-01,Melaka,Melaka,Jenayah,9
2022-12-01,Melaka,Melaka,Sivil,23
2022-12-01,Melaka,Melaka,Syariah,18
2022-12-01,Negeri Sembilan,Negeri Sembilan,Jenayah,78
2022-12-01,Negeri Sembilan,Negeri Sembilan,Sivil,89
2022-12-01,Negeri Sembilan,Negeri Sembilan,Syariah,46
2022-12-01,Pahang,Pahang,Jenayah,66
2022-12-01,Pahang,Pahang,Sivil,15
2022-12-01,Pahang,Pahang,Syariah,62
2022-12-01,Pahang,Raub,Sivil,5
2022-12-01,Pahang,Raub,Syariah,18
2022-12-01,Perak,Perak,Jenayah,1
2022-12-01,Perak,Perak,Sivil,96
2022-12-01,Perak,Perak,Syariah,81
2022-12-01,Perak,Taiping,Jenayah,50
2022-12-01,Perak,Taiping,Sivil,22
2022-12-01,Perak,Taiping,Syariah,23
2022-12-01,Perlis,Perlis,Jenayah,59
2022-12-01,Perlis,Perlis,Sivil,11
2022-12-01,Perlis,Perlis,Syariah,21
2022-12-01,Pulau Pinang,Pulau Pinang,Jenayah,21
2022-12-01,Pulau Pinang,Pulau Pinang,Sivil,67
2022-12-01,Pulau Pinang,Pulau Pinang,Syariah,44
2022-12-01,Sarawak,Miri,Sivil,51
2022-12-01,Sarawak,Miri,Syariah,11
2022-12-01,Sarawak,Sarawak,Jenayah,5
2022-12-01,Sarawak,Sarawak,Sivil,64
2022-12-01,Sarawak,Sarawak,Syariah,28
2022-12-01,Sarawak,Sibu,Sivil,21
2022-12-01,Selangor,Selangor,Jenayah,17
2022-12-01,Selangor,Selangor,Sivil,282
2022-12-01,Selangor,Selangor,Syariah,168
2022-12-01,Terengganu,Terengganu,Jenayah,7
2022-12-01,Terengganu,Terengganu,Sivil,10
2022-12-01,Terengganu,Terengganu,Syariah,76
2022-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,5
2022-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,72
2022-12-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,63
2022-12-01,W.P. Labuan,Labuan,Jenayah,46
2022-12-01,W.P. Labuan,Labuan,Sivil,70
2022-12-01,W.P. Labuan,Labuan,Syariah,43
2022-12-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,5
2022-12-01,W.P. Putrajaya,Ibu Pejabat,Sivil,24
2022-12-01,W.P. Putrajaya,Ibu Pejabat,Syariah,2
2023-01-01,Johor,Johor,Jenayah,52
2023-01-01,Johor,Johor,Sivil,188
2023-01-01,Johor,Johor,Syariah,349
2023-01-01,Johor,Muar,Sivil,35
2023-01-01,Johor,Muar,Syariah,77
2023-01-01,Kedah,Kedah,Jenayah,29
2023-01-01,Kedah,Kedah,Sivil,31
2023-01-01,Kedah,Kedah,Syariah,143
2023-01-01,Kedah,Langkawi,Sivil,4
2023-01-01,Kedah,Langkawi,Syariah,21
2023-01-01,Kelantan,Gua Musang,Jenayah,9
2023-01-01,Kelantan,Gua Musang,Syariah,24
2023-01-01,Kelantan,Kelantan,Jenayah,10
2023-01-01,Kelantan,Kelantan,Sivil,23
2023-01-01,Kelantan,Kelantan,Syariah,167
2023-01-01,Melaka,Melaka,Jenayah,1
2023-01-01,Melaka,Melaka,Sivil,28
2023-01-01,Melaka,Melaka,Syariah,32
2023-01-01,Negeri Sembilan,Negeri Sembilan,Jenayah,38
2023-01-01,Negeri Sembilan,Negeri Sembilan,Sivil,58
2023-01-01,Negeri Sembilan,Negeri Sembilan,Syariah,53
2023-01-01,Pahang,Pahang,Jenayah,26
2023-01-01,Pahang,Pahang,Sivil,31
2023-01-01,Pahang,Pahang,Syariah,72
2023-01-01,Pahang,Raub,Jenayah,1
2023-01-01,Pahang,Raub,Sivil,13
2023-01-01,Pahang,Raub,Syariah,17
2023-01-01,Perak,Perak,Jenayah,55
2023-01-01,Perak,Perak,Sivil,93
2023-01-01,Perak,Perak,Syariah,100
2023-01-01,Perak,Taiping,Jenayah,1
2023-01-01,Perak,Taiping,Sivil,23
2023-01-01,Perak,Taiping,Syariah,14
2023-01-01,Perlis,Perlis,Jenayah,46
2023-01-01,Perlis,Perlis,Sivil,25
2023-01-01,Perlis,Perlis,Syariah,42
2023-01-01,Pulau Pinang,Pulau Pinang,Jenayah,24
2023-01-01,Pulau Pinang,Pulau Pinang,Sivil,61
2023-01-01,Pulau Pinang,Pulau Pinang,Syariah,54
2023-01-01,Sabah,Sabah,Jenayah,34
2023-01-01,Sabah,Sabah,Sivil,90
2023-01-01,Sabah,Sabah,Syariah,51
2023-01-01,Sarawak,Miri,Jenayah,3
2023-01-01,Sarawak,Miri,Sivil,36
2023-01-01,Sarawak,Miri,Syariah,16
2023-01-01,Sarawak,Sarawak,Jenayah,1
2023-01-01,Sarawak,Sarawak,Sivil,99
2023-01-01,Sarawak,Sarawak,Syariah,77
2023-01-01,Sarawak,Sibu,Sivil,11
2023-01-01,Sarawak,Sibu,Syariah,27
2023-01-01,Selangor,Selangor,Jenayah,47
2023-01-01,Selangor,Selangor,Sivil,272
2023-01-01,Selangor,Selangor,Syariah,210
2023-01-01,Terengganu,Terengganu,Jenayah,9
2023-01-01,Terengganu,Terengganu,Sivil,21
2023-01-01,Terengganu,Terengganu,Syariah,75
2023-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,14
2023-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,116
2023-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,142
2023-01-01,W.P. Labuan,Labuan,Jenayah,1
2023-01-01,W.P. Labuan,Labuan,Sivil,4
2023-01-01,W.P. Labuan,Labuan,Syariah,26
2023-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,5
2023-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,33
2023-01-01,W.P. Putrajaya,Ibu Pejabat,Syariah,6
2023-02-01,Johor,Johor,Jenayah,5
2023-02-01,Johor,Johor,Sivil,169
2023-02-01,Johor,Johor,Syariah,236
2023-02-01,Johor,Muar,Jenayah,13
2023-02-01,Johor,Muar,Sivil,21
2023-02-01,Johor,Muar,Syariah,22
2023-02-01,Kedah,Kedah,Jenayah,42
2023-02-01,Kedah,Kedah,Sivil,59
2023-02-01,Kedah,Kedah,Syariah,114
2023-02-01,Kedah,Langkawi,Jenayah,1
2023-02-01,Kedah,Langkawi,Sivil,8
2023-02-01,Kedah,Langkawi,Syariah,20
2023-02-01,Kelantan,Gua Musang,Jenayah,35
2023-02-01,Kelantan,Gua Musang,Syariah,11
2023-02-01,Kelantan,Kelantan,Jenayah,101
2023-02-01,Kelantan,Kelantan,Sivil,40
2023-02-01,Kelantan,Kelantan,Syariah,149
2023-02-01,Melaka,Melaka,Jenayah,10
2023-02-01,Melaka,Melaka,Sivil,24
2023-02-01,Melaka,Melaka,Syariah,53
2023-02-01,Negeri Sembilan,Negeri Sembilan,Jenayah,26
2023-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,57
2023-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,45
2023-02-01,Pahang,Pahang,Jenayah,26
2023-02-01,Pahang,Pahang,Sivil,34
2023-02-01,Pahang,Pahang,Syariah,104
2023-02-01,Pahang,Raub,Jenayah,40
2023-02-01,Pahang,Raub,Sivil,14
2023-02-01,Pahang,Raub,Syariah,38
2023-02-01,Perak,Perak,Jenayah,3
2023-02-01,Perak,Perak,Sivil,120
2023-02-01,Perak,Perak,Syariah,97
2023-02-01,Perak,Taiping,Jenayah,2
2023-02-01,Perak,Taiping,Sivil,25
2023-02-01,Perak,Taiping,Syariah,17
2023-02-01,Perlis,Perlis,Jenayah,26
2023-02-01,Perlis,Perlis,Sivil,17
2023-02-01,Perlis,Perlis,Syariah,40
2023-02-01,Pulau Pinang,Pulau Pinang,Jenayah,32
2023-02-01,Pulau Pinang,Pulau Pinang,Sivil,62
2023-02-01,Pulau Pinang,Pulau Pinang,Syariah,63
2023-02-01,Sabah,Sabah,Jenayah,9
2023-02-01,Sabah,Sabah,Sivil,96
2023-02-01,Sabah,Sabah,Syariah,73
2023-02-01,Sarawak,Miri,Sivil,45
2023-02-01,Sarawak,Miri,Syariah,17
2023-02-01,Sarawak,Sarawak,Jenayah,3
2023-02-01,Sarawak,Sarawak,Sivil,106
2023-02-01,Sarawak,Sarawak,Syariah,62
2023-02-01,Sarawak,Sibu,Jenayah,2
2023-02-01,Sarawak,Sibu,Sivil,55
2023-02-01,Sarawak,Sibu,Syariah,27
2023-02-01,Selangor,Selangor,Jenayah,35
2023-02-01,Selangor,Selangor,Sivil,248
2023-02-01,Selangor,Selangor,Syariah,187
2023-02-01,Terengganu,Terengganu,Jenayah,5
2023-02-01,Terengganu,Terengganu,Sivil,12
2023-02-01,Terengganu,Terengganu,Syariah,109
2023-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,15
2023-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,47
2023-02-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,127
2023-02-01,W.P. Labuan,Labuan,Sivil,5
2023-02-01,W.P. Labuan,Labuan,Syariah,1
2023-02-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,5
2023-02-01,W.P. Putrajaya,Ibu Pejabat,Sivil,37
2023-02-01,W.P. Putrajaya,Ibu Pejabat,Syariah,2
2023-03-01,Johor,Johor,Jenayah,51
2023-03-01,Johor,Johor,Sivil,172
2023-03-01,Johor,Johor,Syariah,216
2023-03-01,Johor,Muar,Jenayah,18
2023-03-01,Johor,Muar,Sivil,18
2023-03-01,Johor,Muar,Syariah,42
2023-03-01,Kedah,Kedah,Jenayah,30
2023-03-01,Kedah,Kedah,Sivil,47
2023-03-01,Kedah,Kedah,Syariah,134
2023-03-01,Kedah,Langkawi,Jenayah,2
2023-03-01,Kedah,Langkawi,Sivil,9
2023-03-01,Kedah,Langkawi,Syariah,32
2023-03-01,Kelantan,Gua Musang,Jenayah,8
2023-03-01,Kelantan,Gua Musang,Sivil,2
2023-03-01,Kelantan,Gua Musang,Syariah,22
2023-03-01,Kelantan,Kelantan,Jenayah,118
2023-03-01,Kelantan,Kelantan,Sivil,40
2023-03-01,Kelantan,Kelantan,Syariah,160
2023-03-01,Melaka,Melaka,Jenayah,16
2023-03-01,Melaka,Melaka,Sivil,38
2023-03-01,Melaka,Melaka,Syariah,42
2023-03-01,Negeri Sembilan,Negeri Sembilan,Jenayah,4
2023-03-01,Negeri Sembilan,Negeri Sembilan,Sivil,81
2023-03-01,Negeri Sembilan,Negeri Sembilan,Syariah,55
2023-03-01,Pahang,Pahang,Jenayah,18
2023-03-01,Pahang,Pahang,Sivil,48
2023-03-01,Pahang,Pahang,Syariah,109
2023-03-01,Pahang,Raub,Jenayah,2
2023-03-01,Pahang,Raub,Sivil,19
2023-03-01,Pahang,Raub,Syariah,49
2023-03-01,Perak,Perak,Jenayah,30
2023-03-01,Perak,Perak,Sivil,117
2023-03-01,Perak,Perak,Syariah,163
2023-03-01,Perak,Taiping,Jenayah,3
2023-03-01,Perak,Taiping,Sivil,43
2023-03-01,Perak,Taiping,Syariah,19
2023-03-01,Perlis,Perlis,Jenayah,20
2023-03-01,Perlis,Perlis,Sivil,24
2023-03-01,Perlis,Perlis,Syariah,45
2023-03-01,Pulau Pinang,Pulau Pinang,Jenayah,26
2023-03-01,Pulau Pinang,Pulau Pinang,Sivil,82
2023-03-01,Pulau Pinang,Pulau Pinang,Syariah,96
2023-03-01,Sabah,Sabah,Jenayah,40
2023-03-01,Sabah,Sabah,Sivil,118
2023-03-01,Sabah,Sabah,Syariah,80
2023-03-01,Sarawak,Miri,Jenayah,3
2023-03-01,Sarawak,Miri,Sivil,78
2023-03-01,Sarawak,Miri,Syariah,33
2023-03-01,Sarawak,Sarawak,Jenayah,5
2023-03-01,Sarawak,Sarawak,Sivil,121
2023-03-01,Sarawak,Sarawak,Syariah,95
2023-03-01,Sarawak,Sibu,Sivil,30
2023-03-01,Sarawak,Sibu,Syariah,12
2023-03-01,Selangor,Selangor,Jenayah,44
2023-03-01,Selangor,Selangor,Sivil,291
2023-03-01,Selangor,Selangor,Syariah,215
2023-03-01,Terengganu,Terengganu,Jenayah,15
2023-03-01,Terengganu,Terengganu,Sivil,18
2023-03-01,Terengganu,Terengganu,Syariah,123
2023-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,11
2023-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,172
2023-03-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,95
2023-03-01,W.P. Labuan,Labuan,Syariah,26
2023-03-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,6
2023-03-01,W.P. Putrajaya,Ibu Pejabat,Sivil,38
2023-03-01,W.P. Putrajaya,Ibu Pejabat,Syariah,6
2023-04-01,Johor,Johor,Jenayah,8
2023-04-01,Johor,Johor,Sivil,153
2023-04-01,Johor,Johor,Syariah,197
2023-04-01,Johor,Muar,Jenayah,1
2023-04-01,Johor,Muar,Sivil,15
2023-04-01,Johor,Muar,Syariah,19
2023-04-01,Kedah,Kedah,Jenayah,18
2023-04-01,Kedah,Kedah,Sivil,41
2023-04-01,Kedah,Kedah,Syariah,49
2023-04-01,Kedah,Langkawi,Sivil,2
2023-04-01,Kedah,Langkawi,Syariah,11
2023-04-01,Kelantan,Gua Musang,Jenayah,2
2023-04-01,Kelantan,Gua Musang,Syariah,13
2023-04-01,Kelantan,Kelantan,Jenayah,10
2023-04-01,Kelantan,Kelantan,Sivil,16
2023-04-01,Kelantan,Kelantan,Syariah,69
2023-04-01,Melaka,Melaka,Jenayah,13
2023-04-01,Melaka,Melaka,Sivil,33
2023-04-01,Melaka,Melaka,Syariah,27
2023-04-01,Negeri Sembilan,Negeri Sembilan,Jenayah,4
2023-04-01,Negeri Sembilan,Negeri Sembilan,Sivil,58
2023-04-01,Negeri Sembilan,Negeri Sembilan,Syariah,28
2023-04-01,Pahang,Pahang,Jenayah,2
2023-04-01,Pahang,Pahang,Sivil,14
2023-04-01,Pahang,Pahang,Syariah,38
2023-04-01,Pahang,Raub,Jenayah,2
2023-04-01,Pahang,Raub,Sivil,5
2023-04-01,Pahang,Raub,Syariah,14
2023-04-01,Perak,Perak,Jenayah,1
2023-04-01,Perak,Perak,Sivil,83
2023-04-01,Perak,Perak,Syariah,58
2023-04-01,Perak,Taiping,Jenayah,41
2023-04-01,Perak,Taiping,Sivil,19
2023-04-01,Perak,Taiping,Syariah,3
2023-04-01,Perlis,Perlis,Jenayah,11
2023-04-01,Perlis,Perlis,Sivil,12
2023-04-01,Perlis,Perlis,Syariah,13
2023-04-01,Pulau Pinang,Pulau Pinang,Jenayah,41
2023-04-01,Pulau Pinang,Pulau Pinang,Sivil,93
2023-04-01,Pulau Pinang,Pulau Pinang,Syariah,68
2023-04-01,Sabah,Sabah,Jenayah,3
2023-04-01,Sabah,Sabah,Sivil,63
2023-04-01,Sabah,Sabah,Syariah,13
2023-04-01,Sarawak,Miri,Sivil,46
2023-04-01,Sarawak,Miri,Syariah,10
2023-04-01,Sarawak,Sarawak,Jenayah,4
2023-04-01,Sarawak,Sarawak,Sivil,56
2023-04-01,Sarawak,Sarawak,Syariah,27
2023-04-01,Sarawak,Sibu,Sivil,27
2023-04-01,Sarawak,Sibu,Syariah,5
2023-04-01,Selangor,Selangor,Jenayah,11
2023-04-01,Selangor,Selangor,Sivil,182
2023-04-01,Selangor,Selangor,Syariah,156
2023-04-01,Terengganu,Terengganu,Jenayah,6
2023-04-01,Terengganu,Terengganu,Sivil,10
2023-04-01,Terengganu,Terengganu,Syariah,75
2023-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,3
2023-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,51
2023-04-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,62
2023-04-01,W.P. Labuan,Labuan,Sivil,9
2023-04-01,W.P. Labuan,Labuan,Syariah,6
2023-04-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2023-04-01,W.P. Putrajaya,Ibu Pejabat,Sivil,21
2023-04-01,W.P. Putrajaya,Ibu Pejabat,Syariah,2
2023-05-01,Johor,Johor,Jenayah,43
2023-05-01,Johor,Johor,Sivil,201
2023-05-01,Johor,Johor,Syariah,321
2023-05-01,Johor,Muar,Jenayah,9
2023-05-01,Johor,Muar,Sivil,26
2023-05-01,Johor,Muar,Syariah,57
2023-05-01,Kedah,Kedah,Jenayah,30
2023-05-01,Kedah,Kedah,Sivil,65
2023-05-01,Kedah,Kedah,Syariah,133
2023-05-01,Kedah,Langkawi,Jenayah,4
2023-05-01,Kedah,Langkawi,Sivil,4
2023-05-01,Kedah,Langkawi,Syariah,23
2023-05-01,Kelantan,Gua Musang,Jenayah,23
2023-05-01,Kelantan,Gua Musang,Syariah,27
2023-05-01,Kelantan,Kelantan,Jenayah,20
2023-05-01,Kelantan,Kelantan,Sivil,35
2023-05-01,Kelantan,Kelantan,Syariah,198
2023-05-01,Melaka,Melaka,Jenayah,28
2023-05-01,Melaka,Melaka,Sivil,36
2023-05-01,Melaka,Melaka,Syariah,89
2023-05-01,Negeri Sembilan,Negeri Sembilan,Jenayah,38
2023-05-01,Negeri Sembilan,Negeri Sembilan,Sivil,63
2023-05-01,Negeri Sembilan,Negeri Sembilan,Syariah,63
2023-05-01,Pahang,Pahang,Jenayah,14
2023-05-01,Pahang,Pahang,Sivil,34
2023-05-01,Pahang,Pahang,Syariah,136
2023-05-01,Pahang,Raub,Jenayah,34
2023-05-01,Pahang,Raub,Sivil,6
2023-05-01,Pahang,Raub,Syariah,29
2023-05-01,Perak,Perak,Jenayah,4
2023-05-01,Perak,Perak,Sivil,104
2023-05-01,Perak,Perak,Syariah,164
2023-05-01,Perak,Taiping,Jenayah,26
2023-05-01,Perak,Taiping,Sivil,29
2023-05-01,Perak,Taiping,Syariah,12
2023-05-01,Perlis,Perlis,Jenayah,3
2023-05-01,Perlis,Perlis,Sivil,20
2023-05-01,Perlis,Perlis,Syariah,39
2023-05-01,Pulau Pinang,Pulau Pinang,Jenayah,50
2023-05-01,Pulau Pinang,Pulau Pinang,Sivil,136
2023-05-01,Pulau Pinang,Pulau Pinang,Syariah,90
2023-05-01,Sabah,Sabah,Jenayah,3
2023-05-01,Sabah,Sabah,Sivil,69
2023-05-01,Sabah,Sabah,Syariah,37
2023-05-01,Sarawak,Miri,Jenayah,3
2023-05-01,Sarawak,Miri,Sivil,46
2023-05-01,Sarawak,Miri,Syariah,14
2023-05-01,Sarawak,Sarawak,Jenayah,41
2023-05-01,Sarawak,Sarawak,Sivil,84
2023-05-01,Sarawak,Sarawak,Syariah,104
2023-05-01,Sarawak,Sibu,Jenayah,1
2023-05-01,Sarawak,Sibu,Sivil,21
2023-05-01,Sarawak,Sibu,Syariah,14
2023-05-01,Selangor,Selangor,Jenayah,12
2023-05-01,Selangor,Selangor,Sivil,221
2023-05-01,Selangor,Selangor,Syariah,251
2023-05-01,Terengganu,Terengganu,Jenayah,17
2023-05-01,Terengganu,Terengganu,Sivil,15
2023-05-01,Terengganu,Terengganu,Syariah,102
2023-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Jenayah,33
2023-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Sivil,155
2023-05-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,135
2023-05-01,W.P. Labuan,Labuan,Sivil,4
2023-05-01,W.P. Labuan,Labuan,Syariah,16
2023-05-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,2
2023-05-01,W.P. Putrajaya,Ibu Pejabat,Sivil,39
