date,state,office,passports
2020-07-01,Terengganu,Kemaman,79
2020-08-01,Terengganu,Kemaman,69
2020-09-01,Terengganu,Kemaman,90
2020-10-01,Terengganu,Kemaman,65
2020-11-01,Terengganu,Kemaman,94
2020-12-01,Terengganu,Kemaman,98
2021-01-01,Terengganu,Kemaman,72
2021-02-01,Terengganu,Kemaman,89
2021-03-01,Terengganu,Kemaman,142
2021-04-01,Terengganu,Kemaman,126
2021-05-01,Terengganu,Kemaman,159
2021-06-01,Terengganu,Kemaman,57
2021-07-01,Terengganu,Kemaman,163
2021-08-01,Terengganu,Kemaman,128
2021-09-01,Terengganu,Kemaman,96
2021-10-01,Terengganu,Kemaman,175
2021-11-01,Terengganu,Kemaman,315
2021-12-01,Terengganu,Kemaman,434
2022-01-01,Terengganu,Kemaman,228
2022-02-01,Terengganu,Kemaman,212
2022-03-01,Terengganu,Kemaman,353
2022-04-01,Terengganu,Kemaman,453
2022-05-01,Terengganu,Kemaman,926
2022-06-01,Terengganu,Kemaman,1307
2022-07-01,Terengganu,Kemaman,1036
2022-08-01,Terengganu,Kemaman,1390
2022-09-01,Terengganu,Kemaman,1416
2022-10-01,Terengganu,Kemaman,1274
2022-11-01,Terengganu,Kemaman,1077
2022-12-01,Terengganu,Kemaman,1426
2023-01-01,Terengganu,Kemaman,1761
2023-02-01,Terengganu,Kemaman,1383
2023-03-01,Terengganu,Kemaman,1088
2023-04-01,Terengganu,Kemaman,1202
2023-05-01,Terengganu,Kemaman,1678
2023-06-01,Terengganu,Kemaman,1231
2023-07-01,Terengganu,Kemaman,1459
2023-08-01,Terengganu,Kemaman,1490
2023-09-01,Terengganu,Kemaman,1432
2023-10-01,Terengganu,Kemaman,1471
2023-11-01,Terengganu,Kemaman,1098
2023-12-01,Terengganu,Kemaman,1321
2024-01-01,Terengganu,Kemaman,1803
2024-02-01,Terengganu,Kemaman,1638
2024-03-01,Terengganu,Kemaman,834
2024-04-01,Terengganu,Kemaman,1082
2024-05-01,Terengganu,Kemaman,1262
2024-06-01,Terengganu,Kemaman,1164
2024-07-01,Terengganu,Kemaman,1191
2024-08-01,Terengganu,Kemaman,1308
2024-09-01,Terengganu,Kemaman,1468
2024-10-01,Terengganu,Kemaman,1148
2020-01-01,Terengganu,UTC Terengganu,2692
2020-02-01,Terengganu,UTC Terengganu,
2020-03-01,Terengganu,UTC Terengganu,552
2020-04-01,Terengganu,UTC Terengganu,0
2020-05-01,Terengganu,UTC Terengganu,0
2020-06-01,Terengganu,UTC Terengganu,145
2020-07-01,Terengganu,UTC Terengganu,167
2020-08-01,Terengganu,UTC Terengganu,160
2020-09-01,Terengganu,UTC Terengganu,159
2020-10-01,Terengganu,UTC Terengganu,125
2020-11-01,Terengganu,UTC Terengganu,106
2020-12-01,Terengganu,UTC Terengganu,160
2021-01-01,Terengganu,UTC Terengganu,108
2021-02-01,Terengganu,UTC Terengganu,127
2021-03-01,Terengganu,UTC Terengganu,199
2021-04-01,Terengganu,UTC Terengganu,172
2021-05-01,Terengganu,UTC Terengganu,350
2021-06-01,Terengganu,UTC Terengganu,111
2021-07-01,Terengganu,UTC Terengganu,216
2021-08-01,Terengganu,UTC Terengganu,227
2021-09-01,Terengganu,UTC Terengganu,192
2021-10-01,Terengganu,UTC Terengganu,435
2021-11-01,Terengganu,UTC Terengganu,823
2021-12-01,Terengganu,UTC Terengganu,1076
2022-01-01,Terengganu,UTC Terengganu,555
2022-02-01,Terengganu,UTC Terengganu,637
2022-03-01,Terengganu,UTC Terengganu,816
2022-04-01,Terengganu,UTC Terengganu,1270
2022-05-01,Terengganu,UTC Terengganu,2075
2022-06-01,Terengganu,UTC Terengganu,3092
2022-07-01,Terengganu,UTC Terengganu,3072
2022-08-01,Terengganu,UTC Terengganu,3728
2022-09-01,Terengganu,UTC Terengganu,4113
2022-10-01,Terengganu,UTC Terengganu,3569
2022-11-01,Terengganu,UTC Terengganu,2709
2022-12-01,Terengganu,UTC Terengganu,3798
2023-01-01,Terengganu,UTC Terengganu,4312
2023-02-01,Terengganu,UTC Terengganu,3643
2023-03-01,Terengganu,UTC Terengganu,2654
2023-04-01,Terengganu,UTC Terengganu,2779
2023-05-01,Terengganu,UTC Terengganu,3834
2023-06-01,Terengganu,UTC Terengganu,3298
2023-07-01,Terengganu,UTC Terengganu,4028
2023-08-01,Terengganu,UTC Terengganu,3838
2023-09-01,Terengganu,UTC Terengganu,3929
2023-10-01,Terengganu,UTC Terengganu,3718
2023-11-01,Terengganu,UTC Terengganu,2815
2023-12-01,Terengganu,UTC Terengganu,3588
2024-01-01,Terengganu,UTC Terengganu,4799
2024-02-01,Terengganu,UTC Terengganu,4294
2024-03-01,Terengganu,UTC Terengganu,1938
2024-04-01,Terengganu,UTC Terengganu,2821
2024-05-01,Terengganu,UTC Terengganu,3181
2024-06-01,Terengganu,UTC Terengganu,3110
2024-07-01,Terengganu,UTC Terengganu,3655
2024-08-01,Terengganu,UTC Terengganu,3848
2024-09-01,Terengganu,UTC Terengganu,3786
2024-10-01,Terengganu,UTC Terengganu,3571
2020-01-01,W.P. Kuala Lumpur,Jalan Duta,6540
2020-02-01,W.P. Kuala Lumpur,Jalan Duta,
2020-03-01,W.P. Kuala Lumpur,Jalan Duta,1440
2020-04-01,W.P. Kuala Lumpur,Jalan Duta,0
2020-05-01,W.P. Kuala Lumpur,Jalan Duta,250
2020-06-01,W.P. Kuala Lumpur,Jalan Duta,200
2020-07-01,W.P. Kuala Lumpur,Jalan Duta,71
2020-08-01,W.P. Kuala Lumpur,Jalan Duta,53
2020-09-01,W.P. Kuala Lumpur,Jalan Duta,162
2020-10-01,W.P. Kuala Lumpur,Jalan Duta,148
2020-11-01,W.P. Kuala Lumpur,Jalan Duta,192
2020-12-01,W.P. Kuala Lumpur,Jalan Duta,813
2021-01-01,W.P. Kuala Lumpur,Jalan Duta,689
2021-02-01,W.P. Kuala Lumpur,Jalan Duta,964
2021-03-01,W.P. Kuala Lumpur,Jalan Duta,1173
2021-04-01,W.P. Kuala Lumpur,Jalan Duta,900
2021-05-01,W.P. Kuala Lumpur,Jalan Duta,742
2021-06-01,W.P. Kuala Lumpur,Jalan Duta,175
2021-07-01,W.P. Kuala Lumpur,Jalan Duta,824
2021-08-01,W.P. Kuala Lumpur,Jalan Duta,485
2021-09-01,W.P. Kuala Lumpur,Jalan Duta,773
2021-10-01,W.P. Kuala Lumpur,Jalan Duta,2197
2021-11-01,W.P. Kuala Lumpur,Jalan Duta,3588
2021-12-01,W.P. Kuala Lumpur,Jalan Duta,3219
2022-01-01,W.P. Kuala Lumpur,Jalan Duta,2150
2022-02-01,W.P. Kuala Lumpur,Jalan Duta,2440
2022-03-01,W.P. Kuala Lumpur,Jalan Duta,4119
2022-04-01,W.P. Kuala Lumpur,Jalan Duta,6745
2022-05-01,W.P. Kuala Lumpur,Jalan Duta,8973
2022-06-01,W.P. Kuala Lumpur,Jalan Duta,11134
2022-07-01,W.P. Kuala Lumpur,Jalan Duta,9184
2022-08-01,W.P. Kuala Lumpur,Jalan Duta,10577
2022-09-01,W.P. Kuala Lumpur,Jalan Duta,9818
2022-10-01,W.P. Kuala Lumpur,Jalan Duta,8906
2022-11-01,W.P. Kuala Lumpur,Jalan Duta,9522
2022-12-01,W.P. Kuala Lumpur,Jalan Duta,10355
2023-01-01,W.P. Kuala Lumpur,Jalan Duta,9162
2023-02-01,W.P. Kuala Lumpur,Jalan Duta,10966
2023-03-01,W.P. Kuala Lumpur,Jalan Duta,10341
2023-04-01,W.P. Kuala Lumpur,Jalan Duta,7654
2023-05-01,W.P. Kuala Lumpur,Jalan Duta,9437
2023-06-01,W.P. Kuala Lumpur,Jalan Duta,8137
2023-07-01,W.P. Kuala Lumpur,Jalan Duta,8488
2023-08-01,W.P. Kuala Lumpur,Jalan Duta,8634
2023-09-01,W.P. Kuala Lumpur,Jalan Duta,8031
2023-10-01,W.P. Kuala Lumpur,Jalan Duta,8135
2023-11-01,W.P. Kuala Lumpur,Jalan Duta,8044
2023-12-01,W.P. Kuala Lumpur,Jalan Duta,8236
2024-01-01,W.P. Kuala Lumpur,Jalan Duta,8585
2024-02-01,W.P. Kuala Lumpur,Jalan Duta,7540
2024-03-01,W.P. Kuala Lumpur,Jalan Duta,7506
2024-04-01,W.P. Kuala Lumpur,Jalan Duta,7183
2024-05-01,W.P. Kuala Lumpur,Jalan Duta,7541
2024-06-01,W.P. Kuala Lumpur,Jalan Duta,6556
2024-07-01,W.P. Kuala Lumpur,Jalan Duta,7368
2024-08-01,W.P. Kuala Lumpur,Jalan Duta,7428
2024-09-01,W.P. Kuala Lumpur,Jalan Duta,7149
2024-10-01,W.P. Kuala Lumpur,Jalan Duta,6786
2020-01-01,W.P. Kuala Lumpur,Mini UTC Keramat,6210
2020-02-01,W.P. Kuala Lumpur,Mini UTC Keramat,
2020-03-01,W.P. Kuala Lumpur,Mini UTC Keramat,1339
2020-04-01,W.P. Kuala Lumpur,Mini UTC Keramat,0
2020-05-01,W.P. Kuala Lumpur,Mini UTC Keramat,0
2020-06-01,W.P. Kuala Lumpur,Mini UTC Keramat,137
2020-07-01,W.P. Kuala Lumpur,Mini UTC Keramat,369
2020-08-01,W.P. Kuala Lumpur,Mini UTC Keramat,311
2020-09-01,W.P. Kuala Lumpur,Mini UTC Keramat,259
2020-10-01,W.P. Kuala Lumpur,Mini UTC Keramat,103
2020-11-01,W.P. Kuala Lumpur,Mini UTC Keramat,0
2020-12-01,W.P. Kuala Lumpur,Mini UTC Keramat,319
2021-01-01,W.P. Kuala Lumpur,Mini UTC Keramat,64
2021-02-01,W.P. Kuala Lumpur,Mini UTC Keramat,0
2021-03-01,W.P. Kuala Lumpur,Mini UTC Keramat,280
2021-04-01,W.P. Kuala Lumpur,Mini UTC Keramat,311
2021-05-01,W.P. Kuala Lumpur,Mini UTC Keramat,107
2021-06-01,W.P. Kuala Lumpur,Mini UTC Keramat,0
2021-07-01,W.P. Kuala Lumpur,Mini UTC Keramat,58
2021-08-01,W.P. Kuala Lumpur,Mini UTC Keramat,547
2021-09-01,W.P. Kuala Lumpur,Mini UTC Keramat,736
2021-10-01,W.P. Kuala Lumpur,Mini UTC Keramat,1723
2021-11-01,W.P. Kuala Lumpur,Mini UTC Keramat,2215
2021-12-01,W.P. Kuala Lumpur,Mini UTC Keramat,2007
2022-01-01,W.P. Kuala Lumpur,Mini UTC Keramat,1177
2022-02-01,W.P. Kuala Lumpur,Mini UTC Keramat,1934
2022-03-01,W.P. Kuala Lumpur,Mini UTC Keramat,2301
2022-04-01,W.P. Kuala Lumpur,Mini UTC Keramat,4767
2022-05-01,W.P. Kuala Lumpur,Mini UTC Keramat,6098
2022-06-01,W.P. Kuala Lumpur,Mini UTC Keramat,7972
2022-07-01,W.P. Kuala Lumpur,Mini UTC Keramat,7786
2022-08-01,W.P. Kuala Lumpur,Mini UTC Keramat,9952
2022-09-01,W.P. Kuala Lumpur,Mini UTC Keramat,9678
2022-10-01,W.P. Kuala Lumpur,Mini UTC Keramat,10300
2022-11-01,W.P. Kuala Lumpur,Mini UTC Keramat,7630
2022-12-01,W.P. Kuala Lumpur,Mini UTC Keramat,8610
2023-01-01,W.P. Kuala Lumpur,Mini UTC Keramat,7851
2023-02-01,W.P. Kuala Lumpur,Mini UTC Keramat,8158
2023-03-01,W.P. Kuala Lumpur,Mini UTC Keramat,8180
2023-04-01,W.P. Kuala Lumpur,Mini UTC Keramat,7297
2023-05-01,W.P. Kuala Lumpur,Mini UTC Keramat,8440
2023-06-01,W.P. Kuala Lumpur,Mini UTC Keramat,8388
2023-07-01,W.P. Kuala Lumpur,Mini UTC Keramat,9285
2023-08-01,W.P. Kuala Lumpur,Mini UTC Keramat,9043
2023-09-01,W.P. Kuala Lumpur,Mini UTC Keramat,8428
2023-10-01,W.P. Kuala Lumpur,Mini UTC Keramat,8676
2023-11-01,W.P. Kuala Lumpur,Mini UTC Keramat,7228
2023-12-01,W.P. Kuala Lumpur,Mini UTC Keramat,8296
2024-01-01,W.P. Kuala Lumpur,Mini UTC Keramat,8185
2024-02-01,W.P. Kuala Lumpur,Mini UTC Keramat,5892
2024-03-01,W.P. Kuala Lumpur,Mini UTC Keramat,7383
2024-04-01,W.P. Kuala Lumpur,Mini UTC Keramat,6753
2024-05-01,W.P. Kuala Lumpur,Mini UTC Keramat,7300
2024-06-01,W.P. Kuala Lumpur,Mini UTC Keramat,6481
2024-07-01,W.P. Kuala Lumpur,Mini UTC Keramat,7046
2024-08-01,W.P. Kuala Lumpur,Mini UTC Keramat,7462
2024-09-01,W.P. Kuala Lumpur,Mini UTC Keramat,7269
2024-10-01,W.P. Kuala Lumpur,Mini UTC Keramat,6575
2020-01-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,5651
2020-02-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,
2020-03-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,2080
2020-04-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,0
2020-05-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,0
2020-06-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,215
2020-07-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,795
2020-08-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,748
2020-09-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,664
2020-10-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,220
2020-11-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,0
2020-12-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,654
2021-01-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,360
2021-02-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,0
2021-03-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,843
2021-04-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,833
2021-05-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,124
2021-06-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,0
2021-07-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,33
2021-08-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,259
2021-09-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,736
2021-10-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,1865
2021-11-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,2322
2021-12-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,2255
2022-01-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,1885
2022-02-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,1857
2022-03-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,2883
2022-04-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,5053
2022-05-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,6245
2022-06-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,7802
2022-07-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,6956
2022-08-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8673
2022-09-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,10065
2022-10-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8768
2022-11-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9225
2022-12-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,11122
2023-01-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9944
2023-02-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9661
2023-03-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9996
2023-04-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8290
2023-05-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8941
2023-06-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8199
2023-07-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8713
2023-08-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8296
2023-09-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,7975
2023-10-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8712
2023-11-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8407
2023-12-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9209
2024-01-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9472
2024-02-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8584
2024-03-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,5190
2024-04-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,4061
2024-05-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9142
2024-06-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,8684
2024-07-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9134
2024-08-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9273
2024-09-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9736
2024-10-01,W.P. Kuala Lumpur,UTC Kuala Lumpur,9336
2020-01-01,W.P. Kuala Lumpur,UTC Sentul,5641
2020-02-01,W.P. Kuala Lumpur,UTC Sentul,
2020-03-01,W.P. Kuala Lumpur,UTC Sentul,1396
2020-04-01,W.P. Kuala Lumpur,UTC Sentul,0
2020-05-01,W.P. Kuala Lumpur,UTC Sentul,0
2020-06-01,W.P. Kuala Lumpur,UTC Sentul,227
2020-07-01,W.P. Kuala Lumpur,UTC Sentul,671
2020-08-01,W.P. Kuala Lumpur,UTC Sentul,542
2020-09-01,W.P. Kuala Lumpur,UTC Sentul,488
2020-10-01,W.P. Kuala Lumpur,UTC Sentul,136
2020-11-01,W.P. Kuala Lumpur,UTC Sentul,0
2020-12-01,W.P. Kuala Lumpur,UTC Sentul,325
2021-01-01,W.P. Kuala Lumpur,UTC Sentul,232
2021-02-01,W.P. Kuala Lumpur,UTC Sentul,0
2021-03-01,W.P. Kuala Lumpur,UTC Sentul,462
2021-04-01,W.P. Kuala Lumpur,UTC Sentul,514
2021-05-01,W.P. Kuala Lumpur,UTC Sentul,7
2021-06-01,W.P. Kuala Lumpur,UTC Sentul,0
2021-07-01,W.P. Kuala Lumpur,UTC Sentul,45
2021-08-01,W.P. Kuala Lumpur,UTC Sentul,480
2021-09-01,W.P. Kuala Lumpur,UTC Sentul,575
2021-10-01,W.P. Kuala Lumpur,UTC Sentul,1572
2021-11-01,W.P. Kuala Lumpur,UTC Sentul,1865
2021-12-01,W.P. Kuala Lumpur,UTC Sentul,1749
2022-01-01,W.P. Kuala Lumpur,UTC Sentul,1418
2022-02-01,W.P. Kuala Lumpur,UTC Sentul,1862
2022-03-01,W.P. Kuala Lumpur,UTC Sentul,2433
2022-04-01,W.P. Kuala Lumpur,UTC Sentul,3721
2022-05-01,W.P. Kuala Lumpur,UTC Sentul,5873
2022-06-01,W.P. Kuala Lumpur,UTC Sentul,9207
2022-07-01,W.P. Kuala Lumpur,UTC Sentul,8050
2022-08-01,W.P. Kuala Lumpur,UTC Sentul,9188
2022-09-01,W.P. Kuala Lumpur,UTC Sentul,9171
2022-10-01,W.P. Kuala Lumpur,UTC Sentul,8538
2022-11-01,W.P. Kuala Lumpur,UTC Sentul,7041
2022-12-01,W.P. Kuala Lumpur,UTC Sentul,7673
2023-01-01,W.P. Kuala Lumpur,UTC Sentul,7592
2023-02-01,W.P. Kuala Lumpur,UTC Sentul,8336
2023-03-01,W.P. Kuala Lumpur,UTC Sentul,7655
2023-04-01,W.P. Kuala Lumpur,UTC Sentul,6138
2023-05-01,W.P. Kuala Lumpur,UTC Sentul,7441
2023-06-01,W.P. Kuala Lumpur,UTC Sentul,6765
2023-07-01,W.P. Kuala Lumpur,UTC Sentul,7373
2023-08-01,W.P. Kuala Lumpur,UTC Sentul,7306
2023-09-01,W.P. Kuala Lumpur,UTC Sentul,6795
2023-10-01,W.P. Kuala Lumpur,UTC Sentul,7222
2023-11-01,W.P. Kuala Lumpur,UTC Sentul,6842
2023-12-01,W.P. Kuala Lumpur,UTC Sentul,7944
2024-01-01,W.P. Kuala Lumpur,UTC Sentul,8081
2024-02-01,W.P. Kuala Lumpur,UTC Sentul,7011
2024-03-01,W.P. Kuala Lumpur,UTC Sentul,7659
2024-04-01,W.P. Kuala Lumpur,UTC Sentul,6828
2024-05-01,W.P. Kuala Lumpur,UTC Sentul,7009
2024-06-01,W.P. Kuala Lumpur,UTC Sentul,6487
2024-07-01,W.P. Kuala Lumpur,UTC Sentul,6593
2024-08-01,W.P. Kuala Lumpur,UTC Sentul,6764
2024-09-01,W.P. Kuala Lumpur,UTC Sentul,6589
2024-10-01,W.P. Kuala Lumpur,UTC Sentul,6337
2020-01-01,W.P. Kuala Lumpur,Wangsa Maju,3116
2020-02-01,W.P. Kuala Lumpur,Wangsa Maju,
2020-03-01,W.P. Kuala Lumpur,Wangsa Maju,470
2020-04-01,W.P. Kuala Lumpur,Wangsa Maju,0
2020-05-01,W.P. Kuala Lumpur,Wangsa Maju,0
2020-06-01,W.P. Kuala Lumpur,Wangsa Maju,58
2020-07-01,W.P. Kuala Lumpur,Wangsa Maju,174
2020-08-01,W.P. Kuala Lumpur,Wangsa Maju,156
2020-09-01,W.P. Kuala Lumpur,Wangsa Maju,127
2020-10-01,W.P. Kuala Lumpur,Wangsa Maju,37
2020-11-01,W.P. Kuala Lumpur,Wangsa Maju,0
2020-12-01,W.P. Kuala Lumpur,Wangsa Maju,233
2021-01-01,W.P. Kuala Lumpur,Wangsa Maju,304
2021-02-01,W.P. Kuala Lumpur,Wangsa Maju,564
2021-03-01,W.P. Kuala Lumpur,Wangsa Maju,421
2021-04-01,W.P. Kuala Lumpur,Wangsa Maju,207
2021-05-01,W.P. Kuala Lumpur,Wangsa Maju,320
2021-06-01,W.P. Kuala Lumpur,Wangsa Maju,199
2021-07-01,W.P. Kuala Lumpur,Wangsa Maju,423
2021-08-01,W.P. Kuala Lumpur,Wangsa Maju,266
2021-09-01,W.P. Kuala Lumpur,Wangsa Maju,459
2021-10-01,W.P. Kuala Lumpur,Wangsa Maju,924
2021-11-01,W.P. Kuala Lumpur,Wangsa Maju,1256
2021-12-01,W.P. Kuala Lumpur,Wangsa Maju,1024
2022-01-01,W.P. Kuala Lumpur,Wangsa Maju,667
2022-02-01,W.P. Kuala Lumpur,Wangsa Maju,1107
2022-03-01,W.P. Kuala Lumpur,Wangsa Maju,2375
2022-04-01,W.P. Kuala Lumpur,Wangsa Maju,3220
2022-05-01,W.P. Kuala Lumpur,Wangsa Maju,4534
2022-06-01,W.P. Kuala Lumpur,Wangsa Maju,5564
2022-07-01,W.P. Kuala Lumpur,Wangsa Maju,4512
2022-08-01,W.P. Kuala Lumpur,Wangsa Maju,5408
2022-09-01,W.P. Kuala Lumpur,Wangsa Maju,5086
2022-10-01,W.P. Kuala Lumpur,Wangsa Maju,4926
2022-11-01,W.P. Kuala Lumpur,Wangsa Maju,4838
2022-12-01,W.P. Kuala Lumpur,Wangsa Maju,5920
2023-01-01,W.P. Kuala Lumpur,Wangsa Maju,5477
2023-02-01,W.P. Kuala Lumpur,Wangsa Maju,5400
2023-03-01,W.P. Kuala Lumpur,Wangsa Maju,5460
2023-04-01,W.P. Kuala Lumpur,Wangsa Maju,4389
2023-05-01,W.P. Kuala Lumpur,Wangsa Maju,5332
2023-06-01,W.P. Kuala Lumpur,Wangsa Maju,3568
2023-07-01,W.P. Kuala Lumpur,Wangsa Maju,3769
2023-08-01,W.P. Kuala Lumpur,Wangsa Maju,3951
2023-09-01,W.P. Kuala Lumpur,Wangsa Maju,3558
2023-10-01,W.P. Kuala Lumpur,Wangsa Maju,3761
2023-11-01,W.P. Kuala Lumpur,Wangsa Maju,3765
2023-12-01,W.P. Kuala Lumpur,Wangsa Maju,4691
2024-01-01,W.P. Kuala Lumpur,Wangsa Maju,4566
2024-02-01,W.P. Kuala Lumpur,Wangsa Maju,4181
2024-03-01,W.P. Kuala Lumpur,Wangsa Maju,3379
2024-04-01,W.P. Kuala Lumpur,Wangsa Maju,3082
2024-05-01,W.P. Kuala Lumpur,Wangsa Maju,3234
2024-06-01,W.P. Kuala Lumpur,Wangsa Maju,2836
2024-07-01,W.P. Kuala Lumpur,Wangsa Maju,3016
2024-08-01,W.P. Kuala Lumpur,Wangsa Maju,2995
2024-09-01,W.P. Kuala Lumpur,Wangsa Maju,3413
2024-10-01,W.P. Kuala Lumpur,Wangsa Maju,3035
2020-01-01,W.P. Labuan,UTC Labuan,507
2020-02-01,W.P. Labuan,UTC Labuan,
2020-03-01,W.P. Labuan,UTC Labuan,113
2020-04-01,W.P. Labuan,UTC Labuan,0
2020-05-01,W.P. Labuan,UTC Labuan,33
2020-06-01,W.P. Labuan,UTC Labuan,109
2020-07-01,W.P. Labuan,UTC Labuan,131
2020-08-01,W.P. Labuan,UTC Labuan,67
2020-09-01,W.P. Labuan,UTC Labuan,99
2020-10-01,W.P. Labuan,UTC Labuan,47
2020-11-01,W.P. Labuan,UTC Labuan,32
2020-12-01,W.P. Labuan,UTC Labuan,81
2021-01-01,W.P. Labuan,UTC Labuan,57
2021-02-01,W.P. Labuan,UTC Labuan,110
2021-03-01,W.P. Labuan,UTC Labuan,113
2021-04-01,W.P. Labuan,UTC Labuan,100
2021-05-01,W.P. Labuan,UTC Labuan,44
2021-06-01,W.P. Labuan,UTC Labuan,15
2021-07-01,W.P. Labuan,UTC Labuan,88
2021-08-01,W.P. Labuan,UTC Labuan,94
2021-09-01,W.P. Labuan,UTC Labuan,84
2021-10-01,W.P. Labuan,UTC Labuan,143
2021-11-01,W.P. Labuan,UTC Labuan,184
2021-12-01,W.P. Labuan,UTC Labuan,190
2022-01-01,W.P. Labuan,UTC Labuan,162
2022-02-01,W.P. Labuan,UTC Labuan,119
2022-03-01,W.P. Labuan,UTC Labuan,215
2022-04-01,W.P. Labuan,UTC Labuan,324
2022-05-01,W.P. Labuan,UTC Labuan,423
2022-06-01,W.P. Labuan,UTC Labuan,520
2022-07-01,W.P. Labuan,UTC Labuan,352
2022-08-01,W.P. Labuan,UTC Labuan,494
2022-09-01,W.P. Labuan,UTC Labuan,557
2022-10-01,W.P. Labuan,UTC Labuan,550
2022-11-01,W.P. Labuan,UTC Labuan,485
2022-12-01,W.P. Labuan,UTC Labuan,690
2023-01-01,W.P. Labuan,UTC Labuan,673
2023-02-01,W.P. Labuan,UTC Labuan,627
2023-03-01,W.P. Labuan,UTC Labuan,495
2023-04-01,W.P. Labuan,UTC Labuan,540
2023-05-01,W.P. Labuan,UTC Labuan,659
2023-06-01,W.P. Labuan,UTC Labuan,455
2023-07-01,W.P. Labuan,UTC Labuan,521
2023-08-01,W.P. Labuan,UTC Labuan,551
2023-09-01,W.P. Labuan,UTC Labuan,529
2023-10-01,W.P. Labuan,UTC Labuan,455
2023-11-01,W.P. Labuan,UTC Labuan,467
2023-12-01,W.P. Labuan,UTC Labuan,550
2024-01-01,W.P. Labuan,UTC Labuan,639
2024-02-01,W.P. Labuan,UTC Labuan,603
2024-03-01,W.P. Labuan,UTC Labuan,435
2024-04-01,W.P. Labuan,UTC Labuan,518
2024-05-01,W.P. Labuan,UTC Labuan,529
2024-06-01,W.P. Labuan,UTC Labuan,455
2024-07-01,W.P. Labuan,UTC Labuan,521
2024-08-01,W.P. Labuan,UTC Labuan,502
2024-09-01,W.P. Labuan,UTC Labuan,548
2024-10-01,W.P. Labuan,UTC Labuan,515
2020-01-01,W.P. Putrajaya,Putrajaya,7540
2020-02-01,W.P. Putrajaya,Putrajaya,
2020-03-01,W.P. Putrajaya,Putrajaya,1763
2020-04-01,W.P. Putrajaya,Putrajaya,386
2020-05-01,W.P. Putrajaya,Putrajaya,748
2020-06-01,W.P. Putrajaya,Putrajaya,916
2020-07-01,W.P. Putrajaya,Putrajaya,1282
2020-08-01,W.P. Putrajaya,Putrajaya,1674
