series,state,district,date,sector,value
abs,Kedah,Kuala Muda,2017-01-01,p5,5802.7667
abs,Kedah,Kuala Muda,2018-01-01,p0,11076.1503
abs,Kedah,Kuala Muda,2018-01-01,p1,869.5754
abs,Kedah,Kuala Muda,2018-01-01,p2,18.0182
abs,Kedah,Kuala Muda,2018-01-01,p3,3769.528
abs,Kedah,Kuala Muda,2018-01-01,p4,191.5427
abs,Kedah,Kuala Muda,2018-01-01,p5,6152.4369
abs,Kedah,Kuala Muda,2019-01-01,p0,11498.6446
abs,Kedah,Kuala Muda,2019-01-01,p1,866.6562
abs,Kedah,Kuala Muda,2019-01-01,p2,19.9059
abs,Kedah,Kuala Muda,2019-01-01,p3,3873.1845
abs,Kedah,Kuala Muda,2019-01-01,p4,192.2301
abs,Kedah,Kuala Muda,2019-01-01,p5,6488.3949
abs,Kedah,Kuala Muda,2020-01-01,p0,11337.9669
abs,Kedah,Kuala Muda,2020-01-01,p1,817.6781
abs,Kedah,Kuala Muda,2020-01-01,p2,19.506
abs,Kedah,Kuala Muda,2020-01-01,p3,3852.609
abs,Kedah,Kuala Muda,2020-01-01,p4,215.1189
abs,Kedah,Kuala Muda,2020-01-01,p5,6371.1606
abs,Kedah,Kubang Pasu,2015-01-01,p0,3122.5346
abs,Kedah,Kubang Pasu,2015-01-01,p1,703.1715
abs,Kedah,Kubang Pasu,2015-01-01,p2,5.4155
abs,Kedah,Kubang Pasu,2015-01-01,p3,459.7586
abs,Kedah,Kubang Pasu,2015-01-01,p4,51.9122
abs,Kedah,Kubang Pasu,2015-01-01,p5,1887.3409
abs,Kedah,Kubang Pasu,2016-01-01,p0,3208.2677
abs,Kedah,Kubang Pasu,2016-01-01,p1,716.0501
abs,Kedah,Kubang Pasu,2016-01-01,p2,5.4707
abs,Kedah,Kubang Pasu,2016-01-01,p3,451.1046
abs,Kedah,Kubang Pasu,2016-01-01,p4,54.0169
abs,Kedah,Kubang Pasu,2016-01-01,p5,1965.4873
abs,Kedah,Kubang Pasu,2017-01-01,p0,3319.2798
abs,Kedah,Kubang Pasu,2017-01-01,p1,704.6213
abs,Kedah,Kubang Pasu,2017-01-01,p2,6.5284
abs,Kedah,Kubang Pasu,2017-01-01,p3,455.3286
abs,Kedah,Kubang Pasu,2017-01-01,p4,73.0519
abs,Kedah,Kubang Pasu,2017-01-01,p5,2064.3207
abs,Kedah,Kubang Pasu,2018-01-01,p0,3500.6806
abs,Kedah,Kubang Pasu,2018-01-01,p1,735.79
abs,Kedah,Kubang Pasu,2018-01-01,p2,7.0947
abs,Kedah,Kubang Pasu,2018-01-01,p3,509.9614
abs,Kedah,Kubang Pasu,2018-01-01,p4,56.0221
abs,Kedah,Kubang Pasu,2018-01-01,p5,2176.9525
abs,Kedah,Kubang Pasu,2019-01-01,p0,3599.1853
abs,Kedah,Kubang Pasu,2019-01-01,p1,765.6799
abs,Kedah,Kubang Pasu,2019-01-01,p2,7.5202
abs,Kedah,Kubang Pasu,2019-01-01,p3,500.6649
abs,Kedah,Kubang Pasu,2019-01-01,p4,43.5847
abs,Kedah,Kubang Pasu,2019-01-01,p5,2270.3243
abs,Kedah,Kubang Pasu,2020-01-01,p0,3553.6538
abs,Kedah,Kubang Pasu,2020-01-01,p1,757.9821
abs,Kedah,Kubang Pasu,2020-01-01,p2,7.2521
abs,Kedah,Kubang Pasu,2020-01-01,p3,527.5649
abs,Kedah,Kubang Pasu,2020-01-01,p4,39.9057
abs,Kedah,Kubang Pasu,2020-01-01,p5,2208.8044
abs,Kedah,Kulim,2015-01-01,p0,8999.9274
abs,Kedah,Kulim,2015-01-01,p1,309.3907
abs,Kedah,Kulim,2015-01-01,p2,
abs,Kedah,Kulim,2015-01-01,p3,5977.318
abs,Kedah,Kulim,2015-01-01,p4,122.56
abs,Kedah,Kulim,2015-01-01,p5,2473.4212
abs,Kedah,Kulim,2016-01-01,p0,9453.1989
abs,Kedah,Kulim,2016-01-01,p1,258.3143
abs,Kedah,Kulim,2016-01-01,p2,
abs,Kedah,Kulim,2016-01-01,p3,6299.4079
abs,Kedah,Kulim,2016-01-01,p4,162.6606
abs,Kedah,Kulim,2016-01-01,p5,2601.4986
abs,Kedah,Kulim,2017-01-01,p0,9965.7518
abs,Kedah,Kulim,2017-01-01,p1,313.1846
abs,Kedah,Kulim,2017-01-01,p2,
abs,Kedah,Kulim,2017-01-01,p3,6568.0177
abs,Kedah,Kulim,2017-01-01,p4,236.2137
abs,Kedah,Kulim,2017-01-01,p5,2725.3688
abs,Kedah,Kulim,2018-01-01,p0,9947.9862
abs,Kedah,Kulim,2018-01-01,p1,290.9944
abs,Kedah,Kulim,2018-01-01,p2,
abs,Kedah,Kulim,2018-01-01,p3,6597.4732
abs,Kedah,Kulim,2018-01-01,p4,111.7748
abs,Kedah,Kulim,2018-01-01,p5,2838.4681
abs,Kedah,Kulim,2019-01-01,p0,10544.3471
abs,Kedah,Kulim,2019-01-01,p1,279.7754
abs,Kedah,Kulim,2019-01-01,p2,
abs,Kedah,Kulim,2019-01-01,p3,7090.7192
abs,Kedah,Kulim,2019-01-01,p4,135.9417
abs,Kedah,Kulim,2019-01-01,p5,2947.4717
abs,Kedah,Kulim,2020-01-01,p0,10659.2995
abs,Kedah,Kulim,2020-01-01,p1,266.0548
abs,Kedah,Kulim,2020-01-01,p2,
abs,Kedah,Kulim,2020-01-01,p3,7226.2967
abs,Kedah,Kulim,2020-01-01,p4,134.5544
abs,Kedah,Kulim,2020-01-01,p5,2927.5107
abs,Kedah,Langkawi,2015-01-01,p0,2311.6443
abs,Kedah,Langkawi,2015-01-01,p1,145.9731
abs,Kedah,Langkawi,2015-01-01,p2,7.8848
abs,Kedah,Langkawi,2015-01-01,p3,69.4827
abs,Kedah,Langkawi,2015-01-01,p4,68.7495
abs,Kedah,Langkawi,2015-01-01,p5,2012.8464
abs,Kedah,Langkawi,2016-01-01,p0,2432.3438
abs,Kedah,Langkawi,2016-01-01,p1,151.4006
abs,Kedah,Langkawi,2016-01-01,p2,8.0076
abs,Kedah,Langkawi,2016-01-01,p3,69.7671
abs,Kedah,Langkawi,2016-01-01,p4,105.0606
abs,Kedah,Langkawi,2016-01-01,p5,2090.7941
abs,Kedah,Langkawi,2017-01-01,p0,2532.3236
abs,Kedah,Langkawi,2017-01-01,p1,151.9886
abs,Kedah,Langkawi,2017-01-01,p2,8.8498
abs,Kedah,Langkawi,2017-01-01,p3,69.3133
abs,Kedah,Langkawi,2017-01-01,p4,109.4631
abs,Kedah,Langkawi,2017-01-01,p5,2185.6342
abs,Kedah,Langkawi,2018-01-01,p0,2701.3686
abs,Kedah,Langkawi,2018-01-01,p1,153.2376
abs,Kedah,Langkawi,2018-01-01,p2,9.3062
abs,Kedah,Langkawi,2018-01-01,p3,72.6219
abs,Kedah,Langkawi,2018-01-01,p4,183.8158
abs,Kedah,Langkawi,2018-01-01,p5,2275.8577
abs,Kedah,Langkawi,2019-01-01,p0,2876.4105
abs,Kedah,Langkawi,2019-01-01,p1,160.6425
abs,Kedah,Langkawi,2019-01-01,p2,10.0743
abs,Kedah,Langkawi,2019-01-01,p3,71.4788
abs,Kedah,Langkawi,2019-01-01,p4,242.4141
abs,Kedah,Langkawi,2019-01-01,p5,2386.591
abs,Kedah,Langkawi,2020-01-01,p0,2415.9042
abs,Kedah,Langkawi,2020-01-01,p1,153.6691
abs,Kedah,Langkawi,2020-01-01,p2,9.3553
abs,Kedah,Langkawi,2020-01-01,p3,67.7226
abs,Kedah,Langkawi,2020-01-01,p4,254.543
abs,Kedah,Langkawi,2020-01-01,p5,1925.2244
abs,Kedah,Padang Terap,2015-01-01,p0,836.1563
abs,Kedah,Padang Terap,2015-01-01,p1,377.1071
abs,Kedah,Padang Terap,2015-01-01,p2,
abs,Kedah,Padang Terap,2015-01-01,p3,40.1116
abs,Kedah,Padang Terap,2015-01-01,p4,5.7714
abs,Kedah,Padang Terap,2015-01-01,p5,405.9682
abs,Kedah,Padang Terap,2016-01-01,p0,793.3537
abs,Kedah,Padang Terap,2016-01-01,p1,318.8338
abs,Kedah,Padang Terap,2016-01-01,p2,5.231
abs,Kedah,Padang Terap,2016-01-01,p3,44.3575
abs,Kedah,Padang Terap,2016-01-01,p4,
abs,Kedah,Padang Terap,2016-01-01,p5,418.0914
abs,Kedah,Padang Terap,2017-01-01,p0,859.7515
abs,Kedah,Padang Terap,2017-01-01,p1,353.9308
abs,Kedah,Padang Terap,2017-01-01,p2,5.76
abs,Kedah,Padang Terap,2017-01-01,p3,53.2231
abs,Kedah,Padang Terap,2017-01-01,p4,5.7545
abs,Kedah,Padang Terap,2017-01-01,p5,438.1752
abs,Kedah,Padang Terap,2018-01-01,p0,869.8202
abs,Kedah,Padang Terap,2018-01-01,p1,339.1272
abs,Kedah,Padang Terap,2018-01-01,p2,6.3257
abs,Kedah,Padang Terap,2018-01-01,p3,58.0616
abs,Kedah,Padang Terap,2018-01-01,p4,
abs,Kedah,Padang Terap,2018-01-01,p5,459.7842
abs,Kedah,Padang Terap,2019-01-01,p0,902.1568
abs,Kedah,Padang Terap,2019-01-01,p1,358.5488
abs,Kedah,Padang Terap,2019-01-01,p2,6.4289
abs,Kedah,Padang Terap,2019-01-01,p3,56.3932
abs,Kedah,Padang Terap,2019-01-01,p4,
abs,Kedah,Padang Terap,2019-01-01,p5,475.8058
abs,Kedah,Padang Terap,2020-01-01,p0,868.0232
abs,Kedah,Padang Terap,2020-01-01,p1,327.3821
abs,Kedah,Padang Terap,2020-01-01,p2,6.3875
abs,Kedah,Padang Terap,2020-01-01,p3,59.7273
abs,Kedah,Padang Terap,2020-01-01,p4,
abs,Kedah,Padang Terap,2020-01-01,p5,469.0825
abs,Kedah,Pendang,2015-01-01,p0,1152.2399
abs,Kedah,Pendang,2015-01-01,p1,482.6314
abs,Kedah,Pendang,2015-01-01,p2,30.5692
abs,Kedah,Pendang,2015-01-01,p3,17.0401
abs,Kedah,Pendang,2015-01-01,p4,13.2068
abs,Kedah,Pendang,2015-01-01,p5,605.8727
abs,Kedah,Pendang,2016-01-01,p0,1143.7794
abs,Kedah,Pendang,2016-01-01,p1,457.1529
abs,Kedah,Pendang,2016-01-01,p2,36.7441
abs,Kedah,Pendang,2016-01-01,p3,17.1035
abs,Kedah,Pendang,2016-01-01,p4,
abs,Kedah,Pendang,2016-01-01,p5,627.0754
abs,Kedah,Pendang,2017-01-01,p0,1173.9948
abs,Kedah,Pendang,2017-01-01,p1,451.8074
abs,Kedah,Pendang,2017-01-01,p2,41.2953
abs,Kedah,Pendang,2017-01-01,p3,16.7686
abs,Kedah,Pendang,2017-01-01,p4,
abs,Kedah,Pendang,2017-01-01,p5,657.8569
abs,Kedah,Pendang,2018-01-01,p0,1237.9973
abs,Kedah,Pendang,2018-01-01,p1,476.5002
abs,Kedah,Pendang,2018-01-01,p2,43.1772
abs,Kedah,Pendang,2018-01-01,p3,17.4003
abs,Kedah,Pendang,2018-01-01,p4,
abs,Kedah,Pendang,2018-01-01,p5,693.9627
abs,Kedah,Pendang,2019-01-01,p0,1284.3586
abs,Kedah,Pendang,2019-01-01,p1,491.893
abs,Kedah,Pendang,2019-01-01,p2,47.9386
abs,Kedah,Pendang,2019-01-01,p3,18.0513
abs,Kedah,Pendang,2019-01-01,p4,
abs,Kedah,Pendang,2019-01-01,p5,720.0016
abs,Kedah,Pendang,2020-01-01,p0,1260.1074
abs,Kedah,Pendang,2020-01-01,p1,480.7497
abs,Kedah,Pendang,2020-01-01,p2,41.4799
abs,Kedah,Pendang,2020-01-01,p3,17.548
abs,Kedah,Pendang,2020-01-01,p4,
abs,Kedah,Pendang,2020-01-01,p5,713.8043
abs,Kedah,Pokok Sena,2015-01-01,p0,1226.127
abs,Kedah,Pokok Sena,2015-01-01,p1,741.7686
abs,Kedah,Pokok Sena,2015-01-01,p2,0.0
abs,Kedah,Pokok Sena,2015-01-01,p3,73.9242
abs,Kedah,Pokok Sena,2015-01-01,p4,15.149
abs,Kedah,Pokok Sena,2015-01-01,p5,392.2676
abs,Kedah,Pokok Sena,2016-01-01,p0,1238.26
abs,Kedah,Pokok Sena,2016-01-01,p1,731.1728
abs,Kedah,Pokok Sena,2016-01-01,p2,0.0
abs,Kedah,Pokok Sena,2016-01-01,p3,79.0363
abs,Kedah,Pokok Sena,2016-01-01,p4,24.0725
abs,Kedah,Pokok Sena,2016-01-01,p5,400.5902
abs,Kedah,Pokok Sena,2017-01-01,p0,1285.7794
abs,Kedah,Pokok Sena,2017-01-01,p1,758.7575
abs,Kedah,Pokok Sena,2017-01-01,p2,0.0
abs,Kedah,Pokok Sena,2017-01-01,p3,90.3052
abs,Kedah,Pokok Sena,2017-01-01,p4,17.6889
abs,Kedah,Pokok Sena,2017-01-01,p5,415.6329
abs,Kedah,Pokok Sena,2018-01-01,p0,1367.8719
abs,Kedah,Pokok Sena,2018-01-01,p1,815.3701
abs,Kedah,Pokok Sena,2018-01-01,p2,0.0
abs,Kedah,Pokok Sena,2018-01-01,p3,95.9313
abs,Kedah,Pokok Sena,2018-01-01,p4,20.5147
abs,Kedah,Pokok Sena,2018-01-01,p5,432.9066
abs,Kedah,Pokok Sena,2019-01-01,p0,1439.8892
abs,Kedah,Pokok Sena,2019-01-01,p1,882.194
abs,Kedah,Pokok Sena,2019-01-01,p2,0.0
abs,Kedah,Pokok Sena,2019-01-01,p3,92.2911
abs,Kedah,Pokok Sena,2019-01-01,p4,15.3282
abs,Kedah,Pokok Sena,2019-01-01,p5,447.5927
abs,Kedah,Pokok Sena,2020-01-01,p0,1503.4751
abs,Kedah,Pokok Sena,2020-01-01,p1,952.0404
abs,Kedah,Pokok Sena,2020-01-01,p2,0.0
abs,Kedah,Pokok Sena,2020-01-01,p3,91.0773
abs,Kedah,Pokok Sena,2020-01-01,p4,14.6556
abs,Kedah,Pokok Sena,2020-01-01,p5,443.1238
abs,Kedah,Sik,2015-01-01,p0,541.3361
abs,Kedah,Sik,2015-01-01,p1,162.4104
abs,Kedah,Sik,2015-01-01,p2,0.0
abs,Kedah,Sik,2015-01-01,p3,42.706
abs,Kedah,Sik,2015-01-01,p4,
abs,Kedah,Sik,2015-01-01,p5,331.0486
abs,Kedah,Sik,2016-01-01,p0,526.2976
abs,Kedah,Sik,2016-01-01,p1,138.3489
abs,Kedah,Sik,2016-01-01,p2,0.0
abs,Kedah,Sik,2016-01-01,p3,42.013
abs,Kedah,Sik,2016-01-01,p4,
abs,Kedah,Sik,2016-01-01,p5,342.5542
abs,Kedah,Sik,2017-01-01,p0,555.7032
abs,Kedah,Sik,2017-01-01,p1,148.8098
abs,Kedah,Sik,2017-01-01,p2,0.0
abs,Kedah,Sik,2017-01-01,p3,44.8125
abs,Kedah,Sik,2017-01-01,p4,
abs,Kedah,Sik,2017-01-01,p5,358.7279
abs,Kedah,Sik,2018-01-01,p0,564.0498
abs,Kedah,Sik,2018-01-01,p1,143.6665
abs,Kedah,Sik,2018-01-01,p2,0.0
abs,Kedah,Sik,2018-01-01,p3,42.407
abs,Kedah,Sik,2018-01-01,p4,
abs,Kedah,Sik,2018-01-01,p5,375.1404
abs,Kedah,Sik,2019-01-01,p0,584.7479
abs,Kedah,Sik,2019-01-01,p1,151.0142
abs,Kedah,Sik,2019-01-01,p2,0.0
abs,Kedah,Sik,2019-01-01,p3,43.3255
abs,Kedah,Sik,2019-01-01,p4,
abs,Kedah,Sik,2019-01-01,p5,387.6295
abs,Kedah,Sik,2020-01-01,p0,560.6324
abs,Kedah,Sik,2020-01-01,p1,125.7669
abs,Kedah,Sik,2020-01-01,p2,0.0
abs,Kedah,Sik,2020-01-01,p3,45.9837
abs,Kedah,Sik,2020-01-01,p4,
abs,Kedah,Sik,2020-01-01,p5,385.8102
abs,Kedah,Yan,2015-01-01,p0,646.9496
abs,Kedah,Yan,2015-01-01,p1,139.4535
abs,Kedah,Yan,2015-01-01,p2,0.0
abs,Kedah,Yan,2015-01-01,p3,39.48
abs,Kedah,Yan,2015-01-01,p4,7.9004
abs,Kedah,Yan,2015-01-01,p5,457.1707
abs,Kedah,Yan,2016-01-01,p0,675.2054
abs,Kedah,Yan,2016-01-01,p1,146.9547
abs,Kedah,Yan,2016-01-01,p2,0.0
abs,Kedah,Yan,2016-01-01,p3,41.1038
abs,Kedah,Yan,2016-01-01,p4,9.2973
abs,Kedah,Yan,2016-01-01,p5,474.6045
abs,Kedah,Yan,2017-01-01,p0,695.0906
abs,Kedah,Yan,2017-01-01,p1,147.9993
abs,Kedah,Yan,2017-01-01,p2,0.0
abs,Kedah,Yan,2017-01-01,p3,40.4558
abs,Kedah,Yan,2017-01-01,p4,5.1172
abs,Kedah,Yan,2017-01-01,p5,498.4208
abs,Kedah,Yan,2018-01-01,p0,722.3407
abs,Kedah,Yan,2018-01-01,p1,147.7729
abs,Kedah,Yan,2018-01-01,p2,0.0
abs,Kedah,Yan,2018-01-01,p3,42.887
abs,Kedah,Yan,2018-01-01,p4,5.0748
abs,Kedah,Yan,2018-01-01,p5,523.7216
abs,Kedah,Yan,2019-01-01,p0,752.5857
abs,Kedah,Yan,2019-01-01,p1,153.3966
abs,Kedah,Yan,2019-01-01,p2,0.0
abs,Kedah,Yan,2019-01-01,p3,42.3419
abs,Kedah,Yan,2019-01-01,p4,6.4882
abs,Kedah,Yan,2019-01-01,p5,548.056
abs,Kedah,Yan,2020-01-01,p0,731.354
abs,Kedah,Yan,2020-01-01,p1,133.9741
abs,Kedah,Yan,2020-01-01,p2,0.0
abs,Kedah,Yan,2020-01-01,p3,39.6294
abs,Kedah,Yan,2020-01-01,p4,7.0127
abs,Kedah,Yan,2020-01-01,p5,548.3513
abs,Kelantan,Bachok,2015-01-01,p0,1477.4222
abs,Kelantan,Bachok,2015-01-01,p1,726.8712
abs,Kelantan,Bachok,2015-01-01,p2,
abs,Kelantan,Bachok,2015-01-01,p3,10.7435
abs,Kelantan,Bachok,2015-01-01,p4,5.1093
abs,Kelantan,Bachok,2015-01-01,p5,729.7303
abs,Kelantan,Bachok,2016-01-01,p0,1527.0622
abs,Kelantan,Bachok,2016-01-01,p1,736.5387
abs,Kelantan,Bachok,2016-01-01,p2,
abs,Kelantan,Bachok,2016-01-01,p3,11.5559
abs,Kelantan,Bachok,2016-01-01,p4,8.2316
abs,Kelantan,Bachok,2016-01-01,p5,765.1212
abs,Kelantan,Bachok,2017-01-01,p0,1605.5881
abs,Kelantan,Bachok,2017-01-01,p1,776.3537
abs,Kelantan,Bachok,2017-01-01,p2,5.3898
abs,Kelantan,Bachok,2017-01-01,p3,11.0329
abs,Kelantan,Bachok,2017-01-01,p4,11.0792
abs,Kelantan,Bachok,2017-01-01,p5,801.0702
abs,Kelantan,Bachok,2018-01-01,p0,1710.0155
abs,Kelantan,Bachok,2018-01-01,p1,844.5707
abs,Kelantan,Bachok,2018-01-01,p2,6.1262
abs,Kelantan,Bachok,2018-01-01,p3,9.842
abs,Kelantan,Bachok,2018-01-01,p4,7.6516
abs,Kelantan,Bachok,2018-01-01,p5,841.1688
abs,Kelantan,Bachok,2019-01-01,p0,1800.8804
abs,Kelantan,Bachok,2019-01-01,p1,899.2841
abs,Kelantan,Bachok,2019-01-01,p2,7.2112
abs,Kelantan,Bachok,2019-01-01,p3,10.9173
abs,Kelantan,Bachok,2019-01-01,p4,7.1674
abs,Kelantan,Bachok,2019-01-01,p5,875.5546
abs,Kelantan,Bachok,2020-01-01,p0,1851.5688
abs,Kelantan,Bachok,2020-01-01,p1,955.3024
abs,Kelantan,Bachok,2020-01-01,p2,6.2103
abs,Kelantan,Bachok,2020-01-01,p3,10.3458
abs,Kelantan,Bachok,2020-01-01,p4,6.6879
abs,Kelantan,Bachok,2020-01-01,p5,872.4273
abs,Kelantan,Gua Musang,2015-01-01,p0,1402.0871
abs,Kelantan,Gua Musang,2015-01-01,p1,663.1316
abs,Kelantan,Gua Musang,2015-01-01,p2,27.4914
abs,Kelantan,Gua Musang,2015-01-01,p3,128.3361
abs,Kelantan,Gua Musang,2015-01-01,p4,23.5222
abs,Kelantan,Gua Musang,2015-01-01,p5,557.9231
abs,Kelantan,Gua Musang,2016-01-01,p0,1422.8892
abs,Kelantan,Gua Musang,2016-01-01,p1,664.3125
abs,Kelantan,Gua Musang,2016-01-01,p2,30.1221
abs,Kelantan,Gua Musang,2016-01-01,p3,137.4562
abs,Kelantan,Gua Musang,2016-01-01,p4,12.7654
abs,Kelantan,Gua Musang,2016-01-01,p5,576.801
abs,Kelantan,Gua Musang,2017-01-01,p0,1531.9607
abs,Kelantan,Gua Musang,2017-01-01,p1,729.0637
abs,Kelantan,Gua Musang,2017-01-01,p2,35.8498
abs,Kelantan,Gua Musang,2017-01-01,p3,152.9996
abs,Kelantan,Gua Musang,2017-01-01,p4,12.1578
abs,Kelantan,Gua Musang,2017-01-01,p5,600.3171
abs,Kelantan,Gua Musang,2018-01-01,p0,1555.5691
abs,Kelantan,Gua Musang,2018-01-01,p1,718.8976
abs,Kelantan,Gua Musang,2018-01-01,p2,43.1377
abs,Kelantan,Gua Musang,2018-01-01,p3,156.452
abs,Kelantan,Gua Musang,2018-01-01,p4,17.0628
abs,Kelantan,Gua Musang,2018-01-01,p5,618.5157
abs,Kelantan,Gua Musang,2019-01-01,p0,1684.9389
abs,Kelantan,Gua Musang,2019-01-01,p1,818.086
abs,Kelantan,Gua Musang,2019-01-01,p2,46.9638
abs,Kelantan,Gua Musang,2019-01-01,p3,163.1524
abs,Kelantan,Gua Musang,2019-01-01,p4,17.8279
abs,Kelantan,Gua Musang,2019-01-01,p5,637.1832
abs,Kelantan,Gua Musang,2020-01-01,p0,1629.4192
abs,Kelantan,Gua Musang,2020-01-01,p1,803.029
abs,Kelantan,Gua Musang,2020-01-01,p2,36.7675
abs,Kelantan,Gua Musang,2020-01-01,p3,147.772
abs,Kelantan,Gua Musang,2020-01-01,p4,20.637
abs,Kelantan,Gua Musang,2020-01-01,p5,619.847
abs,Kelantan,Jeli,2015-01-01,p0,591.6996
abs,Kelantan,Jeli,2015-01-01,p1,279.2655
abs,Kelantan,Jeli,2015-01-01,p2,
abs,Kelantan,Jeli,2015-01-01,p3,22.5965
abs,Kelantan,Jeli,2015-01-01,p4,32.8353
abs,Kelantan,Jeli,2015-01-01,p5,256.4718
abs,Kelantan,Jeli,2016-01-01,p0,603.2527
abs,Kelantan,Jeli,2016-01-01,p1,292.9708
abs,Kelantan,Jeli,2016-01-01,p2,
abs,Kelantan,Jeli,2016-01-01,p3,24.9306
abs,Kelantan,Jeli,2016-01-01,p4,20.6386
abs,Kelantan,Jeli,2016-01-01,p5,264.2128
abs,Kelantan,Jeli,2017-01-01,p0,620.8445
abs,Kelantan,Jeli,2017-01-01,p1,305.3637
abs,Kelantan,Jeli,2017-01-01,p2,
abs,Kelantan,Jeli,2017-01-01,p3,26.9809
abs,Kelantan,Jeli,2017-01-01,p4,14.0981
abs,Kelantan,Jeli,2017-01-01,p5,273.8742
abs,Kelantan,Jeli,2018-01-01,p0,650.0861
abs,Kelantan,Jeli,2018-01-01,p1,332.9389
abs,Kelantan,Jeli,2018-01-01,p2,
abs,Kelantan,Jeli,2018-01-01,p3,26.5871
abs,Kelantan,Jeli,2018-01-01,p4,10.8781
abs,Kelantan,Jeli,2018-01-01,p5,279.144
abs,Kelantan,Jeli,2019-01-01,p0,686.7497
abs,Kelantan,Jeli,2019-01-01,p1,361.842
abs,Kelantan,Jeli,2019-01-01,p2,
abs,Kelantan,Jeli,2019-01-01,p3,25.2091
abs,Kelantan,Jeli,2019-01-01,p4,12.178
abs,Kelantan,Jeli,2019-01-01,p5,286.917
abs,Kelantan,Jeli,2020-01-01,p0,675.8258
abs,Kelantan,Jeli,2020-01-01,p1,359.6337
abs,Kelantan,Jeli,2020-01-01,p2,
abs,Kelantan,Jeli,2020-01-01,p3,16.9735
abs,Kelantan,Jeli,2020-01-01,p4,14.4137
abs,Kelantan,Jeli,2020-01-01,p5,284.3235
abs,Kelantan,Kecil Lojing,2015-01-01,p0,641.8481
abs,Kelantan,Kecil Lojing,2015-01-01,p1,598.579
abs,Kelantan,Kecil Lojing,2015-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2015-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2015-01-01,p4,
abs,Kelantan,Kecil Lojing,2015-01-01,p5,42.8422
abs,Kelantan,Kecil Lojing,2016-01-01,p0,618.8131
abs,Kelantan,Kecil Lojing,2016-01-01,p1,574.339
abs,Kelantan,Kecil Lojing,2016-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2016-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2016-01-01,p4,
abs,Kelantan,Kecil Lojing,2016-01-01,p5,43.9931
abs,Kelantan,Kecil Lojing,2017-01-01,p0,696.1547
abs,Kelantan,Kecil Lojing,2017-01-01,p1,649.4719
abs,Kelantan,Kecil Lojing,2017-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2017-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2017-01-01,p4,
abs,Kelantan,Kecil Lojing,2017-01-01,p5,46.3442
abs,Kelantan,Kecil Lojing,2018-01-01,p0,769.3501
abs,Kelantan,Kecil Lojing,2018-01-01,p1,721.7701
abs,Kelantan,Kecil Lojing,2018-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2018-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2018-01-01,p4,
abs,Kelantan,Kecil Lojing,2018-01-01,p5,47.3575
abs,Kelantan,Kecil Lojing,2019-01-01,p0,844.8456
abs,Kelantan,Kecil Lojing,2019-01-01,p1,795.9973
abs,Kelantan,Kecil Lojing,2019-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2019-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2019-01-01,p4,
abs,Kelantan,Kecil Lojing,2019-01-01,p5,48.6413
abs,Kelantan,Kecil Lojing,2020-01-01,p0,878.8034
abs,Kelantan,Kecil Lojing,2020-01-01,p1,831.0201
abs,Kelantan,Kecil Lojing,2020-01-01,p2,0.0
abs,Kelantan,Kecil Lojing,2020-01-01,p3,0.0
abs,Kelantan,Kecil Lojing,2020-01-01,p4,
abs,Kelantan,Kecil Lojing,2020-01-01,p5,47.5794
abs,Kelantan,Kota Bharu,2015-01-01,p0,8591.6844
abs,Kelantan,Kota Bharu,2015-01-01,p1,200.5016
abs,Kelantan,Kota Bharu,2015-01-01,p2,40.9492
abs,Kelantan,Kota Bharu,2015-01-01,p3,721.4286
abs,Kelantan,Kota Bharu,2015-01-01,p4,204.2412
abs,Kelantan,Kota Bharu,2015-01-01,p5,7407.4451
abs,Kelantan,Kota Bharu,2016-01-01,p0,9143.1687
abs,Kelantan,Kota Bharu,2016-01-01,p1,207.2315
abs,Kelantan,Kota Bharu,2016-01-01,p2,47.7085
abs,Kelantan,Kota Bharu,2016-01-01,p3,725.0474
abs,Kelantan,Kota Bharu,2016-01-01,p4,347.0579
abs,Kelantan,Kota Bharu,2016-01-01,p5,7802.1104
abs,Kelantan,Kota Bharu,2017-01-01,p0,9635.1061
abs,Kelantan,Kota Bharu,2017-01-01,p1,230.5865
abs,Kelantan,Kota Bharu,2017-01-01,p2,56.8481
abs,Kelantan,Kota Bharu,2017-01-01,p3,790.9411
abs,Kelantan,Kota Bharu,2017-01-01,p4,323.73
abs,Kelantan,Kota Bharu,2017-01-01,p5,8218.1174
abs,Kelantan,Kota Bharu,2018-01-01,p0,10032.9278
abs,Kelantan,Kota Bharu,2018-01-01,p1,242.476
abs,Kelantan,Kota Bharu,2018-01-01,p2,67.3785
abs,Kelantan,Kota Bharu,2018-01-01,p3,791.2982
abs,Kelantan,Kota Bharu,2018-01-01,p4,200.4992
abs,Kelantan,Kota Bharu,2018-01-01,p5,8716.5293
