date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD
2010-05-27,selling,3.3485,4.0999,0.03726,4.8364,2.3822,2.7799,3.145
2010-05-31,buying,3.223,4.001,0.03647,4.7306,2.3265,2.7169,3.064
2010-05-31,selling,3.285,4.054,0.03605,4.762,2.3476,2.784,3.1369
2010-06-01,buying,3.2375,3.9616,0.03551,4.6844,2.304,2.7128,3.09
2010-06-01,selling,3.3015,4.054,0.03627,4.7892,2.3604,2.7865,3.169
2010-06-02,buying,3.277,3.991,0.03593,4.8015,2.314,2.72,3.1
2010-06-02,selling,3.3345,4.074,0.033667,4.891,2.3675,2.792,3.171
2010-06-03,buying,3.2308,3.991,0.03593,4.781,2.314,2.7198,3.1
2010-06-03,selling,3.2965,4.052,0.03584,4.844,2.357,2.7938,3.183
2010-06-04,buying,3.2387,3.938,0.03491,4.7433,2.304,2.7253,3.107
2010-06-04,selling,3.2995,4.019,0.03565,4.832,2.3553,2.797,3.1898
2010-06-07,buying,3.295,3.9166,0.03609,4.7433,2.319,2.7167,3.0992
2010-06-07,selling,3.358,4.007,0.03592,4.8493,2.3639,2.7438,3.165
2010-06-08,buying,3.288,3.92,0.03589,4.761,2.317,2.6767,3.099
2010-06-08,selling,3.3545,4.012,0.03665,4.8634,2.3729,2.7477,3.177
2010-06-09,buying,3.288,3.921,0.03598,4.74,2.322,2.6945,3.123
2010-06-09,selling,3.3525,4.0126,0.03674,4.8434,2.3731,2.7658,3.203
2010-06-10,buying,3.2875,3.9244,0.03601,4.7688,2.3171,2.7149,3.136
2010-06-10,selling,3.3485,4.011,0.03676,4.865,2.3725,2.7854,3.215
2010-06-11,buying,3.243,3.917,0.0354,4.7599,2.307,2.7366,3.134
2010-06-11,selling,3.3,4.011,0.03605,4.864,2.3605,2.8088,3.215
2010-06-14,buying,3.2255,3.9227,0.03521,4.6961,2.3015,2.7543,3.117
2010-06-14,selling,3.291,4.013,0.03587,4.8012,2.3575,2.8282,3.198
2010-06-15,buying,3.2235,3.932,0.03511,4.748,2.302,2.7562,3.115
2010-06-15,selling,3.288,4.024,0.03587,4.8012,2.3566,2.8291,3.192
2010-06-16,buying,3.2185,3.9569,0.03508,4.757,2.3055,2.776,3.123
2010-06-16,selling,3.2825,4.047,0.03584,4.8633,2.3628,2.8503,3.204
2010-06-17,buying,3.2285,3.961,0.03531,4.7455,2.31,2.7717,3.136
2010-06-17,selling,3.293,4.052,0.03607,4.848,2.3671,2.8462,3.217
2010-06-18,buying,3.223,3.989,0.03547,4.7739,2.314,2.7873,3.127
2010-06-18,selling,3.2875,4.081,0.03623,4.8806,2.3682,2.8605,3.206
2010-06-21,buying,3.178,3.9817,0.03533,4.7739,2.3119,2.7881,3.12
2010-06-21,selling,3.2375,4.028,0.03582,4.816,2.3567,2.8637,3.193
2010-06-22,buying,3.168,3.9,0.03482,4.6753,2.295,2.7687,3.089
2010-06-22,selling,3.181,3.9837,0.03558,4.7689,2.3483,2.8415,3.168
2010-06-23,buying,3.1905,3.9037,0.03521,4.7156,2.297,2.7697,3.087
2010-06-23,selling,3.253,3.994,0.03597,4.8211,2.3533,2.8439,3.168
2010-06-24,buying,3.1863,3.926,0.03544,4.7719,2.2924,2.7837,3.058
2010-06-24,selling,3.2495,4.014,0.0362,4.8785,2.3482,2.8573,3.135
2010-06-25,buying,3.2085,3.9428,0.03573,4.7752,2.3,2.769,3.064
2010-06-25,selling,3.2699,4.031,0.0365,4.8781,2.3542,2.8416,3.145
2010-06-28,buying,3.189,3.945,0.03567,4.803,2.3,2.7774,3.073
2010-06-28,selling,3.2475,4.031,0.0364,4.903,2.3533,2.852,3.1535
2010-06-29,buying,3.19,3.916,0.03563,4.816,2.299,2.7706,3.074
2010-06-29,selling,3.254,4.002,0.0364,4.9234,2.3513,2.8447,3.151
2010-06-30,buying,3.2308,3.93,0.03647,4.859,2.294,2.733,3.049
2010-06-30,selling,3.296,4.024,0.036948,4.9625,2.3509,2.8052,3.13
2010-07-01,buying,3.215,3.921,0.03623,4.802,2.2876,2.691,3.008
2010-07-01,selling,3.272,4.008,0.03701,4.901,2.3425,2.7637,3.086
2010-07-02,buying,3.1815,3.9844,0.03617,4.8347,2.285,2.6897,3.0048
2010-07-02,selling,3.244,4.067,0.03696,4.934,2.3416,2.762,3.08
2010-07-05,buying,3.189,3.998,0.036314,4.8375,2.286,2.671,2.994
2010-07-05,selling,3.252,4.075,0.03703,4.935,2.3404,2.7431,3.074
2010-07-06,buying,3.1865,3.976,0.03639,4.8091,2.278,2.6452,2.98
2010-07-06,selling,3.253,4.063,0.03717,4.912,2.3337,2.7163,3.058
2010-07-07,buying,3.17,3.993,0.03613,4.7965,2.2783,2.6879,2.995
2010-07-07,selling,3.234,4.086,0.03691,4.9036,2.3351,2.7582,3.077
2010-07-08,buying,3.162,4.0,0.03586,4.8028,2.28,2.7317,3.012
2010-07-08,selling,3.226,4.091,0.03664,4.909,2.3371,2.806,3.089
2010-07-09,buying,3.1615,4.006,0.03568,4.783,2.288,2.7616,3.022
2010-07-09,selling,3.224,4.103,0.03644,4.8839,2.3416,2.8365,3.1026
2010-07-12,buying,3.157,3.983,0.0355,4.7526,2.285,2.758,3.052
2010-07-12,selling,3.223,4.072,0.03625,4.857,2.3408,2.8311,3.134
2010-07-13,buying,3.1565,3.975,0.03553,4.7497,2.285,2.7607,3.043
2010-07-13,selling,3.2225,4.069,0.0363,4.85,2.3399,2.8348,3.12
2010-07-14,buying,3.1525,4.006,0.03536,4.792,2.289,2.7784,3.05
2010-07-14,selling,3.215,4.093,0.03611,4.8915,2.3462,2.8522,3.131
2010-07-15,buying,3.17,4.031,0.03595,4.8327,2.3,2.7805,3.053
2010-07-15,selling,3.236,4.111,0.03673,4.9405,2.3558,2.8548,3.131
2010-07-16,buying,3.1675,4.088,0.03616,4.881,2.3,2.7805,3.039
2010-07-16,selling,3.23,4.181,0.03694,4.9748,2.3573,2.8549,3.122
2010-07-19,buying,3.186,4.103,0.03678,4.867,2.304,2.77,3.029
2010-07-19,selling,3.244,4.1938,0.03755,4.9689,2.3556,2.823,3.0846
2010-07-20,buying,3.186,4.12,0.03664,4.8523,2.313,2.7773,3.976
2010-07-20,selling,3.251,4.214,0.03743,4.9605,2.3675,2.8476,3.094
2010-07-21,buying,3.172,4.088,0.03631,4.8462,2.309,2.7959,3.033
2010-07-21,selling,3.238,4.181,0.0371,4.953,2.3647,2.8614,3.0924
2010-07-22,buying,3.183,4.059,0.03672,4.833,2.309,2.7832,3.029
2010-07-22,selling,3.2495,4.152,0.03752,4.938,2.365,2.8576,3.107
2010-07-23,buying,3.167,4.085,0.03633,4.8355,2.305,2.82,3.042
2010-07-23,selling,3.231,4.1787,0.03711,4.942,2.3595,2.8952,3.125
2010-07-26,buying,3.1595,4.073,0.036,4.8803,2.3033,2.8205,3.034
2010-07-26,selling,3.2225,4.169,0.03679,4.977,2.3594,2.8959,3.117
2010-07-27,buying,3.1557,4.094,0.03624,4.879,2.314,2.8308,3.046
2010-07-27,selling,3.2175,4.1849,0.03703,4.994,2.3681,2.9054,3.124
2010-07-28,buying,3.1555,4.0903,0.0361,4.9101,2.312,2.8391,3.04
2010-07-28,selling,3.2215,4.184,0.0367,5.0181,2.3668,2.9145,3.122
2010-07-29,buying,3.1955,4.104,0.03611,4.929,2.311,2.8161,3.037
2010-07-29,selling,3.2255,4.194,0.0369,5.037,2.3663,2.8907,3.116
2010-07-30,buying,3.1557,4.117,0.03643,4.9217,2.312,2.826,3.036
2010-07-30,selling,3.2195,4.211,0.03721,5.0314,2.3661,2.9024,3.115
2010-08-02,buying,3.1318,4.0806,0.03609,4.9205,2.3037,2.8334,3.034
2010-08-02,selling,3.186,4.171,0.03677,5.016,2.3593,2.908,3.113
2010-08-03,buying,3.1205,4.106,0.03606,4.953,2.309,2.8375,3.042
2010-08-03,selling,3.1855,4.2,0.03681,5.0623,2.364,2.9156,3.119
2010-08-04,buying,3.1305,4.136,0.0365,4.98,2.311,2.8476,3.045
2010-08-04,selling,3.1926,4.231,0.0373,5.0898,2.3691,2.9238,3.127
2010-08-05,buying,3.1325,4.118,0.03622,4.974,2.312,2.8622,3.072
2010-08-05,selling,3.196,4.215,0.03702,5.0836,2.3677,2.9378,3.15
2010-08-06,buying,3.1209,4.113,0.03632,4.9566,2.3022,2.8447,3.058
2010-08-06,selling,3.1845,4.208,0.03711,5.067,2.3601,2.9201,3.14
2010-08-09,buying,3.106,4.118,0.0363,4.9598,2.302,2.8398,3.011
2010-08-09,selling,3.168,4.212,0.0371,5.062,2.3577,2.9166,3.092
2010-08-10,buying,3.1155,4.11,0.03617,4.9456,2.377,2.843,3.022
2010-08-10,selling,3.178,4.207,0.03697,5.0557,2.361,2.9202,3.101
2010-08-11,buying,3.122,4.093,0.03661,4.9283,2.302,2.8279,3.02
2010-08-11,selling,3.1824,4.183,0.03736,5.036,2.3564,2.9032,3.096
2010-08-12,buying,3.149,4.052,0.03701,4.927,2.306,2.8164,3.002
2010-08-12,selling,3.2155,4.145,0.0375,5.034,2.3592,2.8917,3.081
2010-08-13,buying,3.1427,4.0276,0.03639,4.9025,2.3056,2.8038,3.003
2010-08-13,selling,3.2005,4.1178,0.03719,5.002,2.3596,2.8788,3.086
2010-08-16,buying,3.146,4.0066,0.03666,4.8972,2.3,2.7889,3.009
2010-08-16,selling,3.2115,4.102,0.03746,5.0,2.3565,2.8631,3.091
2010-08-17,buying,3.1368,4.0101,0.03671,4.9088,2.303,2.801,2.994
2010-08-17,selling,3.199,4.106,0.03751,5.015,2.343,2.8778,3.072
2010-08-18,buying,3.1259,4.008,0.03644,4.8548,2.3,2.8149,3.012
2010-08-18,selling,3.1835,4.103,0.03724,4.963,2.3568,2.8903,3.092
2010-08-19,buying,3.0961,3.957,0.03612,4.8165,2.2839,2.7642,3.001
2010-08-19,selling,3.157,4.049,0.03692,4.924,2.3425,2.8422,3.078
2010-08-20,buying,3.0995,3.969,0.03632,4.824,2.284,2.7518,2.974
2010-08-20,selling,3.1655,4.058,0.03712,4.9283,2.3411,2.8258,3.053
2010-08-23,buying,3.106,3.931,0.03617,4.8335,2.2822,2.7469,2.945
2010-08-23,selling,3.163,4.027,0.03696,4.931,2.3371,2.8196,3.026
2010-08-24,buying,3.098,3.911,0.03637,4.797,2.279,2.7495,2.931
2010-08-24,selling,3.1635,4.005,0.03717,4.901,2.3346,2.8242,3.007
2010-08-25,buying,3.108,3.924,0.03681,4.7955,2.2834,2.7416,2.9201
2010-08-25,selling,3.1705,4.016,0.03762,4.892,2.3374,2.8148,3.0
2010-08-26,buying,3.1066,3.9279,0.03658,4.8099,2.2858,2.7693,2.922
2010-08-26,selling,3.169,4.022,0.03739,4.912,2.3391,2.8165,2.998
2010-08-27,buying,3.111,3.945,0.03683,4.819,2.291,2.7456,2.932
2010-08-27,selling,3.1715,4.024,0.03761,4.923,2.3437,2.8191,3.0091
2010-08-30,buying,3.111,3.944,0.03611,4.8097,2.286,2.7811,2.941
2010-08-30,selling,3.1595,4.0344,0.03688,4.915,2.34,2.8562,3.022
2010-09-01,buying,3.106,3.933,0.03689,4.7659,2.29,2.7653,2.909
2010-09-01,selling,3.1685,4.0284,0.03768,4.8724,2.3446,2.8402,2.986
2010-09-02,buying,3.0905,3.9514,0.03656,4.7692,2.288,2.8009,2.928
2010-09-02,selling,3.154,4.046,0.03737,4.8758,2.3427,2.8777,3.004
2010-09-03,buying,3.0911,3.953,0.03657,4.7516,2.291,2.8055,2.924
2010-09-03,selling,3.152,4.05,0.03738,4.8578,2.3462,2.8797,3.0
2010-09-06,buying,3.0763,3.956,0.03639,4.7542,2.286,2.8071,2.952
2010-09-06,selling,3.1395,4.0528,0.03721,4.8605,2.3406,2.8824,3.03
2010-09-07,buying,3.0855,3.951,0.03664,4.737,2.29,2.8159,2.967
2010-09-07,selling,3.1507,4.0467,0.03745,4.8404,2.3441,2.8921,3.044
2010-09-08,buying,3.089,3.916,0.03685,4.743,2.29,2.809,2.94
2010-09-08,selling,3.1545,4.0112,0.03767,4.8482,2.3455,2.8845,3.018
2010-09-09,buying,3.0763,3.916,0.03658,4.755,2.2851,2.8274,2.958
2010-09-09,selling,3.1395,4.0029,0.0374,4.86,2.3427,2.8984,3.033
2010-09-13,buying,3.062,3.91,0.03636,4.7167,2.2862,2.8379,2.959
2010-09-13,selling,3.13,4.009,0.03716,4.8222,2.3421,2.9234,3.037
2010-09-14,buying,3.0665,3.9351,0.0368,4.7131,2.289,2.8534,2.971
2010-09-14,selling,3.1321,4.033,0.0376,4.8185,2.3445,2.938,3.049
2010-09-15,buying,3.0635,3.981,0.0369,4.7615,2.296,2.8763,2.98
2010-09-15,selling,3.1315,4.081,0.03772,4.8679,2.3525,2.9581,3.058
2010-09-17,buying,3.08,4.017,0.036053,4.8062,2.297,2.8696,2.989
2010-09-17,selling,3.1455,4.12,0.03671,4.9135,2.3533,2.9566,3.068
2010-09-20,buying,3.068,3.998,0.03576,4.796,2.295,2.8681,2.96
2010-09-20,selling,3.133,4.098,0.03656,4.9,2.3509,2.9496,3.04
2010-09-21,buying,3.0664,3.998,0.03576,4.7666,2.297,2.8864,2.975
2010-09-21,selling,3.131,4.098,0.03656,4.8731,2.3516,2.9731,3.044
2010-09-22,buying,3.0565,4.058,0.03599,4.7788,2.297,2.9116,2.975
2010-09-22,selling,3.121,4.157,0.0368,4.8855,2.3536,2.9994,3.054
2010-09-23,buying,3.0565,4.086,0.03608,4.7755,2.3,2.9101,2.957
2010-09-23,selling,3.12,4.182,0.03689,4.8822,2.3547,2.9933,3.033
2010-09-24,buying,3.059,4.069,0.03617,4.7974,2.302,2.8921,2.95
2010-09-24,selling,3.127,4.17,0.03698,4.9045,2.359,2.9785,3.03
2010-09-27,buying,3.0511,4.106,0.0362,4.8307,2.307,2.9156,2.971
2010-09-27,selling,3.119,4.206,0.03701,4.9385,2.3658,3.0032,3.053
2010-09-28,buying,3.053,4.099,0.03621,4.828,2.308,2.9194,2.96
2010-09-28,selling,3.1209,4.201,0.03702,4.9337,2.3626,3.0081,3.036
2010-09-29,buying,3.0537,4.137,0.03625,4.816,2.309,2.937,2.953
2010-09-29,selling,3.113,4.235,0.03706,4.9221,2.3687,3.0227,3.034
2010-09-30,buying,3.0466,4.149,0.03637,4.8166,2.3162,2.9455,2.945
2010-09-30,selling,3.114,4.251,0.037018,4.9241,2.368,3.0335,3.02
2010-10-01,buying,3.0482,4.156,0.03651,4.7938,2.315,2.9425,2.955
2010-10-01,selling,3.115,4.257,0.03733,4.9009,2.3719,3.0212,3.033
2010-10-04,buying,3.048,4.4931,0.03656,4.8215,2.3179,2.9453,2.977
2010-10-04,selling,3.1145,4.267,0.03736,4.926,2.3719,3.028,3.033
2010-10-05,buying,3.059,4.173,0.0366,4.834,2.325,2.9451,2.982
2010-10-05,selling,3.1229,4.274,0.03742,4.9403,2.3797,3.0337,3.059
2010-10-06,buying,3.0536,4.218,0.03666,4.8553,2.329,2.9534,2.993
2010-10-06,selling,3.045,0.321,0.03749,0.959,0.3885,0.046,0.081
2010-10-07,buying,3.0565,4.246,0.03684,4.8431,2.333,2.9923,3.01
2010-10-07,selling,3.1195,0.348,0.03766,0.952,0.3945,0.082,0.097
2010-10-08,buying,3.0595,4.255,0.03712,4.855,2.337,2.988,2.997
2010-10-08,selling,3.1265,4.361,0.03795,4.9621,2.3946,3.0761,3.077
2010-10-11,buying,3.0655,4.2812,0.03733,4.8937,2.3477,3.017,3.0224
2010-10-11,selling,3.124,4.372,0.0381,4.984,2.4012,3.1001,3.101
2010-10-12,buying,3.073,4.259,0.03729,4.877,2.347,3.004,3.025
2010-10-12,selling,3.124,4.3565,0.0381,4.9747,2.4005,3.0914,3.102
2010-10-13,buying,3.0694,4.262,0.0374,4.852,2.3483,3.0123,3.0248
2010-10-13,selling,3.127,4.364,0.03823,4.94,2.4,3.0981,3.101
2010-10-14,buying,3.045,4.268,0.03735,4.857,2.356,3.0211,3.035
2010-10-14,selling,3.1118,4.3708,0.03818,4.965,2.4147,3.1113,3.113
2010-10-15,buying,3.048,4.272,0.03738,4.875,2.35,3.0076,3.024
2010-10-15,selling,3.1139,4.373,0.03822,4.9765,2.4072,3.0985,3.105
2010-10-18,buying,3.0565,4.253,0.03754,4.8815,2.348,3.0037,3.002
2010-10-18,selling,3.1215,4.35,0.03837,4.988,2.4067,3.094,3.084
2010-10-19,buying,3.0664,4.269,0.0376,4.8654,2.35,3.0213,2.996
2010-10-19,selling,3.1215,4.369,0.03844,4.9739,2.4054,3.1115,3.073
2010-10-20,buying,3.0961,4.2434,0.03796,4.8514,2.352,2.9904,2.988
2010-10-20,selling,3.157,4.348,0.03879,4.958,2.4091,3.077,3.064
2010-10-21,buying,3.0763,4.285,0.03794,4.8712,2.366,3.0189,2.999
2010-10-21,selling,3.1436,4.349,0.03878,4.9798,2.4208,3.1096,3.076
2010-10-22,buying,3.078,4.277,0.03791,4.8321,2.364,3.0,2.991
2010-10-22,selling,3.145,4.379,0.03874,4.9399,2.4202,3.0886,3.069
2010-10-25,buying,3.0709,4.2833,0.03772,4.8229,2.3671,3.0198,2.9822
2010-10-25,selling,3.13,4.384,0.03856,4.918,2.4196,3.102,3.06
2010-10-26,buying,3.0664,4.263,0.03784,4.8095,2.362,3.0201,2.995
2010-10-26,selling,3.124,4.366,0.03868,4.9168,2.4173,3.1112,3.072
2010-10-27,buying,3.0664,4.24,0.03759,4.8565,2.359,3.0023,2.982
2010-10-27,selling,3.1315,4.349,0.03841,4.9648,2.4181,3.0787,3.07
2010-10-28,buying,3.0763,4.234,0.03761,4.8501,2.357,2.9834,2.983
2010-10-28,selling,3.138,4.331,0.03845,4.958,2.4126,3.0717,3.0671
2010-10-29,buying,3.068,4.271,0.03792,4.894,2.365,2.9854,2.999
2010-10-29,selling,3.1366,4.374,0.03875,5.003,2.4233,3.0754,3.079
2010-11-01,buying,3.059,4.269,0.03795,4.9092,2.368,3.0017,2.997
2010-11-01,selling,3.125,4.374,0.03879,5.0186,2.4249,3.092,3.078
2010-11-02,buying,3.0565,4.25,0.03793,4.9096,2.366,3.0099,3.012
2010-11-02,selling,3.122,4.353,0.03877,5.019,2.4211,3.0998,3.089
2010-11-03,buying,3.048,4.276,0.0378,4.8891,2.367,3.036,3.016
2010-11-03,selling,3.115,4.38,0.03862,4.9981,2.4255,3.1224,3.078
2010-11-04,buying,3.0466,4.296,0.03749,4.9051,2.369,3.043,3.013
2010-11-04,selling,3.112,4.397,0.03833,5.013,2.4238,3.135,3.091
2010-11-08,buying,3.0496,4.286,0.03758,4.9384,2.374,3.0827,3.045
2010-11-08,selling,3.118,4.374,0.03839,5.0484,2.4319,3.1752,3.091
2010-11-09,buying,3.0664,4.245,0.03772,4.931,2.3749,3.0804,3.044
2010-11-09,selling,3.13,4.338,0.03856,5.038,2.4322,3.1732,3.121
2010-11-10,buying,3.062,4.21,0.03751,4.9036,2.374,3.065,3.036
2010-11-10,selling,3.128,4.306,0.0383,5.009,2.4326,3.157,3.117
2010-11-11,buying,3.0565,4.202,0.03714,4.9208,2.371,3.0478,3.043
2010-11-11,selling,3.1204,4.297,0.03797,5.0304,2.4294,3.1366,3.117
2010-11-12,buying,3.065,4.179,0.03713,4.9351,2.372,3.0476,3.06
2010-11-12,selling,3.126,4.273,0.03796,5.045,2.4272,3.1383,3.117
2010-11-15,buying,3.0763,4.22,0.03727,4.9687,2.3681,3.0292,3.041
2010-11-15,selling,3.143,4.31,0.0381,5.073,2.4262,3.1201,3.122
2010-11-16,buying,3.108,4.213,0.03733,4.983,2.38,3.0449,3.07
2010-11-16,selling,3.171,4.311,0.03815,5.0793,2.4306,3.135,3.117
2010-11-18,buying,3.106,4.202,0.03727,4.9377,2.387,3.0342,3.024
2010-11-18,selling,3.169,4.305,0.03809,5.0476,2.4426,3.1239,3.102
2010-11-19,buying,3.0862,4.205,0.03687,4.9413,2.376,3.0365,3.017
2010-11-19,selling,3.1467,4.298,0.03769,5.0513,2.4346,3.1275,3.102
2010-11-22,buying,3.0763,4.222,0.03683,4.9161,2.371,3.0382,3.02
2010-11-22,selling,3.139,4.316,0.03759,5.025,2.4295,3.125,3.101
2010-11-23,buying,3.0763,4.185,0.03689,4.9038,2.364,3.0254,3.011
2010-11-23,selling,3.142,4.279,0.03771,5.0131,2.4213,3.1163,3.088
2010-11-24,buying,3.098,4.151,0.03717,4.8955,2.363,3.0172,3.03
2010-11-24,selling,3.1645,4.244,0.03799,5.002,2.4209,3.1037,3.11
2010-11-25,buying,3.0961,4.124,0.03701,4.8779,2.362,3.027,3.053
2010-11-25,selling,3.158,4.219,0.03782,4.9866,2.4212,3.1174,3.131
2010-11-26,buying,3.098,4.13,0.03699,4.879,2.365,3.014,3.066
2010-11-26,selling,3.165,4.22,0.0378,4.987,2.4233,3.101,3.146
2010-11-29,buying,3.1244,4.128,0.03715,4.8783,2.365,3.002,3.056
2010-11-29,selling,3.193,4.226,0.03794,4.9769,2.4228,3.088,3.137
2010-11-30,buying,3.1259,4.088,0.037,4.859,2.365,2.9965,3.056
2010-11-30,selling,3.182,4.183,0.0378,4.963,2.4216,3.0855,3.133
2010-12-01,buying,3.1259,4.051,0.03737,4.8621,2.364,2.9848,3.036
2010-12-01,selling,3.19,4.152,0.03818,4.9705,2.4215,3.0642,3.117
2010-12-02,buying,3.107,4.077,0.03691,4.85,2.37,2.983,3.045
2010-12-02,selling,3.174,4.17,0.03772,4.9582,2.4253,3.072,3.121
2010-12-03,buying,3.109,4.103,0.03712,4.846,2.375,3.0212,3.092
2010-12-03,selling,3.1723,4.2,0.03794,4.9541,2.4333,3.1114,3.174
2010-12-06,buying,3.0942,4.139,0.03738,4.8784,2.376,3.0561,3.08
2010-12-06,selling,3.1623,4.23,0.03821,4.9871,2.4342,3.1446,3.161
2010-12-08,buying,3.106,4.114,0.03715,4.8934,2.37,3.0434,3.07
2010-12-08,selling,3.172,4.215,0.03797,5.0024,2.4264,3.134,3.148
2010-12-09,buying,3.1051,4.113,0.03695,4.9094,2.359,3.0471,3.064
2010-12-09,selling,3.167,4.21,0.03775,5.016,2.4142,3.1246,3.145
2010-12-10,buying,3.0996,4.102,0.03699,4.8876,2.363,3.038,3.0609
2010-12-10,selling,3.1666,4.198,0.03781,4.9965,2.4184,3.126,3.137
2010-12-13,buying,3.0911,4.078,0.03682,4.8852,2.361,3.0317,3.055
2010-12-13,selling,3.1575,4.177,0.03764,4.9941,2.419,3.1215,3.136
2010-12-14,buying,3.093,4.134,0.03704,4.9043,2.372,3.0675,3.064
2010-12-14,selling,3.16,4.231,0.03786,5.0135,2.4293,3.159,3.141
2010-12-15,buying,3.093,4.127,0.03688,4.8751,2.372,3.0663,3.067
2010-12-15,selling,3.16,4.224,0.0377,4.9838,2.43,3.1578,3.148
2010-12-16,buying,3.0991,4.099,0.03677,4.824,2.355,3.0481,3.079
2010-12-16,selling,3.167,4.194,0.03759,4.9317,2.4101,3.1397,3.156
2010-12-17,buying,3.1011,4.102,0.03689,4.8416,2.355,3.0585,3.077
2010-12-17,selling,3.164,4.196,0.03768,4.9496,2.4134,3.1489,3.158
2010-12-20,buying,3.1065,4.08,0.03694,4.8096,2.355,3.0605,3.058
2010-12-20,selling,3.175,4.177,0.03775,4.917,2.4093,3.146,3.139
2010-12-21,buying,3.1101,4.07,0.03701,4.8144,2.354,3.0708,3.043
2010-12-21,selling,3.167,4.164,0.03782,4.9218,2.409,3.159,3.118
2010-12-22,buying,3.0961,4.045,0.03686,4.783,2.354,3.0714,3.0324
2010-12-22,selling,3.158,4.142,0.03767,4.8871,2.412,3.1606,3.11
2010-12-23,buying,3.0862,4.039,0.03691,4.7535,2.361,3.0713,3.041
2010-12-23,selling,3.152,4.135,0.03773,4.8597,2.4158,3.164,3.118
2010-12-24,buying,3.0763,4.027,0.03697,4.7499,2.354,3.0682,3.039
2010-12-24,selling,3.137,4.1266,0.03778,4.848,2.4105,3.1561,3.12
2010-12-27,buying,3.0585,4.006,0.03686,4.7152,2.351,3.0455,3.02
2010-12-27,selling,3.1215,4.097,0.03763,4.8207,2.4092,3.1388,3.101
2010-12-28,buying,3.0565,4.045,0.03692,4.7307,2.353,3.066,3.034
2010-12-28,selling,3.12,4.136,0.03774,4.8365,2.4085,3.1573,3.109
2010-12-29,buying,3.0565,4.038,0.03708,4.72,2.351,3.0725,3.041
2010-12-29,selling,3.121,4.099,0.0379,4.799,2.4097,3.1659,3.123
2010-12-30,buying,3.05,4.031,0.03754,4.7339,2.359,3.0958,3.046
2010-12-30,selling,3.114,4.13,0.03825,4.8397,2.4146,3.1888,3.123
2011-01-03,buying,3.05,4.031,0.03754,4.7182,2.359,3.085,3.046
2011-01-03,selling,3.0955,4.129,0.03807,4.819,2.4146,3.1719,3.123
2011-01-04,buying,3.05,4.034,0.03754,4.717,2.359,3.085,3.046
2011-01-04,selling,3.093,4.128,0.03784,4.793,2.4105,3.1513,3.12
2011-01-05,buying,3.029,4.027,0.03696,4.724,2.37,3.0343,3.028
2011-01-05,selling,3.097,4.124,0.03778,4.8271,2.4081,3.1264,3.108
2011-01-06,buying,3.0366,3.988,0.03637,4.7073,2.346,3.019,3.039
2011-01-06,selling,3.095,4.086,0.03717,4.812,2.4014,3.1073,3.116
2011-01-07,buying,3.0366,3.942,0.03644,4.6959,2.341,3.0026,3.04
2011-01-07,selling,3.103,4.041,0.03726,4.801,2.398,3.0946,3.12
2011-01-10,buying,3.0366,3.905,0.03652,4.71,2.338,3.0108,3.047
2011-01-10,selling,3.098,4.0,0.03735,4.814,2.396,3.099,3.128
2011-01-11,buying,3.0416,3.927,0.03666,4.7296,2.34,3.002,3.051
2011-01-11,selling,3.1042,4.026,0.03748,4.8353,2.3954,3.0883,3.129
2011-01-12,buying,3.0348,3.922,0.03652,4.7296,2.337,2.9993,3.051
2011-01-12,selling,3.092,4.023,0.03712,4.83,2.3947,3.0534,3.133
2011-01-13,buying,3.0239,3.958,0.03629,4.7646,2.3478,2.9893,3.052
2011-01-13,selling,3.083,4.051,0.03711,4.86,2.3994,3.0741,3.129
2011-01-14,buying,3.0267,4.02,0.03649,4.7809,2.345,2.9989,3.044
2011-01-14,selling,3.0861,4.121,0.03731,4.8877,2.4032,3.09,3.125
2011-01-17,buying,3.017,4.029,0.03636,4.7897,2.341,2.975,3.047
2011-01-17,selling,3.084,4.129,0.03717,4.8966,2.3996,3.0629,3.128
2011-01-18,buying,3.02,4.002,0.0365,4.8082,2.342,2.9819,3.05
2011-01-18,selling,3.087,4.101,0.03732,4.914,2.3969,3.0719,3.127
2011-01-19,buying,3.019,4.042,0.03651,4.8272,2.351,3.0023,3.04
2011-01-19,selling,3.084,4.139,0.03731,4.934,2.4094,3.0953,3.121
2011-01-21,buying,3.0267,4.074,0.03646,4.814,2.35,2.969,3.031
2011-01-21,selling,3.092,4.17,0.03728,4.9215,2.4049,3.059,3.108
2011-01-24,buying,3.023,4.107,0.03658,4.831,2.355,2.976,3.034
2011-01-24,selling,3.088,4.205,0.03734,4.9386,2.4121,3.0608,3.116
2011-01-25,buying,3.023,4.113,0.03658,4.8161,2.355,2.991,3.034
2011-01-25,selling,3.082,4.21,0.03731,4.9236,2.4122,3.074,3.1123
2011-01-26,buying,3.0168,4.121,0.03663,4.7591,2.353,2.9912,3.015
2011-01-26,selling,3.081,4.215,0.03745,4.865,2.4113,3.08,3.096
2011-01-27,buying,3.0168,4.134,0.03661,4.8026,2.357,3.0,3.022
2011-01-27,selling,3.081,4.229,0.03753,4.908,2.4127,3.0898,3.099
2011-01-28,buying,3.0168,4.139,0.03642,4.795,2.356,2.9744,3.023
2011-01-28,selling,3.082,4.234,0.03724,4.9019,2.4147,3.0653,3.104
