series,date,item,index
growth_yoy,2025-06-01,12000,1.581
growth_yoy,2025-07-01,12000,1.241
growth_yoy,2025-08-01,12000,1.384
growth_yoy,2025-09-01,12000,3.048
growth_yoy,2025-10-01,12000,1.162
growth_yoy,2025-11-01,12000,4.349
growth_yoy,2025-12-01,12000,2.146
growth_yoy,2026-01-01,12000,3.105
growth_yoy,2026-02-01,12000,1.883
growth_yoy,2026-03-01,12000,3.596
growth_yoy,2026-04-01,12000,4.813
growth_yoy,2026-05-01,12000,5.25
growth_yoy,2026-06-01,12000,3.213
growth_mom,2015-02-01,12000,1.064
growth_mom,2015-03-01,12000,2.208
growth_mom,2015-04-01,12000,-3.638
growth_mom,2015-05-01,12000,3.844
growth_mom,2015-06-01,12000,2.119
growth_mom,2015-07-01,12000,-3.557
growth_mom,2015-08-01,12000,8.327
growth_mom,2015-09-01,12000,-6.383
growth_mom,2015-10-01,12000,2.022
growth_mom,2015-11-01,12000,-12.858
growth_mom,2015-12-01,12000,6.874
growth_mom,2016-01-01,12000,11.063
growth_mom,2016-02-01,12000,-0.086
growth_mom,2016-03-01,12000,1.218
growth_mom,2016-04-01,12000,-4.614
growth_mom,2016-05-01,12000,1.915
growth_mom,2016-06-01,12000,2.777
growth_mom,2016-07-01,12000,-5.574
growth_mom,2016-08-01,12000,7.832
growth_mom,2016-09-01,12000,-5.583
growth_mom,2016-10-01,12000,-8.327
growth_mom,2016-11-01,12000,-2.152
growth_mom,2016-12-01,12000,4.113
growth_mom,2017-01-01,12000,13.157
growth_mom,2017-02-01,12000,-0.348
growth_mom,2017-03-01,12000,2.126
growth_mom,2017-04-01,12000,-5.728
growth_mom,2017-05-01,12000,2.355
growth_mom,2017-06-01,12000,2.279
growth_mom,2017-07-01,12000,-5.082
growth_mom,2017-08-01,12000,2.747
growth_mom,2017-09-01,12000,-7.088
growth_mom,2017-10-01,12000,-4.23
growth_mom,2017-11-01,12000,8.427
growth_mom,2017-12-01,12000,-4.264
growth_mom,2018-01-01,12000,10.903
growth_mom,2018-02-01,12000,-0.497
growth_mom,2018-03-01,12000,0.71
growth_mom,2018-04-01,12000,-3.132
growth_mom,2018-05-01,12000,2.562
growth_mom,2018-06-01,12000,2.446
growth_mom,2018-07-01,12000,-4.386
growth_mom,2018-08-01,12000,2.382
growth_mom,2018-09-01,12000,-6.113
growth_mom,2018-10-01,12000,-2.193
growth_mom,2018-11-01,12000,1.137
growth_mom,2018-12-01,12000,3.356
growth_mom,2019-01-01,12000,11.182
growth_mom,2019-02-01,12000,-0.3
growth_mom,2019-03-01,12000,4.61
growth_mom,2019-04-01,12000,-5.499
growth_mom,2019-05-01,12000,-0.749
growth_mom,2019-06-01,12000,2.085
growth_mom,2019-07-01,12000,-4.85
growth_mom,2019-08-01,12000,2.873
growth_mom,2019-09-01,12000,-5.063
growth_mom,2019-10-01,12000,-3.994
growth_mom,2019-11-01,12000,1.616
growth_mom,2019-12-01,12000,6.599
growth_mom,2020-01-01,12000,1.864
growth_mom,2020-02-01,12000,6.015
growth_mom,2020-03-01,12000,-12.283
growth_mom,2020-04-01,12000,-97.564
growth_mom,2020-05-01,12000,659.183
growth_mom,2020-06-01,12000,327.872
growth_mom,2020-07-01,12000,38.836
growth_mom,2020-08-01,12000,-0.606
growth_mom,2020-09-01,12000,0.051
growth_mom,2020-10-01,12000,-6.304
growth_mom,2020-11-01,12000,2.188
growth_mom,2020-12-01,12000,6.355
growth_mom,2021-01-01,12000,2.327
growth_mom,2021-02-01,12000,2.791
growth_mom,2021-03-01,12000,-4.238
growth_mom,2021-04-01,12000,-11.738
growth_mom,2021-05-01,12000,-6.282
growth_mom,2021-06-01,12000,-96.838
growth_mom,2021-07-01,12000,-22.971
growth_mom,2021-08-01,12000,-1.529
growth_mom,2021-09-01,12000,2385.057
growth_mom,2021-10-01,12000,99.842
growth_mom,2021-11-01,12000,-0.377
growth_mom,2021-12-01,12000,7.585
growth_mom,2022-01-01,12000,-2.508
growth_mom,2022-02-01,12000,10.802
growth_mom,2022-03-01,12000,-10.881
growth_mom,2022-04-01,12000,-2.949
growth_mom,2022-05-01,12000,-12.304
growth_mom,2022-06-01,12000,-13.391
growth_mom,2022-07-01,12000,-24.741
growth_mom,2022-08-01,12000,2.495
growth_mom,2022-09-01,12000,10.874
growth_mom,2022-10-01,12000,10.5
growth_mom,2022-11-01,12000,40.849
growth_mom,2022-12-01,12000,-7.288
growth_mom,2023-01-01,12000,33.059
growth_mom,2023-02-01,12000,-3.715
growth_mom,2023-03-01,12000,6.706
growth_mom,2023-04-01,12000,-16.96
growth_mom,2023-05-01,12000,12.265
growth_mom,2023-06-01,12000,-23.793
growth_mom,2023-07-01,12000,-26.4
growth_mom,2023-08-01,12000,-1.956
growth_mom,2023-09-01,12000,11.206
growth_mom,2023-10-01,12000,8.025
growth_mom,2023-11-01,12000,32.914
growth_mom,2023-12-01,12000,-6.301
growth_mom,2024-01-01,12000,32.2
growth_mom,2024-02-01,12000,2.265
growth_mom,2024-03-01,12000,4.63
growth_mom,2024-04-01,12000,-16.415
growth_mom,2024-05-01,12000,10.275
growth_mom,2024-06-01,12000,-15.61
growth_mom,2024-07-01,12000,-23.543
growth_mom,2024-08-01,12000,-8.42
growth_mom,2024-09-01,12000,6.51
growth_mom,2024-10-01,12000,6.115
growth_mom,2024-11-01,12000,29.01
growth_mom,2024-12-01,12000,-4.284
growth_mom,2025-01-01,12000,24.93
growth_mom,2025-02-01,12000,2.078
growth_mom,2025-03-01,12000,1.124
growth_mom,2025-04-01,12000,-15.735
growth_mom,2025-05-01,12000,10.167
growth_mom,2025-06-01,12000,-13.172
growth_mom,2025-07-01,12000,-23.798
growth_mom,2025-08-01,12000,-8.291
growth_mom,2025-09-01,12000,8.258
growth_mom,2025-10-01,12000,4.173
growth_mom,2025-11-01,12000,33.074
growth_mom,2025-12-01,12000,-6.305
growth_mom,2026-01-01,12000,26.103
growth_mom,2026-02-01,12000,0.869
growth_mom,2026-03-01,12000,2.825
growth_mom,2026-04-01,12000,-14.745
growth_mom,2026-05-01,12000,10.627
growth_mom,2026-06-01,12000,-14.853
abs,2015-01-01,13110,73.148
abs,2015-02-01,13110,84.603
abs,2015-03-01,13110,118.501
abs,2015-04-01,13110,118.244
abs,2015-05-01,13110,105.544
abs,2015-06-01,13110,84.764
abs,2015-07-01,13110,108.242
abs,2015-08-01,13110,107.513
abs,2015-09-01,13110,108.436
abs,2015-10-01,13110,104.637
abs,2015-11-01,13110,97.385
abs,2015-12-01,13110,88.982
abs,2016-01-01,13110,76.446
abs,2016-02-01,13110,88.531
abs,2016-03-01,13110,122.966
abs,2016-04-01,13110,121.972
abs,2016-05-01,13110,108.981
abs,2016-06-01,13110,91.348
abs,2016-07-01,13110,112.108
abs,2016-08-01,13110,113.823
abs,2016-09-01,13110,114.782
abs,2016-10-01,13110,111.227
abs,2016-11-01,13110,103.824
abs,2016-12-01,13110,93.165
abs,2017-01-01,13110,79.98
abs,2017-02-01,13110,93.953
abs,2017-03-01,13110,127.935
abs,2017-04-01,13110,126.338
abs,2017-05-01,13110,115.255
abs,2017-06-01,13110,95.47
abs,2017-07-01,13110,117.664
abs,2017-08-01,13110,119.661
abs,2017-09-01,13110,120.109
abs,2017-10-01,13110,116.808
abs,2017-11-01,13110,107.504
abs,2017-12-01,13110,95.918
abs,2018-01-01,13110,105.246
abs,2018-02-01,13110,110.32
abs,2018-03-01,13110,115.207
abs,2018-04-01,13110,116.47
abs,2018-05-01,13110,116.523
abs,2018-06-01,13110,109.514
abs,2018-07-01,13110,101.128
abs,2018-08-01,13110,106.908
abs,2018-09-01,13110,109.604
abs,2018-10-01,13110,106.628
abs,2018-11-01,13110,110.492
abs,2018-12-01,13110,98.617
abs,2019-01-01,13110,101.775
abs,2019-02-01,13110,103.628
abs,2019-03-01,13110,107.263
abs,2019-04-01,13110,97.667
abs,2019-05-01,13110,110.067
abs,2019-06-01,13110,110.809
abs,2019-07-01,13110,110.688
abs,2019-08-01,13110,103.175
abs,2019-09-01,13110,114.994
abs,2019-10-01,13110,110.725
abs,2019-11-01,13110,121.374
abs,2019-12-01,13110,106.812
abs,2020-01-01,13110,105.401
abs,2020-02-01,13110,108.398
abs,2020-03-01,13110,105.196
abs,2020-04-01,13110,56.497
abs,2020-05-01,13110,75.238
abs,2020-06-01,13110,85.562
abs,2020-07-01,13110,88.421
abs,2020-08-01,13110,90.11
abs,2020-09-01,13110,113.533
abs,2020-10-01,13110,93.888
abs,2020-11-01,13110,94.678
abs,2020-12-01,13110,102.91
abs,2021-01-01,13110,84.977
abs,2021-02-01,13110,93.931
abs,2021-03-01,13110,123.428
abs,2021-04-01,13110,105.849
abs,2021-05-01,13110,103.689
abs,2021-06-01,13110,117.022
abs,2021-07-01,13110,107.936
abs,2021-08-01,13110,116.841
abs,2021-09-01,13110,130.984
abs,2021-10-01,13110,111.051
abs,2021-11-01,13110,120.953
abs,2021-12-01,13110,126.787
abs,2022-01-01,13110,110.75
abs,2022-02-01,13110,114.255
abs,2022-03-01,13110,124.891
abs,2022-04-01,13110,103.876
abs,2022-05-01,13110,123.489
abs,2022-06-01,13110,117.682
abs,2022-07-01,13110,102.422
abs,2022-08-01,13110,128.292
abs,2022-09-01,13110,117.364
abs,2022-10-01,13110,129.18
abs,2022-11-01,13110,132.622
abs,2022-12-01,13110,151.825
abs,2023-01-01,13110,142.946
abs,2023-02-01,13110,154.07
abs,2023-03-01,13110,143.43
abs,2023-04-01,13110,117.841
abs,2023-05-01,13110,116.517
abs,2023-06-01,13110,103.98
abs,2023-07-01,13110,135.979
abs,2023-08-01,13110,133.992
abs,2023-09-01,13110,127.36
abs,2023-10-01,13110,135.062
abs,2023-11-01,13110,138.806
abs,2023-12-01,13110,150.595
abs,2024-01-01,13110,179.053
abs,2024-02-01,13110,188.114
abs,2024-03-01,13110,175.233
abs,2024-04-01,13110,136.179
abs,2024-05-01,13110,138.384
abs,2024-06-01,13110,122.745
abs,2024-07-01,13110,146.181
abs,2024-08-01,13110,144.349
abs,2024-09-01,13110,124.233
abs,2024-10-01,13110,133.723
abs,2024-11-01,13110,147.769
abs,2024-12-01,13110,158.0
abs,2025-01-01,13110,188.801
abs,2025-02-01,13110,199.751
abs,2025-03-01,13110,183.479
abs,2025-04-01,13110,144.089
abs,2025-05-01,13110,143.885
abs,2025-06-01,13110,124.48
abs,2025-07-01,13110,134.814
abs,2025-08-01,13110,123.37
abs,2025-09-01,13110,108.873
abs,2025-10-01,13110,121.693
abs,2025-11-01,13110,131.426
abs,2025-12-01,13110,142.6
abs,2026-01-01,13110,186.001
abs,2026-02-01,13110,172.643
abs,2026-03-01,13110,171.803
abs,2026-04-01,13110,147.891
abs,2026-05-01,13110,143.13
abs,2026-06-01,13110,126.989
growth_yoy,2016-01-01,13110,4.509
growth_yoy,2016-02-01,13110,4.643
growth_yoy,2016-03-01,13110,3.768
growth_yoy,2016-04-01,13110,3.153
growth_yoy,2016-05-01,13110,3.257
growth_yoy,2016-06-01,13110,7.767
growth_yoy,2016-07-01,13110,3.571
growth_yoy,2016-08-01,13110,5.869
growth_yoy,2016-09-01,13110,5.852
growth_yoy,2016-10-01,13110,6.298
growth_yoy,2016-11-01,13110,6.612
growth_yoy,2016-12-01,13110,4.701
growth_yoy,2017-01-01,13110,4.623
growth_yoy,2017-02-01,13110,6.124
growth_yoy,2017-03-01,13110,4.041
growth_yoy,2017-04-01,13110,3.58
growth_yoy,2017-05-01,13110,5.757
growth_yoy,2017-06-01,13110,4.512
growth_yoy,2017-07-01,13110,4.956
growth_yoy,2017-08-01,13110,5.129
growth_yoy,2017-09-01,13110,4.641
growth_yoy,2017-10-01,13110,5.018
growth_yoy,2017-11-01,13110,3.544
growth_yoy,2017-12-01,13110,2.955
growth_yoy,2018-01-01,13110,31.59
growth_yoy,2018-02-01,13110,17.421
growth_yoy,2018-03-01,13110,-9.949
growth_yoy,2018-04-01,13110,-7.81
growth_yoy,2018-05-01,13110,1.1
growth_yoy,2018-06-01,13110,14.71
growth_yoy,2018-07-01,13110,-14.053
growth_yoy,2018-08-01,13110,-10.658
growth_yoy,2018-09-01,13110,-8.747
growth_yoy,2018-10-01,13110,-8.715
growth_yoy,2018-11-01,13110,2.779
growth_yoy,2018-12-01,13110,2.814
growth_yoy,2019-01-01,13110,-3.298
growth_yoy,2019-02-01,13110,-6.066
growth_yoy,2019-03-01,13110,-6.895
growth_yoy,2019-04-01,13110,-16.144
growth_yoy,2019-05-01,13110,-5.541
growth_yoy,2019-06-01,13110,1.183
growth_yoy,2019-07-01,13110,9.453
growth_yoy,2019-08-01,13110,-3.491
growth_yoy,2019-09-01,13110,4.918
growth_yoy,2019-10-01,13110,3.843
growth_yoy,2019-11-01,13110,9.849
growth_yoy,2019-12-01,13110,8.31
growth_yoy,2020-01-01,13110,3.563
growth_yoy,2020-02-01,13110,4.603
growth_yoy,2020-03-01,13110,-1.927
growth_yoy,2020-04-01,13110,-42.153
growth_yoy,2020-05-01,13110,-31.643
growth_yoy,2020-06-01,13110,-22.784
growth_yoy,2020-07-01,13110,-20.117
growth_yoy,2020-08-01,13110,-12.663
growth_yoy,2020-09-01,13110,-1.27
growth_yoy,2020-10-01,13110,-15.206
growth_yoy,2020-11-01,13110,-21.995
growth_yoy,2020-12-01,13110,-3.653
growth_yoy,2021-01-01,13110,-19.377
growth_yoy,2021-02-01,13110,-13.346
growth_yoy,2021-03-01,13110,17.332
growth_yoy,2021-04-01,13110,87.353
growth_yoy,2021-05-01,13110,37.814
growth_yoy,2021-06-01,13110,36.769
growth_yoy,2021-07-01,13110,22.071
growth_yoy,2021-08-01,13110,29.665
growth_yoy,2021-09-01,13110,15.371
growth_yoy,2021-10-01,13110,18.28
growth_yoy,2021-11-01,13110,27.752
growth_yoy,2021-12-01,13110,23.202
growth_yoy,2022-01-01,13110,30.33
growth_yoy,2022-02-01,13110,21.637
growth_yoy,2022-03-01,13110,1.185
growth_yoy,2022-04-01,13110,-1.864
growth_yoy,2022-05-01,13110,19.096
growth_yoy,2022-06-01,13110,0.564
growth_yoy,2022-07-01,13110,-5.108
growth_yoy,2022-08-01,13110,9.801
growth_yoy,2022-09-01,13110,-10.399
growth_yoy,2022-10-01,13110,16.324
growth_yoy,2022-11-01,13110,9.647
growth_yoy,2022-12-01,13110,19.748
growth_yoy,2023-01-01,13110,29.071
growth_yoy,2023-02-01,13110,34.848
growth_yoy,2023-03-01,13110,14.844
growth_yoy,2023-04-01,13110,13.443
growth_yoy,2023-05-01,13110,-5.646
growth_yoy,2023-06-01,13110,-11.643
growth_yoy,2023-07-01,13110,32.764
growth_yoy,2023-08-01,13110,4.443
growth_yoy,2023-09-01,13110,8.517
growth_yoy,2023-10-01,13110,4.554
growth_yoy,2023-11-01,13110,4.663
growth_yoy,2023-12-01,13110,-0.81
growth_yoy,2024-01-01,13110,25.259
growth_yoy,2024-02-01,13110,22.096
growth_yoy,2024-03-01,13110,22.174
growth_yoy,2024-04-01,13110,15.561
growth_yoy,2024-05-01,13110,18.767
growth_yoy,2024-06-01,13110,18.046
growth_yoy,2024-07-01,13110,7.503
growth_yoy,2024-08-01,13110,7.73
growth_yoy,2024-09-01,13110,-2.455
growth_yoy,2024-10-01,13110,-0.992
growth_yoy,2024-11-01,13110,6.458
growth_yoy,2024-12-01,13110,4.917
growth_yoy,2025-01-01,13110,5.444
growth_yoy,2025-02-01,13110,6.186
growth_yoy,2025-03-01,13110,4.705
growth_yoy,2025-04-01,13110,5.809
growth_yoy,2025-05-01,13110,3.976
growth_yoy,2025-06-01,13110,1.414
growth_yoy,2025-07-01,13110,-7.776
growth_yoy,2025-08-01,13110,-14.534
growth_yoy,2025-09-01,13110,-12.363
growth_yoy,2025-10-01,13110,-8.996
growth_yoy,2025-11-01,13110,-11.06
growth_yoy,2025-12-01,13110,-9.747
growth_yoy,2026-01-01,13110,-1.483
growth_yoy,2026-02-01,13110,-13.571
growth_yoy,2026-03-01,13110,-6.364
growth_yoy,2026-04-01,13110,2.639
growth_yoy,2026-05-01,13110,-0.525
growth_yoy,2026-06-01,13110,2.015
growth_mom,2015-02-01,13110,15.661
growth_mom,2015-03-01,13110,40.067
growth_mom,2015-04-01,13110,-0.217
growth_mom,2015-05-01,13110,-10.74
growth_mom,2015-06-01,13110,-19.688
growth_mom,2015-07-01,13110,27.698
growth_mom,2015-08-01,13110,-0.673
growth_mom,2015-09-01,13110,0.858
growth_mom,2015-10-01,13110,-3.503
growth_mom,2015-11-01,13110,-6.931
growth_mom,2015-12-01,13110,-8.629
growth_mom,2016-01-01,13110,-14.088
growth_mom,2016-02-01,13110,15.808
growth_mom,2016-03-01,13110,38.896
growth_mom,2016-04-01,13110,-0.808
growth_mom,2016-05-01,13110,-10.651
growth_mom,2016-06-01,13110,-16.18
growth_mom,2016-07-01,13110,22.726
growth_mom,2016-08-01,13110,1.53
growth_mom,2016-09-01,13110,0.843
growth_mom,2016-10-01,13110,-3.097
growth_mom,2016-11-01,13110,-6.656
growth_mom,2016-12-01,13110,-10.266
growth_mom,2017-01-01,13110,-14.152
growth_mom,2017-02-01,13110,17.471
growth_mom,2017-03-01,13110,36.169
growth_mom,2017-04-01,13110,-1.248
growth_mom,2017-05-01,13110,-8.772
growth_mom,2017-06-01,13110,-17.166
growth_mom,2017-07-01,13110,23.247
growth_mom,2017-08-01,13110,1.698
growth_mom,2017-09-01,13110,0.374
growth_mom,2017-10-01,13110,-2.748
growth_mom,2017-11-01,13110,-7.965
growth_mom,2017-12-01,13110,-10.777
growth_mom,2018-01-01,13110,9.725
growth_mom,2018-02-01,13110,4.822
growth_mom,2018-03-01,13110,4.429
growth_mom,2018-04-01,13110,1.097
growth_mom,2018-05-01,13110,0.045
growth_mom,2018-06-01,13110,-6.015
growth_mom,2018-07-01,13110,-7.657
growth_mom,2018-08-01,13110,5.715
growth_mom,2018-09-01,13110,2.522
growth_mom,2018-10-01,13110,-2.715
growth_mom,2018-11-01,13110,3.624
growth_mom,2018-12-01,13110,-10.747
growth_mom,2019-01-01,13110,3.202
growth_mom,2019-02-01,13110,1.821
growth_mom,2019-03-01,13110,3.508
growth_mom,2019-04-01,13110,-8.946
growth_mom,2019-05-01,13110,12.695
growth_mom,2019-06-01,13110,0.675
growth_mom,2019-07-01,13110,-0.11
growth_mom,2019-08-01,13110,-6.787
growth_mom,2019-09-01,13110,11.455
growth_mom,2019-10-01,13110,-3.712
growth_mom,2019-11-01,13110,9.617
growth_mom,2019-12-01,13110,-11.998
growth_mom,2020-01-01,13110,-1.321
growth_mom,2020-02-01,13110,2.843
growth_mom,2020-03-01,13110,-2.953
growth_mom,2020-04-01,13110,-46.293
growth_mom,2020-05-01,13110,33.171
growth_mom,2020-06-01,13110,13.722
growth_mom,2020-07-01,13110,3.341
growth_mom,2020-08-01,13110,1.91
growth_mom,2020-09-01,13110,25.995
growth_mom,2020-10-01,13110,-17.303
growth_mom,2020-11-01,13110,0.841
growth_mom,2020-12-01,13110,8.695
growth_mom,2021-01-01,13110,-17.426
growth_mom,2021-02-01,13110,10.537
growth_mom,2021-03-01,13110,31.403
growth_mom,2021-04-01,13110,-14.242
growth_mom,2021-05-01,13110,-2.041
growth_mom,2021-06-01,13110,12.859
growth_mom,2021-07-01,13110,-7.764
growth_mom,2021-08-01,13110,8.25
growth_mom,2021-09-01,13110,12.105
growth_mom,2021-10-01,13110,-15.218
growth_mom,2021-11-01,13110,8.916
growth_mom,2021-12-01,13110,4.824
growth_mom,2022-01-01,13110,-12.649
growth_mom,2022-02-01,13110,3.165
growth_mom,2022-03-01,13110,9.309
growth_mom,2022-04-01,13110,-16.826
growth_mom,2022-05-01,13110,18.881
growth_mom,2022-06-01,13110,-4.703
growth_mom,2022-07-01,13110,-12.967
growth_mom,2022-08-01,13110,25.259
growth_mom,2022-09-01,13110,-8.518
growth_mom,2022-10-01,13110,10.068
growth_mom,2022-11-01,13110,2.664
growth_mom,2022-12-01,13110,14.48
growth_mom,2023-01-01,13110,-5.848
growth_mom,2023-02-01,13110,7.782
growth_mom,2023-03-01,13110,-6.906
growth_mom,2023-04-01,13110,-17.841
growth_mom,2023-05-01,13110,-1.123
growth_mom,2023-06-01,13110,-10.76
growth_mom,2023-07-01,13110,30.774
growth_mom,2023-08-01,13110,-1.462
growth_mom,2023-09-01,13110,-4.95
growth_mom,2023-10-01,13110,6.048
growth_mom,2023-11-01,13110,2.772
growth_mom,2023-12-01,13110,8.494
growth_mom,2024-01-01,13110,18.897
growth_mom,2024-02-01,13110,5.061
growth_mom,2024-03-01,13110,-6.847
growth_mom,2024-04-01,13110,-22.287
growth_mom,2024-05-01,13110,1.619
growth_mom,2024-06-01,13110,-11.301
growth_mom,2024-07-01,13110,19.094
growth_mom,2024-08-01,13110,-1.253
growth_mom,2024-09-01,13110,-13.936
growth_mom,2024-10-01,13110,7.639
growth_mom,2024-11-01,13110,10.504
growth_mom,2024-12-01,13110,6.924
growth_mom,2025-01-01,13110,19.494
growth_mom,2025-02-01,13110,5.8
growth_mom,2025-03-01,13110,-8.146
growth_mom,2025-04-01,13110,-21.468
growth_mom,2025-05-01,13110,-0.141
growth_mom,2025-06-01,13110,-13.487
growth_mom,2025-07-01,13110,8.302
growth_mom,2025-08-01,13110,-8.489
growth_mom,2025-09-01,13110,-11.75
growth_mom,2025-10-01,13110,11.775
growth_mom,2025-11-01,13110,7.998
growth_mom,2025-12-01,13110,8.502
growth_mom,2026-01-01,13110,30.435
growth_mom,2026-02-01,13110,-7.182
growth_mom,2026-03-01,13110,-0.486
growth_mom,2026-04-01,13110,-13.918
growth_mom,2026-05-01,13110,-3.22
growth_mom,2026-06-01,13110,-11.277
abs,2015-01-01,13120,95.991
abs,2015-02-01,13120,94.046
abs,2015-03-01,13120,99.572
abs,2015-04-01,13120,94.289
abs,2015-05-01,13120,105.403
abs,2015-06-01,13120,101.638
abs,2015-07-01,13120,102.658
abs,2015-08-01,13120,93.747
abs,2015-09-01,13120,99.51
abs,2015-10-01,13120,99.137
abs,2015-11-01,13120,118.53
abs,2015-12-01,13120,95.479
abs,2016-01-01,13120,100.319
abs,2016-02-01,13120,98.412
abs,2016-03-01,13120,103.324
abs,2016-04-01,13120,97.261
abs,2016-05-01,13120,108.835
abs,2016-06-01,13120,109.533
abs,2016-07-01,13120,106.325
abs,2016-08-01,13120,99.249
abs,2016-09-01,13120,105.333
abs,2016-10-01,13120,105.381
abs,2016-11-01,13120,126.367
abs,2016-12-01,13120,99.968
abs,2017-01-01,13120,104.957
abs,2017-02-01,13120,104.44
abs,2017-03-01,13120,107.5
abs,2017-04-01,13120,100.743
abs,2017-05-01,13120,115.101
abs,2017-06-01,13120,114.475
abs,2017-07-01,13120,111.594
abs,2017-08-01,13120,104.339
abs,2017-09-01,13120,110.221
abs,2017-10-01,13120,110.668
abs,2017-11-01,13120,130.846
abs,2017-12-01,13120,102.922
abs,2018-01-01,13120,105.73
abs,2018-02-01,13120,110.741
abs,2018-03-01,13120,106.424
abs,2018-04-01,13120,104.595
abs,2018-05-01,13120,113.167
abs,2018-06-01,13120,114.666
abs,2018-07-01,13120,114.128
abs,2018-08-01,13120,111.825
abs,2018-09-01,13120,118.405
abs,2018-10-01,13120,116.304
abs,2018-11-01,13120,133.986
abs,2018-12-01,13120,107.306
abs,2019-01-01,13120,118.659
abs,2019-02-01,13120,119.984
abs,2019-03-01,13120,120.312
abs,2019-04-01,13120,132.401
abs,2019-05-01,13120,125.989
abs,2019-06-01,13120,132.213
abs,2019-07-01,13120,122.797
abs,2019-08-01,13120,118.763
abs,2019-09-01,13120,126.594
abs,2019-10-01,13120,121.476
abs,2019-11-01,13120,145.29
abs,2019-12-01,13120,110.963
abs,2020-01-01,13120,126.844
abs,2020-02-01,13120,130.58
abs,2020-03-01,13120,115.586
abs,2020-04-01,13120,25.882
abs,2020-05-01,13120,72.155
abs,2020-06-01,13120,105.755
abs,2020-07-01,13120,78.003
abs,2020-08-01,13120,93.011
abs,2020-09-01,13120,110.977
abs,2020-10-01,13120,116.228
abs,2020-11-01,13120,140.394
abs,2020-12-01,13120,113.681
abs,2021-01-01,13120,133.134
abs,2021-02-01,13120,143.134
abs,2021-03-01,13120,128.563
abs,2021-04-01,13120,100.184
abs,2021-05-01,13120,110.941
abs,2021-06-01,13120,119.822
abs,2021-07-01,13120,94.642
abs,2021-08-01,13120,108.221
abs,2021-09-01,13120,147.896
abs,2021-10-01,13120,127.377
abs,2021-11-01,13120,154.144
abs,2021-12-01,13120,130.01
abs,2022-01-01,13120,153.407
abs,2022-02-01,13120,149.295
abs,2022-03-01,13120,152.395
abs,2022-04-01,13120,109.63
abs,2022-05-01,13120,110.856
abs,2022-06-01,13120,131.115
abs,2022-07-01,13120,127.146
abs,2022-08-01,13120,121.94
abs,2022-09-01,13120,161.351
abs,2022-10-01,13120,136.602
abs,2022-11-01,13120,157.647
abs,2022-12-01,13120,117.114
abs,2023-01-01,13120,135.133
abs,2023-02-01,13120,128.273
abs,2023-03-01,13120,144.396
abs,2023-04-01,13120,92.997
abs,2023-05-01,13120,112.231
abs,2023-06-01,13120,121.656
abs,2023-07-01,13120,102.762
abs,2023-08-01,13120,97.127
abs,2023-09-01,13120,123.337
abs,2023-10-01,13120,103.609
abs,2023-11-01,13120,119.161
abs,2023-12-01,13120,90.396
abs,2024-01-01,13120,111.86
abs,2024-02-01,13120,105.969
abs,2024-03-01,13120,127.433
abs,2024-04-01,13120,91.849
abs,2024-05-01,13120,110.246
abs,2024-06-01,13120,118.824
abs,2024-07-01,13120,105.624
abs,2024-08-01,13120,99.668
abs,2024-09-01,13120,116.711
abs,2024-10-01,13120,100.964
