date,state,branch,category,subcategory,case_type,cases
2022-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Kemalangan,2
2022-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Pemberi Pinjaman Wang,1
2022-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Probet,1
2022-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Sewaan,1
2022-01-01,Selangor,Selangor,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,20
2022-01-01,Selangor,Selangor,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,109
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Lain-Lain (Mal),7
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,2
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Penguatkuasaan Jagaan/Hak Lawatan,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Pengesahan Rujuk,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Pengesahan/Perintah Nikah,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,2
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Fasakh,9
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Gantirugi Perkahwinan/Hutang Perkahwinan,4
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,18
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,12
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Li'an,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,12
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,10
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,8
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,2
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Perceraian,6
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Sabitan Nusyuz,4
2022-01-01,Selangor,Selangor,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,8
2022-01-01,Selangor,Selangor,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,68
2022-01-01,Terengganu,Terengganu,Jenayah,Jenayah Bidang Kuasa,Mitigasi Pengakuan Salah,1
2022-01-01,Terengganu,Terengganu,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2022-01-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2022-01-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Kemalangan,1
2022-01-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Perihal Tanah,1
2022-01-01,Terengganu,Terengganu,Sivil,Sivil Pelbagai,Tuntutan Pengguna,1
2022-01-01,Terengganu,Terengganu,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,2
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,2
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Rayuan Syariah Keluarga/Mal,1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Fasakh,25
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Hadhanah,17
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,4
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Isteri Kembali Taat,1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,2
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,7
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,3
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,20
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,3
2022-01-01,Terengganu,Terengganu,Syariah,Keluarga Syariah,Tuntutan Perceraian,3
2022-01-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,1
2022-01-01,Terengganu,Terengganu,Syariah,Syariah Luar Bidang Kuasa,Rayuan (Jenayah Syariah),1
2022-01-01,Terengganu,Terengganu,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,4
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Fasakh,3
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Gantirugi Pertunangan,1
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Hadhanah,4
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,5
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,1
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Keluarga Syariah,Tuntutan Perceraian,1
2022-01-01,W.P. Kuala Lumpur,Kuala Lumpur,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,1
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Permohonan/Tuntutan Kebenaran Poligami,1
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Fasakh,2
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,5
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,1
2022-01-01,W.P. Labuan,Labuan,Syariah,Keluarga Syariah,Tuntutan Perceraian,1
2022-01-01,W.P. Labuan,Labuan,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,20
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Akta Kerja 1955,2
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),3
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Luar Bidang Kuasa,Rompakan (Kanun Keseksaan),1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,1
2022-01-01,W.P. Putrajaya,Ibu Pejabat,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,23
2022-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,14
2022-02-01,Johor,Johor,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2022-02-01,Johor,Johor,Sivil,Keluarga Sivil,Cerai,57
2022-02-01,Johor,Johor,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,2
2022-02-01,Johor,Johor,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah Anak dan Isteri,1
2022-02-01,Johor,Johor,Sivil,Keluarga Sivil,Tuntutan Nafkah Anak,1
2022-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),10
2022-02-01,Johor,Johor,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,7
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Kemalangan,2
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Kuatkuasa Perintah - Pampasan Pekerja,1
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Kuatkuasa Perintah Harta Sepencarian,1
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Pampasan Pekerja,2
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Pengangkatan,3
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Perbankan,1
2022-02-01,Johor,Johor,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,1
2022-02-01,Johor,Johor,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,15
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Lain-Lain (Mal),8
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,1
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Faraq Nikah,1
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan Wali Hakim/Am,3
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Permohonan/Tuntutan Kebenaran Poligami,1
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Fasakh,99
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Gantirugi Perkahwinan/Hutang Perkahwinan,1
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Hadhanah,24
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,8
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,2
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Muta'ah,4
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,18
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,5
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,2
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,2
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,25
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Perceraian,37
2022-02-01,Johor,Johor,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,4
2022-02-01,Johor,Johor,Syariah,Syariah Luar Bidang Kuasa,Khalwat,4
2022-02-01,Johor,Johor,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,3
2022-02-01,Johor,Muar,Jenayah,Jenayah Bidang Kuasa,Kanun Keseksaan 1997,1
2022-02-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,1
2022-02-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Akta Pencegahan Pengubahan Wang Haram dan Pencegahan Pembiayaan Keganasan 2001,1
2022-02-01,Johor,Muar,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2022-02-01,Johor,Muar,Sivil,Keluarga Sivil,Cerai,8
2022-02-01,Johor,Muar,Sivil,Keluarga Sivil,Kuatkuasa Perintah - Jagaan,1
2022-02-01,Johor,Muar,Sivil,Keluarga Sivil,Kuatkuasa Perintah Nafkah Anak,1
2022-02-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,2
2022-02-01,Johor,Muar,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2022-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,2
2022-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2022-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Pengangkatan,1
2022-02-01,Johor,Muar,Sivil,Sivil Pelbagai,Probet,1
2022-02-01,Johor,Muar,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,2
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Lain-Lain (Mal),10
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Penguatkuasaan Jagaan/Hak Lawatan,1
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Permohonan Penguatkuasaan Perintah Nafkah,1
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Fasakh,13
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Hadhanah,10
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,4
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,2
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,7
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,3
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Perceraian,3
2022-02-01,Johor,Muar,Syariah,Keluarga Syariah,Tuntutan Tunggakan Nafkah Anak/Isteri/Lain-Lain,3
2022-02-01,Kedah,Kedah,Jenayah,Jenayah Luar Bidang Kuasa,Tidak Dinyatakan,3
2022-02-01,Kedah,Kedah,Sivil,Keluarga Sivil,Cerai,5
2022-02-01,Kedah,Kedah,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2022-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Kemalangan,1
2022-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Perihal Tanah,1
2022-02-01,Kedah,Kedah,Sivil,Sivil Pelbagai,Probet,1
2022-02-01,Kedah,Kedah,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Lain-Lain (Mal),6
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Fasakh,17
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Hadhanah,11
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,2
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Hak Jagaan Anak/Hak Lawatan,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,2
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,3
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,18
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,1
2022-02-01,Kedah,Kedah,Syariah,Keluarga Syariah,Tuntutan Perceraian,7
2022-02-01,Kedah,Kedah,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,5
2022-02-01,Kedah,Langkawi,Jenayah,Jenayah Luar Bidang Kuasa,Mencederakan (Kanun Keseksaan),1
2022-02-01,Kedah,Langkawi,Sivil,Keluarga Sivil,Cerai,2
2022-02-01,Kedah,Langkawi,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),3
2022-02-01,Kedah,Langkawi,Sivil,Sivil Pelbagai,Sewaan,1
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Fasakh,5
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,1
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,8
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,2
2022-02-01,Kedah,Langkawi,Syariah,Keluarga Syariah,Tuntutan Perceraian,3
2022-02-01,Kelantan,Gua Musang,Sivil,Keluarga Sivil,Cerai,1
2022-02-01,Kelantan,Gua Musang,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Hadhanah,4
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Isteri Kembali Taat,1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,4
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,2
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,1
2022-02-01,Kelantan,Gua Musang,Syariah,Keluarga Syariah,Tuntutan Perceraian,4
2022-02-01,Kelantan,Kelantan,Jenayah,Jenayah Bidang Kuasa,Kanun Keseksaan 1997,4
2022-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Akta Antipemerdagangan Orang 2007,1
2022-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Akta Dadah Berbahaya 1952,4
2022-02-01,Kelantan,Kelantan,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),2
2022-02-01,Kelantan,Kelantan,Jenayah,Tidak Dinyatakan,Tidak Dinyatakan,3
2022-02-01,Kelantan,Kelantan,Sivil,Keluarga Sivil,Cerai,3
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kerja 1955,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Kuatkuasa Award Tribunal/Tuntutan Pembeli Rumah,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),4
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tanah,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Harta Pusaka Kecil,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Kemalangan,3
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2022-02-01,Kelantan,Kelantan,Sivil,Sivil Pelbagai,Perihal Tanah,5
2022-02-01,Kelantan,Kelantan,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,3
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Permohonan Pengesahan Wasiat,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Fasakh,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,16
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Mas Kahwin,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Mengubah Perintah Nafkah Anak/Isteri/Lain-Lain,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Muta'ah,2
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,13
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Nafkah Isteri,1
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,23
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Pengesahan Lafaz Cerai,4
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Perceraian,19
2022-02-01,Kelantan,Kelantan,Syariah,Keluarga Syariah,Tuntutan Sabitan Nusyuz,1
2022-02-01,Kelantan,Kelantan,Syariah,Syariah Luar Bidang Kuasa,Permohonan Sijil Faraid/Akuan Pusaka,1
2022-02-01,Kelantan,Kelantan,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,72
2022-02-01,Melaka,Melaka,Jenayah,Jenayah Bidang Kuasa,Kesalahan-Kesalahan Kecil,1
2022-02-01,Melaka,Melaka,Jenayah,Jenayah Luar Bidang Kuasa,Lain-Lain (Jenayah),1
2022-02-01,Melaka,Melaka,Sivil,Keluarga Sivil,Cerai,12
2022-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Akta Kebankrapan 1967,1
2022-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),1
2022-02-01,Melaka,Melaka,Sivil,Sivil Luar Bidang Kuasa,Undang-Undang Tort,2
2022-02-01,Melaka,Melaka,Sivil,Sivil Pelbagai,Kemalangan,1
2022-02-01,Melaka,Melaka,Sivil,Sivil Pelbagai,Surat Mentadbir Harta Pusaka,3
2022-02-01,Melaka,Melaka,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,55
2022-02-01,Negeri Sembilan,Negeri Sembilan,Jenayah,Tidak Dinyatakan,Tidak Dinyatakan,4
2022-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Keluarga Sivil,Cerai,14
2022-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Sivil Pelbagai,Pemecahan Kontrak,1
2022-02-01,Negeri Sembilan,Negeri Sembilan,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,20
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Lain-Lain (Mal),1
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Penguatkuasaan Harta Sepencarian,2
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Fasakh,5
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,6
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,2
2022-02-01,Negeri Sembilan,Negeri Sembilan,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,5
2022-02-01,Pahang,Pahang,Sivil,Keluarga Sivil,Cerai,4
2022-02-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,Akta Kontrak 1950,2
2022-02-01,Pahang,Pahang,Sivil,Sivil Luar Bidang Kuasa,Lain-Lain (Sivil),2
2022-02-01,Pahang,Pahang,Sivil,Sivil Pelbagai,Anggapan Kematian,1
2022-02-01,Pahang,Pahang,Sivil,Sivil Pelbagai,Jual Beli,1
2022-02-01,Pahang,Pahang,Sivil,Sivil Pelbagai,Perihal Tanah,2
2022-02-01,Pahang,Pahang,Sivil,Tidak Dinyatakan,Tidak Dinyatakan,1
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Fasakh,4
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Hadhanah,4
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Harta Sepencarian,1
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,3
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Nafkah Eddah,1
2022-02-01,Pahang,Pahang,Syariah,Keluarga Syariah,Tuntutan Perceraian,9
2022-02-01,Pahang,Pahang,Syariah,Tidak Dinyatakan,Tidak Dinyatakan,25
2022-02-01,Pahang,Raub,Sivil,Keluarga Sivil,Cerai,4
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Permohonan Pengesahan Hibah,1
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Rayuan Syariah Keluarga/Mal,1
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Fasakh,11
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Hadhanah,3
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Muta'ah,1
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Nafkah Anak,1
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Pengesahan Cerai Taklik,1
2022-02-01,Pahang,Raub,Syariah,Keluarga Syariah,Tuntutan Perceraian,1
