date,state,sex,age,registrations
2021-06-12,Kelantan,male,70-74,88
2021-06-12,Kelantan,male,75-79,47
2021-06-12,Kelantan,male,80-84,21
2021-06-12,Kelantan,male,85+,9
2021-06-13,Kelantan,female,0-12,19
2021-06-13,Kelantan,female,12-17,75
2021-06-13,Kelantan,female,18-24,551
2021-06-13,Kelantan,female,25-29,306
2021-06-13,Kelantan,female,30-34,296
2021-06-13,Kelantan,female,35-39,261
2021-06-13,Kelantan,female,40-44,251
2021-06-13,Kelantan,female,45-49,301
2021-06-13,Kelantan,female,50-54,315
2021-06-13,Kelantan,female,55-59,318
2021-06-13,Kelantan,female,60-64,266
2021-06-13,Kelantan,female,65-69,181
2021-06-13,Kelantan,female,70-74,137
2021-06-13,Kelantan,female,75-79,93
2021-06-13,Kelantan,female,80-84,50
2021-06-13,Kelantan,female,85+,24
2021-06-13,Kelantan,male,0-12,29
2021-06-13,Kelantan,male,12-17,66
2021-06-13,Kelantan,male,18-24,439
2021-06-13,Kelantan,male,25-29,255
2021-06-13,Kelantan,male,30-34,225
2021-06-13,Kelantan,male,35-39,231
2021-06-13,Kelantan,male,40-44,187
2021-06-13,Kelantan,male,45-49,202
2021-06-13,Kelantan,male,50-54,227
2021-06-13,Kelantan,male,55-59,218
2021-06-13,Kelantan,male,60-64,217
2021-06-13,Kelantan,male,65-69,164
2021-06-13,Kelantan,male,70-74,96
2021-06-13,Kelantan,male,75-79,71
2021-06-13,Kelantan,male,80-84,40
2021-06-13,Kelantan,male,85+,10
2021-06-14,Kelantan,female,0-12,22
2021-06-14,Kelantan,female,12-17,85
2021-06-14,Kelantan,female,18-24,625
2021-06-14,Kelantan,female,25-29,326
2021-06-14,Kelantan,female,30-34,301
2021-06-14,Kelantan,female,35-39,287
2021-06-14,Kelantan,female,40-44,269
2021-06-14,Kelantan,female,45-49,295
2021-06-14,Kelantan,female,50-54,326
2021-06-14,Kelantan,female,55-59,292
2021-06-14,Kelantan,female,60-64,259
2021-06-14,Kelantan,female,65-69,196
2021-06-14,Kelantan,female,70-74,144
2021-06-14,Kelantan,female,75-79,99
2021-06-14,Kelantan,female,80-84,72
2021-06-14,Kelantan,female,85+,25
2021-06-14,Kelantan,male,0-12,24
2021-06-14,Kelantan,male,12-17,66
2021-06-14,Kelantan,male,18-24,452
2021-06-14,Kelantan,male,25-29,290
2021-06-14,Kelantan,male,30-34,285
2021-06-14,Kelantan,male,35-39,256
2021-06-14,Kelantan,male,40-44,184
2021-06-14,Kelantan,male,45-49,200
2021-06-14,Kelantan,male,50-54,239
2021-06-14,Kelantan,male,55-59,229
2021-06-14,Kelantan,male,60-64,209
2021-06-14,Kelantan,male,65-69,144
2021-06-14,Kelantan,male,70-74,128
2021-06-14,Kelantan,male,75-79,64
2021-06-14,Kelantan,male,80-84,23
2021-06-14,Kelantan,male,85+,15
2021-06-15,Kelantan,female,0-12,33
2021-06-15,Kelantan,female,12-17,247
2021-06-15,Kelantan,female,18-24,828
2021-06-15,Kelantan,female,25-29,530
2021-06-15,Kelantan,female,30-34,464
2021-06-15,Kelantan,female,35-39,375
2021-06-15,Kelantan,female,40-44,324
2021-06-15,Kelantan,female,45-49,333
2021-06-15,Kelantan,female,50-54,340
2021-06-15,Kelantan,female,55-59,342
2021-06-15,Kelantan,female,60-64,264
2021-06-15,Kelantan,female,65-69,228
2021-06-15,Kelantan,female,70-74,173
2021-06-15,Kelantan,female,75-79,109
2021-06-15,Kelantan,female,80-84,60
2021-06-15,Kelantan,female,85+,21
2021-06-15,Kelantan,male,0-12,35
2021-06-15,Kelantan,male,12-17,190
2021-06-15,Kelantan,male,18-24,669
2021-06-15,Kelantan,male,25-29,333
2021-06-15,Kelantan,male,30-34,346
2021-06-15,Kelantan,male,35-39,295
2021-06-15,Kelantan,male,40-44,263
2021-06-15,Kelantan,male,45-49,258
2021-06-15,Kelantan,male,50-54,265
2021-06-15,Kelantan,male,55-59,220
2021-06-15,Kelantan,male,60-64,259
2021-06-15,Kelantan,male,65-69,175
2021-06-15,Kelantan,male,70-74,124
2021-06-15,Kelantan,male,75-79,70
2021-06-15,Kelantan,male,80-84,40
2021-06-15,Kelantan,male,85+,15
2021-06-16,Kelantan,female,0-12,48
2021-06-16,Kelantan,female,12-17,355
2021-06-16,Kelantan,female,18-24,823
2021-06-16,Kelantan,female,25-29,457
2021-06-16,Kelantan,female,30-34,417
2021-06-16,Kelantan,female,35-39,426
2021-06-16,Kelantan,female,40-44,404
2021-06-16,Kelantan,female,45-49,404
2021-06-16,Kelantan,female,50-54,335
2021-06-16,Kelantan,female,55-59,328
2021-06-16,Kelantan,female,60-64,277
2021-06-16,Kelantan,female,65-69,206
2021-06-16,Kelantan,female,70-74,152
2021-06-16,Kelantan,female,75-79,89
2021-06-16,Kelantan,female,80-84,57
2021-06-16,Kelantan,female,85+,19
2021-06-16,Kelantan,male,0-12,39
2021-06-16,Kelantan,male,12-17,229
2021-06-16,Kelantan,male,18-24,586
2021-06-16,Kelantan,male,25-29,385
2021-06-16,Kelantan,male,30-34,341
2021-06-16,Kelantan,male,35-39,312
2021-06-16,Kelantan,male,40-44,299
2021-06-16,Kelantan,male,45-49,317
2021-06-16,Kelantan,male,50-54,308
2021-06-16,Kelantan,male,55-59,257
2021-06-16,Kelantan,male,60-64,195
2021-06-16,Kelantan,male,65-69,148
2021-06-16,Kelantan,male,70-74,99
2021-06-16,Kelantan,male,75-79,65
2021-06-16,Kelantan,male,80-84,30
2021-06-16,Kelantan,male,85+,19
2021-06-17,Kelantan,female,0-12,62
2021-06-17,Kelantan,female,12-17,850
2021-06-17,Kelantan,female,18-24,809
2021-06-17,Kelantan,female,25-29,443
2021-06-17,Kelantan,female,30-34,447
2021-06-17,Kelantan,female,35-39,509
2021-06-17,Kelantan,female,40-44,545
2021-06-17,Kelantan,female,45-49,523
2021-06-17,Kelantan,female,50-54,454
2021-06-17,Kelantan,female,55-59,301
2021-06-17,Kelantan,female,60-64,231
2021-06-17,Kelantan,female,65-69,182
2021-06-17,Kelantan,female,70-74,110
2021-06-17,Kelantan,female,75-79,69
2021-06-17,Kelantan,female,80-84,57
2021-06-17,Kelantan,female,85+,23
2021-06-17,Kelantan,male,0-12,79
2021-06-17,Kelantan,male,12-17,699
2021-06-17,Kelantan,male,18-24,652
2021-06-17,Kelantan,male,25-29,370
2021-06-17,Kelantan,male,30-34,331
2021-06-17,Kelantan,male,35-39,347
2021-06-17,Kelantan,male,40-44,306
2021-06-17,Kelantan,male,45-49,379
2021-06-17,Kelantan,male,50-54,352
2021-06-17,Kelantan,male,55-59,284
2021-06-17,Kelantan,male,60-64,191
2021-06-17,Kelantan,male,65-69,139
2021-06-17,Kelantan,male,70-74,92
2021-06-17,Kelantan,male,75-79,55
2021-06-17,Kelantan,male,80-84,23
2021-06-17,Kelantan,male,85+,12
2021-06-18,Kelantan,female,0-12,65
2021-06-18,Kelantan,female,12-17,1116
2021-06-18,Kelantan,female,18-24,679
2021-06-18,Kelantan,female,25-29,338
2021-06-18,Kelantan,female,30-34,336
2021-06-18,Kelantan,female,35-39,384
2021-06-18,Kelantan,female,40-44,399
2021-06-18,Kelantan,female,45-49,436
2021-06-18,Kelantan,female,50-54,348
2021-06-18,Kelantan,female,55-59,230
2021-06-18,Kelantan,female,60-64,184
2021-06-18,Kelantan,female,65-69,139
2021-06-18,Kelantan,female,70-74,118
2021-06-18,Kelantan,female,75-79,86
2021-06-18,Kelantan,female,80-84,47
2021-06-18,Kelantan,female,85+,21
2021-06-18,Kelantan,male,0-12,60
2021-06-18,Kelantan,male,12-17,814
2021-06-18,Kelantan,male,18-24,568
2021-06-18,Kelantan,male,25-29,245
2021-06-18,Kelantan,male,30-34,236
2021-06-18,Kelantan,male,35-39,258
2021-06-18,Kelantan,male,40-44,227
2021-06-18,Kelantan,male,45-49,260
2021-06-18,Kelantan,male,50-54,286
2021-06-18,Kelantan,male,55-59,242
2021-06-18,Kelantan,male,60-64,132
2021-06-18,Kelantan,male,65-69,108
2021-06-18,Kelantan,male,70-74,78
2021-06-18,Kelantan,male,75-79,44
2021-06-18,Kelantan,male,80-84,29
2021-06-18,Kelantan,male,85+,12
2021-06-19,Kelantan,female,0-12,60
2021-06-19,Kelantan,female,12-17,841
2021-06-19,Kelantan,female,18-24,584
2021-06-19,Kelantan,female,25-29,326
2021-06-19,Kelantan,female,30-34,301
2021-06-19,Kelantan,female,35-39,286
2021-06-19,Kelantan,female,40-44,241
2021-06-19,Kelantan,female,45-49,240
2021-06-19,Kelantan,female,50-54,248
2021-06-19,Kelantan,female,55-59,184
2021-06-19,Kelantan,female,60-64,172
2021-06-19,Kelantan,female,65-69,105
2021-06-19,Kelantan,female,70-74,77
2021-06-19,Kelantan,female,75-79,67
2021-06-19,Kelantan,female,80-84,35
2021-06-19,Kelantan,female,85+,18
2021-06-19,Kelantan,male,0-12,60
2021-06-19,Kelantan,male,12-17,595
2021-06-19,Kelantan,male,18-24,538
2021-06-19,Kelantan,male,25-29,259
2021-06-19,Kelantan,male,30-34,245
2021-06-19,Kelantan,male,35-39,219
2021-06-19,Kelantan,male,40-44,208
2021-06-19,Kelantan,male,45-49,199
2021-06-19,Kelantan,male,50-54,179
2021-06-19,Kelantan,male,55-59,149
2021-06-19,Kelantan,male,60-64,126
2021-06-19,Kelantan,male,65-69,91
2021-06-19,Kelantan,male,70-74,68
2021-06-19,Kelantan,male,75-79,31
2021-06-19,Kelantan,male,80-84,20
2021-06-19,Kelantan,male,85+,6
2021-06-20,Kelantan,female,0-12,48
2021-06-20,Kelantan,female,12-17,657
2021-06-20,Kelantan,female,18-24,635
2021-06-20,Kelantan,female,25-29,308
2021-06-20,Kelantan,female,30-34,285
2021-06-20,Kelantan,female,35-39,226
2021-06-20,Kelantan,female,40-44,205
2021-06-20,Kelantan,female,45-49,227
2021-06-20,Kelantan,female,50-54,234
2021-06-20,Kelantan,female,55-59,185
2021-06-20,Kelantan,female,60-64,163
2021-06-20,Kelantan,female,65-69,119
2021-06-20,Kelantan,female,70-74,96
2021-06-20,Kelantan,female,75-79,66
2021-06-20,Kelantan,female,80-84,40
2021-06-20,Kelantan,female,85+,12
2021-06-20,Kelantan,male,0-12,41
2021-06-20,Kelantan,male,12-17,470
2021-06-20,Kelantan,male,18-24,518
2021-06-20,Kelantan,male,25-29,308
2021-06-20,Kelantan,male,30-34,232
2021-06-20,Kelantan,male,35-39,224
2021-06-20,Kelantan,male,40-44,182
2021-06-20,Kelantan,male,45-49,184
2021-06-20,Kelantan,male,50-54,183
2021-06-20,Kelantan,male,55-59,147
2021-06-20,Kelantan,male,60-64,112
2021-06-20,Kelantan,male,65-69,88
2021-06-20,Kelantan,male,70-74,59
2021-06-20,Kelantan,male,75-79,38
2021-06-20,Kelantan,male,80-84,18
2021-06-20,Kelantan,male,85+,5
2021-06-21,Kelantan,female,0-12,39
2021-06-21,Kelantan,female,12-17,667
2021-06-21,Kelantan,female,18-24,494
2021-06-21,Kelantan,female,25-29,266
2021-06-21,Kelantan,female,30-34,228
2021-06-21,Kelantan,female,35-39,191
2021-06-21,Kelantan,female,40-44,181
2021-06-21,Kelantan,female,45-49,186
2021-06-21,Kelantan,female,50-54,196
2021-06-21,Kelantan,female,55-59,198
2021-06-21,Kelantan,female,60-64,175
2021-06-21,Kelantan,female,65-69,116
2021-06-21,Kelantan,female,70-74,70
2021-06-21,Kelantan,female,75-79,60
2021-06-21,Kelantan,female,80-84,41
2021-06-21,Kelantan,female,85+,13
2021-06-21,Kelantan,male,0-12,44
2021-06-21,Kelantan,male,12-17,540
2021-06-21,Kelantan,male,18-24,497
2021-06-21,Kelantan,male,25-29,253
2021-06-21,Kelantan,male,30-34,239
2021-06-21,Kelantan,male,35-39,205
2021-06-21,Kelantan,male,40-44,169
2021-06-21,Kelantan,male,45-49,163
2021-06-21,Kelantan,male,50-54,151
2021-06-21,Kelantan,male,55-59,155
2021-06-21,Kelantan,male,60-64,118
2021-06-21,Kelantan,male,65-69,78
2021-06-21,Kelantan,male,70-74,47
2021-06-21,Kelantan,male,75-79,38
2021-06-21,Kelantan,male,80-84,18
2021-06-21,Kelantan,male,85+,7
2021-06-22,Kelantan,female,0-12,46
2021-06-22,Kelantan,female,12-17,672
2021-06-22,Kelantan,female,18-24,464
2021-06-22,Kelantan,female,25-29,257
2021-06-22,Kelantan,female,30-34,197
2021-06-22,Kelantan,female,35-39,171
2021-06-22,Kelantan,female,40-44,147
2021-06-22,Kelantan,female,45-49,161
2021-06-22,Kelantan,female,50-54,156
2021-06-22,Kelantan,female,55-59,163
2021-06-22,Kelantan,female,60-64,141
2021-06-22,Kelantan,female,65-69,119
2021-06-22,Kelantan,female,70-74,90
2021-06-22,Kelantan,female,75-79,62
2021-06-22,Kelantan,female,80-84,29
2021-06-22,Kelantan,female,85+,19
2021-06-22,Kelantan,male,0-12,48
2021-06-22,Kelantan,male,12-17,578
2021-06-22,Kelantan,male,18-24,512
2021-06-22,Kelantan,male,25-29,276
2021-06-22,Kelantan,male,30-34,229
2021-06-22,Kelantan,male,35-39,200
2021-06-22,Kelantan,male,40-44,149
2021-06-22,Kelantan,male,45-49,143
2021-06-22,Kelantan,male,50-54,114
2021-06-22,Kelantan,male,55-59,128
2021-06-22,Kelantan,male,60-64,120
2021-06-22,Kelantan,male,65-69,70
2021-06-22,Kelantan,male,70-74,48
2021-06-22,Kelantan,male,75-79,34
2021-06-22,Kelantan,male,80-84,13
2021-06-22,Kelantan,male,85+,11
2021-06-23,Kelantan,female,0-12,30
2021-06-23,Kelantan,female,12-17,501
2021-06-23,Kelantan,female,18-24,471
2021-06-23,Kelantan,female,25-29,207
2021-06-23,Kelantan,female,30-34,206
2021-06-23,Kelantan,female,35-39,147
2021-06-23,Kelantan,female,40-44,141
2021-06-23,Kelantan,female,45-49,147
2021-06-23,Kelantan,female,50-54,151
2021-06-23,Kelantan,female,55-59,143
2021-06-23,Kelantan,female,60-64,126
2021-06-23,Kelantan,female,65-69,113
2021-06-23,Kelantan,female,70-74,63
2021-06-23,Kelantan,female,75-79,42
2021-06-23,Kelantan,female,80-84,30
2021-06-23,Kelantan,female,85+,21
2021-06-23,Kelantan,male,0-12,30
2021-06-23,Kelantan,male,12-17,453
2021-06-23,Kelantan,male,18-24,425
2021-06-23,Kelantan,male,25-29,270
2021-06-23,Kelantan,male,30-34,161
2021-06-23,Kelantan,male,35-39,183
2021-06-23,Kelantan,male,40-44,140
2021-06-23,Kelantan,male,45-49,122
2021-06-23,Kelantan,male,50-54,119
2021-06-23,Kelantan,male,55-59,101
2021-06-23,Kelantan,male,60-64,116
2021-06-23,Kelantan,male,65-69,65
2021-06-23,Kelantan,male,70-74,58
2021-06-23,Kelantan,male,75-79,37
2021-06-23,Kelantan,male,80-84,12
2021-06-23,Kelantan,male,85+,11
2021-06-24,Kelantan,female,0-12,28
2021-06-24,Kelantan,female,12-17,349
2021-06-24,Kelantan,female,18-24,363
2021-06-24,Kelantan,female,25-29,184
2021-06-24,Kelantan,female,30-34,171
2021-06-24,Kelantan,female,35-39,131
2021-06-24,Kelantan,female,40-44,122
2021-06-24,Kelantan,female,45-49,114
2021-06-24,Kelantan,female,50-54,116
2021-06-24,Kelantan,female,55-59,128
2021-06-24,Kelantan,female,60-64,89
2021-06-24,Kelantan,female,65-69,69
2021-06-24,Kelantan,female,70-74,60
2021-06-24,Kelantan,female,75-79,47
2021-06-24,Kelantan,female,80-84,28
2021-06-24,Kelantan,female,85+,14
2021-06-24,Kelantan,male,0-12,27
2021-06-24,Kelantan,male,12-17,289
2021-06-24,Kelantan,male,18-24,367
2021-06-24,Kelantan,male,25-29,199
2021-06-24,Kelantan,male,30-34,151
2021-06-24,Kelantan,male,35-39,135
2021-06-24,Kelantan,male,40-44,102
2021-06-24,Kelantan,male,45-49,101
2021-06-24,Kelantan,male,50-54,116
2021-06-24,Kelantan,male,55-59,77
2021-06-24,Kelantan,male,60-64,86
2021-06-24,Kelantan,male,65-69,47
2021-06-24,Kelantan,male,70-74,35
2021-06-24,Kelantan,male,75-79,26
2021-06-24,Kelantan,male,80-84,6
2021-06-24,Kelantan,male,85+,8
2021-06-25,Kelantan,female,0-12,21
2021-06-25,Kelantan,female,12-17,284
2021-06-25,Kelantan,female,18-24,372
2021-06-25,Kelantan,female,25-29,204
2021-06-25,Kelantan,female,30-34,165
2021-06-25,Kelantan,female,35-39,127
2021-06-25,Kelantan,female,40-44,100
2021-06-25,Kelantan,female,45-49,125
2021-06-25,Kelantan,female,50-54,118
2021-06-25,Kelantan,female,55-59,114
2021-06-25,Kelantan,female,60-64,75
2021-06-25,Kelantan,female,65-69,87
2021-06-25,Kelantan,female,70-74,48
2021-06-25,Kelantan,female,75-79,37
2021-06-25,Kelantan,female,80-84,23
2021-06-25,Kelantan,female,85+,16
2021-06-25,Kelantan,male,0-12,24
2021-06-25,Kelantan,male,12-17,229
2021-06-25,Kelantan,male,18-24,328
2021-06-25,Kelantan,male,25-29,185
2021-06-25,Kelantan,male,30-34,158
2021-06-25,Kelantan,male,35-39,129
2021-06-25,Kelantan,male,40-44,109
2021-06-25,Kelantan,male,45-49,121
2021-06-25,Kelantan,male,50-54,104
2021-06-25,Kelantan,male,55-59,100
2021-06-25,Kelantan,male,60-64,72
2021-06-25,Kelantan,male,65-69,48
2021-06-25,Kelantan,male,70-74,50
2021-06-25,Kelantan,male,75-79,27
2021-06-25,Kelantan,male,80-84,8
2021-06-25,Kelantan,male,85+,5
2021-06-26,Kelantan,female,0-12,23
2021-06-26,Kelantan,female,12-17,257
2021-06-26,Kelantan,female,18-24,335
2021-06-26,Kelantan,female,25-29,163
2021-06-26,Kelantan,female,30-34,155
2021-06-26,Kelantan,female,35-39,125
2021-06-26,Kelantan,female,40-44,116
2021-06-26,Kelantan,female,45-49,113
2021-06-26,Kelantan,female,50-54,122
2021-06-26,Kelantan,female,55-59,113
2021-06-26,Kelantan,female,60-64,103
2021-06-26,Kelantan,female,65-69,75
2021-06-26,Kelantan,female,70-74,58
2021-06-26,Kelantan,female,75-79,32
2021-06-26,Kelantan,female,80-84,15
2021-06-26,Kelantan,female,85+,17
2021-06-26,Kelantan,male,0-12,13
2021-06-26,Kelantan,male,12-17,210
2021-06-26,Kelantan,male,18-24,314
2021-06-26,Kelantan,male,25-29,181
2021-06-26,Kelantan,male,30-34,176
2021-06-26,Kelantan,male,35-39,107
2021-06-26,Kelantan,male,40-44,94
2021-06-26,Kelantan,male,45-49,93
2021-06-26,Kelantan,male,50-54,98
2021-06-26,Kelantan,male,55-59,70
2021-06-26,Kelantan,male,60-64,80
2021-06-26,Kelantan,male,65-69,46
2021-06-26,Kelantan,male,70-74,45
2021-06-26,Kelantan,male,75-79,28
2021-06-26,Kelantan,male,80-84,9
2021-06-26,Kelantan,male,85+,6
2021-06-27,Kelantan,female,0-12,7
2021-06-27,Kelantan,female,12-17,202
2021-06-27,Kelantan,female,18-24,343
2021-06-27,Kelantan,female,25-29,182
2021-06-27,Kelantan,female,30-34,175
2021-06-27,Kelantan,female,35-39,125
2021-06-27,Kelantan,female,40-44,119
2021-06-27,Kelantan,female,45-49,119
2021-06-27,Kelantan,female,50-54,133
2021-06-27,Kelantan,female,55-59,113
2021-06-27,Kelantan,female,60-64,93
2021-06-27,Kelantan,female,65-69,88
2021-06-27,Kelantan,female,70-74,62
2021-06-27,Kelantan,female,75-79,47
2021-06-27,Kelantan,female,80-84,26
2021-06-27,Kelantan,female,85+,16
2021-06-27,Kelantan,male,0-12,17
2021-06-27,Kelantan,male,12-17,177
2021-06-27,Kelantan,male,18-24,303
2021-06-27,Kelantan,male,25-29,155
2021-06-27,Kelantan,male,30-34,129
2021-06-27,Kelantan,male,35-39,101
2021-06-27,Kelantan,male,40-44,96
2021-06-27,Kelantan,male,45-49,94
2021-06-27,Kelantan,male,50-54,88
2021-06-27,Kelantan,male,55-59,94
2021-06-27,Kelantan,male,60-64,78
2021-06-27,Kelantan,male,65-69,66
2021-06-27,Kelantan,male,70-74,57
2021-06-27,Kelantan,male,75-79,27
2021-06-27,Kelantan,male,80-84,13
2021-06-27,Kelantan,male,85+,9
2021-06-28,Kelantan,female,0-12,14
2021-06-28,Kelantan,female,12-17,190
2021-06-28,Kelantan,female,18-24,332
2021-06-28,Kelantan,female,25-29,199
2021-06-28,Kelantan,female,30-34,153
2021-06-28,Kelantan,female,35-39,104
2021-06-28,Kelantan,female,40-44,95
2021-06-28,Kelantan,female,45-49,124
2021-06-28,Kelantan,female,50-54,116
2021-06-28,Kelantan,female,55-59,102
2021-06-28,Kelantan,female,60-64,83
2021-06-28,Kelantan,female,65-69,86
2021-06-28,Kelantan,female,70-74,70
2021-06-28,Kelantan,female,75-79,41
2021-06-28,Kelantan,female,80-84,26
2021-06-28,Kelantan,female,85+,16
2021-06-28,Kelantan,male,0-12,22
2021-06-28,Kelantan,male,12-17,167
2021-06-28,Kelantan,male,18-24,287
2021-06-28,Kelantan,male,25-29,164
2021-06-28,Kelantan,male,30-34,131
2021-06-28,Kelantan,male,35-39,131
2021-06-28,Kelantan,male,40-44,96
2021-06-28,Kelantan,male,45-49,105
2021-06-28,Kelantan,male,50-54,99
2021-06-28,Kelantan,male,55-59,80
2021-06-28,Kelantan,male,60-64,79
2021-06-28,Kelantan,male,65-69,61
2021-06-28,Kelantan,male,70-74,35
2021-06-28,Kelantan,male,75-79,25
2021-06-28,Kelantan,male,80-84,18
2021-06-28,Kelantan,male,85+,10
2021-06-29,Kelantan,female,0-12,7
2021-06-29,Kelantan,female,12-17,187
2021-06-29,Kelantan,female,18-24,338
2021-06-29,Kelantan,female,25-29,165
2021-06-29,Kelantan,female,30-34,170
2021-06-29,Kelantan,female,35-39,132
2021-06-29,Kelantan,female,40-44,105
2021-06-29,Kelantan,female,45-49,109
2021-06-29,Kelantan,female,50-54,110
2021-06-29,Kelantan,female,55-59,96
2021-06-29,Kelantan,female,60-64,85
2021-06-29,Kelantan,female,65-69,67
2021-06-29,Kelantan,female,70-74,57
2021-06-29,Kelantan,female,75-79,48
2021-06-29,Kelantan,female,80-84,28
2021-06-29,Kelantan,female,85+,16
2021-06-29,Kelantan,male,0-12,18
2021-06-29,Kelantan,male,12-17,134
2021-06-29,Kelantan,male,18-24,321
2021-06-29,Kelantan,male,25-29,177
2021-06-29,Kelantan,male,30-34,139
2021-06-29,Kelantan,male,35-39,123
2021-06-29,Kelantan,male,40-44,101
2021-06-29,Kelantan,male,45-49,92
2021-06-29,Kelantan,male,50-54,94
2021-06-29,Kelantan,male,55-59,91
2021-06-29,Kelantan,male,60-64,78
2021-06-29,Kelantan,male,65-69,53
2021-06-29,Kelantan,male,70-74,37
2021-06-29,Kelantan,male,75-79,26
2021-06-29,Kelantan,male,80-84,18
2021-06-29,Kelantan,male,85+,2
2021-06-30,Kelantan,female,0-12,12
2021-06-30,Kelantan,female,12-17,176
2021-06-30,Kelantan,female,18-24,306
2021-06-30,Kelantan,female,25-29,158
2021-06-30,Kelantan,female,30-34,134
2021-06-30,Kelantan,female,35-39,109
2021-06-30,Kelantan,female,40-44,80
2021-06-30,Kelantan,female,45-49,101
2021-06-30,Kelantan,female,50-54,102
2021-06-30,Kelantan,female,55-59,96
2021-06-30,Kelantan,female,60-64,79
2021-06-30,Kelantan,female,65-69,60
2021-06-30,Kelantan,female,70-74,58
2021-06-30,Kelantan,female,75-79,35
2021-06-30,Kelantan,female,80-84,21
2021-06-30,Kelantan,female,85+,11
2021-06-30,Kelantan,male,0-12,11
2021-06-30,Kelantan,male,12-17,142
2021-06-30,Kelantan,male,18-24,301
2021-06-30,Kelantan,male,25-29,151
2021-06-30,Kelantan,male,30-34,115
2021-06-30,Kelantan,male,35-39,127
2021-06-30,Kelantan,male,40-44,92
2021-06-30,Kelantan,male,45-49,86
2021-06-30,Kelantan,male,50-54,103
2021-06-30,Kelantan,male,55-59,89
2021-06-30,Kelantan,male,60-64,68
2021-06-30,Kelantan,male,65-69,49
2021-06-30,Kelantan,male,70-74,37
2021-06-30,Kelantan,male,75-79,15
2021-06-30,Kelantan,male,80-84,9
2021-06-30,Kelantan,male,85+,4
2021-07-01,Kelantan,female,0-12,13
2021-07-01,Kelantan,female,12-17,193
2021-07-01,Kelantan,female,18-24,354
2021-07-01,Kelantan,female,25-29,155
2021-07-01,Kelantan,female,30-34,152
2021-07-01,Kelantan,female,35-39,99
2021-07-01,Kelantan,female,40-44,93
2021-07-01,Kelantan,female,45-49,126
2021-07-01,Kelantan,female,50-54,110
2021-07-01,Kelantan,female,55-59,120
2021-07-01,Kelantan,female,60-64,116
2021-07-01,Kelantan,female,65-69,69
2021-07-01,Kelantan,female,70-74,65
2021-07-01,Kelantan,female,75-79,52
2021-07-01,Kelantan,female,80-84,27
2021-07-01,Kelantan,female,85+,12
2021-07-01,Kelantan,male,0-12,18
2021-07-01,Kelantan,male,12-17,148
2021-07-01,Kelantan,male,18-24,334
2021-07-01,Kelantan,male,25-29,155
2021-07-01,Kelantan,male,30-34,133
2021-07-01,Kelantan,male,35-39,112
