state,district,stage,sex,date,students
Kelantan,Tanah Merah,primary,both,2021-01-01,13025
Kelantan,Tanah Merah,primary,both,2022-01-01,13004
Kelantan,Tanah Merah,primary,both,2023-06-30,12723
Kelantan,Tanah Merah,primary,both,2024-06-30,12643
Kelantan,Tanah Merah,primary,both,2025-06-30,12716
Kelantan,Tanah Merah,primary,female,2017-01-01,6526
Kelantan,Tanah Merah,primary,female,2018-01-01,6503
Kelantan,Tanah Merah,primary,female,2019-01-01,6479
Kelantan,Tanah Merah,primary,female,2020-01-01,6287
Kelantan,Tanah Merah,primary,female,2021-01-01,6341
Kelantan,Tanah Merah,primary,female,2022-01-01,6347
Kelantan,Tanah Merah,primary,female,2023-06-30,6172
Kelantan,Tanah Merah,primary,female,2024-06-30,6157
Kelantan,Tanah Merah,primary,female,2025-06-30,6258
Kelantan,Tanah Merah,primary,male,2017-01-01,6940
Kelantan,Tanah Merah,primary,male,2018-01-01,6910
Kelantan,Tanah Merah,primary,male,2019-01-01,6879
Kelantan,Tanah Merah,primary,male,2020-01-01,6717
Kelantan,Tanah Merah,primary,male,2021-01-01,6684
Kelantan,Tanah Merah,primary,male,2022-01-01,6657
Kelantan,Tanah Merah,primary,male,2023-06-30,6551
Kelantan,Tanah Merah,primary,male,2024-06-30,6486
Kelantan,Tanah Merah,primary,male,2025-06-30,6458
Kelantan,Tanah Merah,secondary,both,2017-01-01,11276
Kelantan,Tanah Merah,secondary,both,2018-01-01,9642
Kelantan,Tanah Merah,secondary,both,2019-01-01,10380
Kelantan,Tanah Merah,secondary,both,2020-01-01,8982
Kelantan,Tanah Merah,secondary,both,2021-01-01,9192
Kelantan,Tanah Merah,secondary,both,2022-01-01,9431
Kelantan,Tanah Merah,secondary,both,2023-06-30,9640
Kelantan,Tanah Merah,secondary,both,2024-06-30,10215
Kelantan,Tanah Merah,secondary,both,2025-06-30,10338
Kelantan,Tanah Merah,secondary,female,2017-01-01,5691
Kelantan,Tanah Merah,secondary,female,2018-01-01,4827
Kelantan,Tanah Merah,secondary,female,2019-01-01,5350
Kelantan,Tanah Merah,secondary,female,2020-01-01,4560
Kelantan,Tanah Merah,secondary,female,2021-01-01,4518
Kelantan,Tanah Merah,secondary,female,2022-01-01,4639
Kelantan,Tanah Merah,secondary,female,2023-06-30,4776
Kelantan,Tanah Merah,secondary,female,2024-06-30,5083
Kelantan,Tanah Merah,secondary,female,2025-06-30,5049
Kelantan,Tanah Merah,secondary,male,2017-01-01,5585
Kelantan,Tanah Merah,secondary,male,2018-01-01,4815
Kelantan,Tanah Merah,secondary,male,2019-01-01,5030
Kelantan,Tanah Merah,secondary,male,2020-01-01,4422
Kelantan,Tanah Merah,secondary,male,2021-01-01,4674
Kelantan,Tanah Merah,secondary,male,2022-01-01,4792
Kelantan,Tanah Merah,secondary,male,2023-06-30,4864
Kelantan,Tanah Merah,secondary,male,2024-06-30,5132
Kelantan,Tanah Merah,secondary,male,2025-06-30,5289
Kelantan,Tanah Merah,post_secondary,both,2018-01-01,1136
Kelantan,Tanah Merah,post_secondary,both,2020-01-01,764
Kelantan,Tanah Merah,post_secondary,both,2021-01-01,673
Kelantan,Tanah Merah,post_secondary,both,2022-01-01,711
Kelantan,Tanah Merah,post_secondary,both,2023-06-30,816
Kelantan,Tanah Merah,post_secondary,both,2024-06-30,757
Kelantan,Tanah Merah,post_secondary,both,2025-06-30,1049
Kelantan,Tanah Merah,post_secondary,female,2018-01-01,643
Kelantan,Tanah Merah,post_secondary,female,2020-01-01,416
Kelantan,Tanah Merah,post_secondary,female,2021-01-01,446
Kelantan,Tanah Merah,post_secondary,female,2022-01-01,432
Kelantan,Tanah Merah,post_secondary,female,2023-06-30,455
Kelantan,Tanah Merah,post_secondary,female,2024-06-30,427
Kelantan,Tanah Merah,post_secondary,female,2025-06-30,634
Kelantan,Tanah Merah,post_secondary,male,2018-01-01,493
Kelantan,Tanah Merah,post_secondary,male,2020-01-01,348
Kelantan,Tanah Merah,post_secondary,male,2021-01-01,227
Kelantan,Tanah Merah,post_secondary,male,2022-01-01,279
Kelantan,Tanah Merah,post_secondary,male,2023-06-30,361
Kelantan,Tanah Merah,post_secondary,male,2024-06-30,330
Kelantan,Tanah Merah,post_secondary,male,2025-06-30,415
Kelantan,Tumpat,primary,both,2017-01-01,17208
Kelantan,Tumpat,primary,both,2018-01-01,17184
Kelantan,Tumpat,primary,both,2019-01-01,17241
Kelantan,Tumpat,primary,both,2020-01-01,17127
Kelantan,Tumpat,primary,both,2021-01-01,17096
Kelantan,Tumpat,primary,both,2022-01-01,17161
Kelantan,Tumpat,primary,both,2023-06-30,17143
Kelantan,Tumpat,primary,both,2024-06-30,17213
Kelantan,Tumpat,primary,both,2025-06-30,17028
Kelantan,Tumpat,primary,female,2017-01-01,8429
Kelantan,Tumpat,primary,female,2018-01-01,8388
Kelantan,Tumpat,primary,female,2019-01-01,8397
Kelantan,Tumpat,primary,female,2020-01-01,8331
Kelantan,Tumpat,primary,female,2021-01-01,8302
Kelantan,Tumpat,primary,female,2022-01-01,8306
Kelantan,Tumpat,primary,female,2023-06-30,8289
Kelantan,Tumpat,primary,female,2024-06-30,8387
Kelantan,Tumpat,primary,female,2025-06-30,8246
Kelantan,Tumpat,primary,male,2017-01-01,8779
Kelantan,Tumpat,primary,male,2018-01-01,8796
Kelantan,Tumpat,primary,male,2019-01-01,8844
Kelantan,Tumpat,primary,male,2020-01-01,8796
Kelantan,Tumpat,primary,male,2021-01-01,8794
Kelantan,Tumpat,primary,male,2022-01-01,8855
Kelantan,Tumpat,primary,male,2023-06-30,8854
Kelantan,Tumpat,primary,male,2024-06-30,8826
Kelantan,Tumpat,primary,male,2025-06-30,8782
Kelantan,Tumpat,secondary,both,2017-01-01,11860
Kelantan,Tumpat,secondary,both,2018-01-01,10500
Kelantan,Tumpat,secondary,both,2019-01-01,11168
Kelantan,Tumpat,secondary,both,2020-01-01,9929
Kelantan,Tumpat,secondary,both,2021-01-01,10016
Kelantan,Tumpat,secondary,both,2022-01-01,10256
Kelantan,Tumpat,secondary,both,2023-06-30,10424
Kelantan,Tumpat,secondary,both,2024-06-30,10642
Kelantan,Tumpat,secondary,both,2025-06-30,10923
Kelantan,Tumpat,secondary,female,2017-01-01,6017
Kelantan,Tumpat,secondary,female,2018-01-01,5214
Kelantan,Tumpat,secondary,female,2019-01-01,5723
Kelantan,Tumpat,secondary,female,2020-01-01,4958
Kelantan,Tumpat,secondary,female,2021-01-01,4963
Kelantan,Tumpat,secondary,female,2022-01-01,5040
Kelantan,Tumpat,secondary,female,2023-06-30,5120
Kelantan,Tumpat,secondary,female,2024-06-30,5214
Kelantan,Tumpat,secondary,female,2025-06-30,5372
Kelantan,Tumpat,secondary,male,2017-01-01,5843
Kelantan,Tumpat,secondary,male,2018-01-01,5286
Kelantan,Tumpat,secondary,male,2019-01-01,5445
Kelantan,Tumpat,secondary,male,2020-01-01,4971
Kelantan,Tumpat,secondary,male,2021-01-01,5053
Kelantan,Tumpat,secondary,male,2022-01-01,5216
Kelantan,Tumpat,secondary,male,2023-06-30,5304
Kelantan,Tumpat,secondary,male,2024-06-30,5428
Kelantan,Tumpat,secondary,male,2025-06-30,5551
Kelantan,Tumpat,post_secondary,both,2018-01-01,1000
Kelantan,Tumpat,post_secondary,both,2020-01-01,433
Kelantan,Tumpat,post_secondary,both,2021-01-01,447
Kelantan,Tumpat,post_secondary,both,2022-01-01,389
Kelantan,Tumpat,post_secondary,both,2023-06-30,447
Kelantan,Tumpat,post_secondary,both,2024-06-30,435
Kelantan,Tumpat,post_secondary,both,2025-06-30,911
Kelantan,Tumpat,post_secondary,female,2018-01-01,666
Kelantan,Tumpat,post_secondary,female,2020-01-01,305
Kelantan,Tumpat,post_secondary,female,2021-01-01,282
Kelantan,Tumpat,post_secondary,female,2022-01-01,258
Kelantan,Tumpat,post_secondary,female,2023-06-30,315
Kelantan,Tumpat,post_secondary,female,2024-06-30,295
Kelantan,Tumpat,post_secondary,female,2025-06-30,561
Kelantan,Tumpat,post_secondary,male,2018-01-01,334
Kelantan,Tumpat,post_secondary,male,2020-01-01,128
Kelantan,Tumpat,post_secondary,male,2021-01-01,165
Kelantan,Tumpat,post_secondary,male,2022-01-01,131
Kelantan,Tumpat,post_secondary,male,2023-06-30,132
Kelantan,Tumpat,post_secondary,male,2024-06-30,140
Kelantan,Tumpat,post_secondary,male,2025-06-30,350
Kelantan,Pasir Putih,primary,both,2023-06-30,13723
Kelantan,Pasir Putih,primary,both,2024-06-30,13552
Kelantan,Pasir Putih,primary,both,2025-06-30,13441
Kelantan,Pasir Putih,primary,female,2023-06-30,6696
Kelantan,Pasir Putih,primary,female,2024-06-30,6662
Kelantan,Pasir Putih,primary,female,2025-06-30,6600
Kelantan,Pasir Putih,primary,male,2023-06-30,7027
Kelantan,Pasir Putih,primary,male,2024-06-30,6890
Kelantan,Pasir Putih,primary,male,2025-06-30,6841
Kelantan,Pasir Putih,secondary,both,2023-06-30,9460
Kelantan,Pasir Putih,secondary,both,2024-06-30,9858
Kelantan,Pasir Putih,secondary,both,2025-06-30,10082
Kelantan,Pasir Putih,secondary,female,2023-06-30,4859
Kelantan,Pasir Putih,secondary,female,2024-06-30,5049
Kelantan,Pasir Putih,secondary,female,2025-06-30,5198
Kelantan,Pasir Putih,secondary,male,2023-06-30,4601
Kelantan,Pasir Putih,secondary,male,2024-06-30,4809
Kelantan,Pasir Putih,secondary,male,2025-06-30,4884
Kelantan,Pasir Putih,post_secondary,both,2023-06-30,574
Kelantan,Pasir Putih,post_secondary,both,2024-06-30,561
Kelantan,Pasir Putih,post_secondary,both,2025-06-30,1094
Kelantan,Pasir Putih,post_secondary,female,2023-06-30,361
Kelantan,Pasir Putih,post_secondary,female,2024-06-30,327
Kelantan,Pasir Putih,post_secondary,female,2025-06-30,672
Kelantan,Pasir Putih,post_secondary,male,2023-06-30,213
Kelantan,Pasir Putih,post_secondary,male,2024-06-30,234
Kelantan,Pasir Putih,post_secondary,male,2025-06-30,422
Melaka,All Districts,primary,both,2017-01-01,81086
Melaka,All Districts,primary,both,2018-01-01,82114
Melaka,All Districts,primary,both,2019-01-01,83634
Melaka,All Districts,primary,both,2020-01-01,84174
Melaka,All Districts,primary,both,2021-01-01,85433
Melaka,All Districts,primary,both,2022-01-01,86269
Melaka,All Districts,primary,both,2023-06-30,87251
Melaka,All Districts,primary,both,2024-06-30,87840
Melaka,All Districts,primary,both,2025-06-30,88046
Melaka,All Districts,primary,female,2017-01-01,39515
Melaka,All Districts,primary,female,2018-01-01,39955
Melaka,All Districts,primary,female,2019-01-01,40810
Melaka,All Districts,primary,female,2020-01-01,41094
Melaka,All Districts,primary,female,2021-01-01,41478
Melaka,All Districts,primary,female,2022-01-01,41858
Melaka,All Districts,primary,female,2023-06-30,42319
Melaka,All Districts,primary,female,2024-06-30,42616
Melaka,All Districts,primary,female,2025-06-30,42632
Melaka,All Districts,primary,male,2017-01-01,41571
Melaka,All Districts,primary,male,2018-01-01,42159
Melaka,All Districts,primary,male,2019-01-01,42824
Melaka,All Districts,primary,male,2020-01-01,43080
Melaka,All Districts,primary,male,2021-01-01,43955
Melaka,All Districts,primary,male,2022-01-01,44411
Melaka,All Districts,primary,male,2023-06-30,44932
Melaka,All Districts,primary,male,2024-06-30,45224
Melaka,All Districts,primary,male,2025-06-30,45414
Melaka,All Districts,secondary,both,2017-01-01,68243
Melaka,All Districts,secondary,both,2018-01-01,62183
Melaka,All Districts,secondary,both,2019-01-01,61257
Melaka,All Districts,secondary,both,2020-01-01,61379
Melaka,All Districts,secondary,both,2021-01-01,62331
Melaka,All Districts,secondary,both,2022-01-01,62385
Melaka,All Districts,secondary,both,2023-06-30,62882
Melaka,All Districts,secondary,both,2024-06-30,64602
Melaka,All Districts,secondary,both,2025-06-30,65864
Melaka,All Districts,secondary,female,2017-01-01,34483
Melaka,All Districts,secondary,female,2018-01-01,31069
Melaka,All Districts,secondary,female,2019-01-01,30612
Melaka,All Districts,secondary,female,2020-01-01,30528
Melaka,All Districts,secondary,female,2021-01-01,30982
Melaka,All Districts,secondary,female,2022-01-01,30906
Melaka,All Districts,secondary,female,2023-06-30,31083
Melaka,All Districts,secondary,female,2024-06-30,31729
Melaka,All Districts,secondary,female,2025-06-30,32418
Melaka,All Districts,secondary,male,2017-01-01,33760
Melaka,All Districts,secondary,male,2018-01-01,31114
Melaka,All Districts,secondary,male,2019-01-01,30645
Melaka,All Districts,secondary,male,2020-01-01,30851
Melaka,All Districts,secondary,male,2021-01-01,31349
Melaka,All Districts,secondary,male,2022-01-01,31479
Melaka,All Districts,secondary,male,2023-06-30,31799
Melaka,All Districts,secondary,male,2024-06-30,32873
Melaka,All Districts,secondary,male,2025-06-30,33446
Melaka,All Districts,post_secondary,both,2018-01-01,4018
Melaka,All Districts,post_secondary,both,2019-01-01,4009
Melaka,All Districts,post_secondary,both,2020-01-01,2157
Melaka,All Districts,post_secondary,both,2021-01-01,1917
Melaka,All Districts,post_secondary,both,2022-01-01,2233
Melaka,All Districts,post_secondary,both,2023-06-30,2279
Melaka,All Districts,post_secondary,both,2024-06-30,2143
Melaka,All Districts,post_secondary,both,2025-06-30,3387
Melaka,All Districts,post_secondary,female,2018-01-01,2342
Melaka,All Districts,post_secondary,female,2019-01-01,2263
Melaka,All Districts,post_secondary,female,2020-01-01,1173
Melaka,All Districts,post_secondary,female,2021-01-01,1094
Melaka,All Districts,post_secondary,female,2022-01-01,1187
Melaka,All Districts,post_secondary,female,2023-06-30,1143
Melaka,All Districts,post_secondary,female,2024-06-30,1118
Melaka,All Districts,post_secondary,female,2025-06-30,1955
Melaka,All Districts,post_secondary,male,2018-01-01,1676
Melaka,All Districts,post_secondary,male,2019-01-01,1746
Melaka,All Districts,post_secondary,male,2020-01-01,984
Melaka,All Districts,post_secondary,male,2021-01-01,823
Melaka,All Districts,post_secondary,male,2022-01-01,1046
Melaka,All Districts,post_secondary,male,2023-06-30,1136
Melaka,All Districts,post_secondary,male,2024-06-30,1025
Melaka,All Districts,post_secondary,male,2025-06-30,1432
Melaka,Alor Gajah,primary,both,2017-01-01,19343
Melaka,Alor Gajah,primary,both,2018-01-01,19829
Melaka,Alor Gajah,primary,both,2019-01-01,20209
Melaka,Alor Gajah,primary,both,2020-01-01,20460
Melaka,Alor Gajah,primary,both,2021-01-01,20778
Melaka,Alor Gajah,primary,both,2022-01-01,20950
Melaka,Alor Gajah,primary,both,2023-06-30,21209
Melaka,Alor Gajah,primary,both,2024-06-30,21342
Melaka,Alor Gajah,primary,both,2025-06-30,21340
Melaka,Alor Gajah,primary,female,2017-01-01,9406
Melaka,Alor Gajah,primary,female,2018-01-01,9686
Melaka,Alor Gajah,primary,female,2019-01-01,9877
Melaka,Alor Gajah,primary,female,2020-01-01,10031
Melaka,Alor Gajah,primary,female,2021-01-01,10067
Melaka,Alor Gajah,primary,female,2022-01-01,10160
Melaka,Alor Gajah,primary,female,2023-06-30,10276
Melaka,Alor Gajah,primary,female,2024-06-30,10353
Melaka,Alor Gajah,primary,female,2025-06-30,10342
Melaka,Alor Gajah,primary,male,2017-01-01,9937
Melaka,Alor Gajah,primary,male,2018-01-01,10143
Melaka,Alor Gajah,primary,male,2019-01-01,10332
Melaka,Alor Gajah,primary,male,2020-01-01,10429
Melaka,Alor Gajah,primary,male,2021-01-01,10711
Melaka,Alor Gajah,primary,male,2022-01-01,10790
Melaka,Alor Gajah,primary,male,2023-06-30,10933
Melaka,Alor Gajah,primary,male,2024-06-30,10989
Melaka,Alor Gajah,primary,male,2025-06-30,10998
Melaka,Alor Gajah,secondary,both,2017-01-01,16184
Melaka,Alor Gajah,secondary,both,2018-01-01,14679
Melaka,Alor Gajah,secondary,both,2019-01-01,14366
Melaka,Alor Gajah,secondary,both,2020-01-01,14360
Melaka,Alor Gajah,secondary,both,2021-01-01,14673
Melaka,Alor Gajah,secondary,both,2022-01-01,14749
Melaka,Alor Gajah,secondary,both,2023-06-30,14939
Melaka,Alor Gajah,secondary,both,2024-06-30,15758
Melaka,Alor Gajah,secondary,both,2025-06-30,16296
Melaka,Alor Gajah,secondary,female,2017-01-01,8052
Melaka,Alor Gajah,secondary,female,2018-01-01,7354
Melaka,Alor Gajah,secondary,female,2019-01-01,7212
Melaka,Alor Gajah,secondary,female,2020-01-01,7128
Melaka,Alor Gajah,secondary,female,2021-01-01,7228
Melaka,Alor Gajah,secondary,female,2022-01-01,7275
Melaka,Alor Gajah,secondary,female,2023-06-30,7366
Melaka,Alor Gajah,secondary,female,2024-06-30,7707
Melaka,Alor Gajah,secondary,female,2025-06-30,8000
Melaka,Alor Gajah,secondary,male,2017-01-01,8132
Melaka,Alor Gajah,secondary,male,2018-01-01,7325
Melaka,Alor Gajah,secondary,male,2019-01-01,7154
Melaka,Alor Gajah,secondary,male,2020-01-01,7232
Melaka,Alor Gajah,secondary,male,2021-01-01,7445
Melaka,Alor Gajah,secondary,male,2022-01-01,7474
Melaka,Alor Gajah,secondary,male,2023-06-30,7573
Melaka,Alor Gajah,secondary,male,2024-06-30,8051
Melaka,Alor Gajah,secondary,male,2025-06-30,8296
Melaka,Alor Gajah,post_secondary,both,2018-01-01,879
Melaka,Alor Gajah,post_secondary,both,2019-01-01,916
Melaka,Alor Gajah,post_secondary,both,2020-01-01,553
Melaka,Alor Gajah,post_secondary,both,2021-01-01,450
Melaka,Alor Gajah,post_secondary,both,2022-01-01,511
Melaka,Alor Gajah,post_secondary,both,2023-06-30,546
Melaka,Alor Gajah,post_secondary,both,2024-06-30,499
Melaka,Alor Gajah,post_secondary,both,2025-06-30,765
Melaka,Alor Gajah,post_secondary,female,2018-01-01,420
Melaka,Alor Gajah,post_secondary,female,2019-01-01,431
Melaka,Alor Gajah,post_secondary,female,2020-01-01,251
Melaka,Alor Gajah,post_secondary,female,2021-01-01,224
Melaka,Alor Gajah,post_secondary,female,2022-01-01,221
Melaka,Alor Gajah,post_secondary,female,2023-06-30,211
Melaka,Alor Gajah,post_secondary,female,2024-06-30,211
Melaka,Alor Gajah,post_secondary,female,2025-06-30,421
Melaka,Alor Gajah,post_secondary,male,2018-01-01,459
Melaka,Alor Gajah,post_secondary,male,2019-01-01,485
Melaka,Alor Gajah,post_secondary,male,2020-01-01,302
Melaka,Alor Gajah,post_secondary,male,2021-01-01,226
Melaka,Alor Gajah,post_secondary,male,2022-01-01,290
Melaka,Alor Gajah,post_secondary,male,2023-06-30,335
Melaka,Alor Gajah,post_secondary,male,2024-06-30,288
Melaka,Alor Gajah,post_secondary,male,2025-06-30,344
Melaka,Jasin,primary,both,2017-01-01,12729
Melaka,Jasin,primary,both,2018-01-01,12748
Melaka,Jasin,primary,both,2019-01-01,12932
Melaka,Jasin,primary,both,2020-01-01,12906
Melaka,Jasin,primary,both,2021-01-01,13164
Melaka,Jasin,primary,both,2022-01-01,13546
Melaka,Jasin,primary,both,2023-06-30,13820
Melaka,Jasin,primary,both,2024-06-30,14203
Melaka,Jasin,primary,both,2025-06-30,14537
Melaka,Jasin,primary,female,2017-01-01,6229
Melaka,Jasin,primary,female,2018-01-01,6214
Melaka,Jasin,primary,female,2019-01-01,6277
Melaka,Jasin,primary,female,2020-01-01,6263
Melaka,Jasin,primary,female,2021-01-01,6347
Melaka,Jasin,primary,female,2022-01-01,6547
Melaka,Jasin,primary,female,2023-06-30,6654
Melaka,Jasin,primary,female,2024-06-30,6857
Melaka,Jasin,primary,female,2025-06-30,6938
Melaka,Jasin,primary,male,2017-01-01,6500
Melaka,Jasin,primary,male,2018-01-01,6534
Melaka,Jasin,primary,male,2019-01-01,6655
Melaka,Jasin,primary,male,2020-01-01,6643
Melaka,Jasin,primary,male,2021-01-01,6817
Melaka,Jasin,primary,male,2022-01-01,6999
Melaka,Jasin,primary,male,2023-06-30,7166
Melaka,Jasin,primary,male,2024-06-30,7346
Melaka,Jasin,primary,male,2025-06-30,7599
Melaka,Jasin,secondary,both,2017-01-01,12636
Melaka,Jasin,secondary,both,2018-01-01,11311
Melaka,Jasin,secondary,both,2019-01-01,11040
Melaka,Jasin,secondary,both,2020-01-01,11050
Melaka,Jasin,secondary,both,2021-01-01,11086
Melaka,Jasin,secondary,both,2022-01-01,10965
Melaka,Jasin,secondary,both,2023-06-30,10894
Melaka,Jasin,secondary,both,2024-06-30,11071
Melaka,Jasin,secondary,both,2025-06-30,11242
Melaka,Jasin,secondary,female,2017-01-01,6720
Melaka,Jasin,secondary,female,2018-01-01,5939
Melaka,Jasin,secondary,female,2019-01-01,5770
Melaka,Jasin,secondary,female,2020-01-01,5766
Melaka,Jasin,secondary,female,2021-01-01,5799
Melaka,Jasin,secondary,female,2022-01-01,5671
Melaka,Jasin,secondary,female,2023-06-30,5572
Melaka,Jasin,secondary,female,2024-06-30,5610
Melaka,Jasin,secondary,female,2025-06-30,5722
Melaka,Jasin,secondary,male,2017-01-01,5916
Melaka,Jasin,secondary,male,2018-01-01,5372
Melaka,Jasin,secondary,male,2019-01-01,5270
Melaka,Jasin,secondary,male,2020-01-01,5284
Melaka,Jasin,secondary,male,2021-01-01,5287
Melaka,Jasin,secondary,male,2022-01-01,5294
Melaka,Jasin,secondary,male,2023-06-30,5322
Melaka,Jasin,secondary,male,2024-06-30,5461
Melaka,Jasin,secondary,male,2025-06-30,5520
Melaka,Jasin,post_secondary,both,2018-01-01,806
Melaka,Jasin,post_secondary,both,2019-01-01,759
Melaka,Jasin,post_secondary,both,2020-01-01,430
Melaka,Jasin,post_secondary,both,2021-01-01,372
Melaka,Jasin,post_secondary,both,2022-01-01,508
Melaka,Jasin,post_secondary,both,2023-06-30,538
Melaka,Jasin,post_secondary,both,2024-06-30,451
Melaka,Jasin,post_secondary,both,2025-06-30,585
Melaka,Jasin,post_secondary,female,2018-01-01,544
Melaka,Jasin,post_secondary,female,2019-01-01,511
Melaka,Jasin,post_secondary,female,2020-01-01,289
Melaka,Jasin,post_secondary,female,2021-01-01,247
Melaka,Jasin,post_secondary,female,2022-01-01,348
Melaka,Jasin,post_secondary,female,2023-06-30,345
Melaka,Jasin,post_secondary,female,2024-06-30,294
Melaka,Jasin,post_secondary,female,2025-06-30,394
Melaka,Jasin,post_secondary,male,2018-01-01,262
Melaka,Jasin,post_secondary,male,2019-01-01,248
Melaka,Jasin,post_secondary,male,2020-01-01,141
Melaka,Jasin,post_secondary,male,2021-01-01,125
Melaka,Jasin,post_secondary,male,2022-01-01,160
Melaka,Jasin,post_secondary,male,2023-06-30,193
